t,X_O,X_O2_1,X_O2_2,X_O2_3,X_O2_4,X_O2_5,X_O2_6,X_O2_7,X_O2_8,Th,Tg_1,Tg_2,Tg_3,Tg_4,Tg_5,Tg_6,Tg_7,Tg_8,rho,p,n,E
6.669019409510e-11,5.000009495770e-02,7.064316160950e-01,2.057747242910e-01,3.294341201400e-02,4.252019760140e-03,5.258183609500e-04,6.513944893040e-05,7.146455358940e-06,2.861687431320e-08,1.000000000000e+04,4.000027220260e+03,4.000037280590e+03,4.000071413720e+03,4.000188135160e+03,4.000535562330e+03,4.001334405640e+03,4.006410250260e+03,4.029869554930e+03,9.380891896690e-04,2.500000121740e+03,1.810742717190e+22,6.227909361820e+06
6.770054700650e-11,5.000009639640e-02,7.064315500380e-01,2.057747579900e-01,3.294343249360e-02,4.252026766390e-03,5.258207314540e-04,6.514025659800e-05,7.146703349070e-06,2.862405017340e-08,1.000000000000e+04,4.000027632650e+03,4.000037845390e+03,4.000072495610e+03,4.000190985200e+03,4.000543674500e+03,4.001354609770e+03,4.006507196440e+03,4.030315967020e+03,9.380891896690e-04,2.500000123590e+03,1.810742718520e+22,6.227909706420e+06
6.872605521160e-11,5.000009785660e-02,7.064314829900e-01,2.057747921960e-01,3.294345328030e-02,4.252033877730e-03,5.258231375160e-04,6.514107638050e-05,7.146955058880e-06,2.863133366920e-08,1.000000000000e+04,4.000028051220e+03,4.000038418660e+03,4.000073593730e+03,4.000193877990e+03,4.000551908300e+03,4.001375116590e+03,4.006605591660e+03,4.030768888100e+03,9.380891896690e-04,2.500000125460e+03,1.810742719880e+22,6.227910056200e+06
6.976694603980e-11,5.000009933880e-02,7.064314149360e-01,2.057748269140e-01,3.294347437880e-02,4.252041095730e-03,5.258255796680e-04,6.514190845970e-05,7.147210544190e-06,2.863872641520e-08,1.000000000000e+04,4.000028476070e+03,4.000039000520e+03,4.000074708310e+03,4.000196814160e+03,4.000560265560e+03,4.001395930630e+03,4.006705457500e+03,4.031228410160e+03,9.380891896690e-04,2.500000127360e+03,1.810742721250e+22,6.227910411220e+06
7.082345023040e-11,5.000010084320e-02,7.064313458610e-01,2.057748621530e-01,3.294349579380e-02,4.252048422010e-03,5.258280584540e-04,6.514275302000e-05,7.147469861600e-06,2.864623004990e-08,1.000000000000e+04,4.000028907300e+03,4.000039591120e+03,4.000075839620e+03,4.000199794370e+03,4.000568748130e+03,4.001417056490e+03,4.006806815850e+03,4.031694626370e+03,9.380891896690e-04,2.500000129290e+03,1.810742722650e+22,6.227910771570e+06
7.189580198380e-11,5.000010237010e-02,7.064312757500e-01,2.057748979200e-01,3.294351753000e-02,4.252055858190e-03,5.258305744210e-04,6.514361024870e-05,7.147733068600e-06,2.865384623670e-08,1.000000000000e+04,4.000029344990e+03,4.000040190570e+03,4.000076987890e+03,4.000202819270e+03,4.000577357890e+03,4.001438498830e+03,4.006909688950e+03,4.032167631160e+03,9.380891896690e-04,2.500000131240e+03,1.810742724070e+22,6.227911137320e+06
7.298423901360e-11,5.000010392000e-02,7.064312045870e-01,2.057749342240e-01,3.294353959220e-02,4.252063405910e-03,5.258331281280e-04,6.514448033570e-05,7.148000223530e-06,2.866157666370e-08,1.000000000000e+04,4.000029789240e+03,4.000040799020e+03,4.000078153390e+03,4.000205889540e+03,4.000586096740e+03,4.001460262400e+03,4.007014099330e+03,4.032647520150e+03,9.380891896690e-04,2.500000133230e+03,1.810742725510e+22,6.227911508560e+06
7.408900259880e-11,5.000010549310e-02,7.064311323570e-01,2.057749710730e-01,3.294356198540e-02,4.252071066840e-03,5.258357201410e-04,6.514536347400e-05,7.148271385600e-06,2.866942304450e-08,1.000000000000e+04,4.000030240160e+03,4.000041416590e+03,4.000079336360e+03,4.000209005860e+03,4.000594966610e+03,4.001482352000e+03,4.007120069890e+03,4.033134390250e+03,9.380891896690e-04,2.500000135250e+03,1.810742726970e+22,6.227911885360e+06
7.521033763780e-11,5.000010708980e-02,7.064310590440e-01,2.057750084740e-01,3.294358471450e-02,4.252078842690e-03,5.258383510350e-04,6.514625985920e-05,7.148546614920e-06,2.867738711830e-08,1.000000000000e+04,4.000030697850e+03,4.000042043420e+03,4.000080537090e+03,4.000212168920e+03,4.000603969480e+03,4.001504772490e+03,4.007227623850e+03,4.033628339590e+03,9.380891896690e-04,2.500000137290e+03,1.810742728450e+22,6.227912267820e+06
7.634849270230e-11,5.000010871050e-02,7.064309846310e-01,2.057750464360e-01,3.294360778450e-02,4.252086735180e-03,5.258410213920e-04,6.514716969020e-05,7.148825972470e-06,2.868547065040e-08,1.000000000000e+04,4.000031162400e+03,4.000042679660e+03,4.000081755820e+03,4.000215379410e+03,4.000613107330e+03,4.001527528850e+03,4.007336784770e+03,4.034129467610e+03,9.380891896690e-04,2.500000139370e+03,1.810742729960e+22,6.227912656020e+06
7.750372009290e-11,5.000011035550e-02,7.064309091020e-01,2.057750849680e-01,3.294363120060e-02,4.252094746050e-03,5.258437318050e-04,6.514809316860e-05,7.149109520200e-06,2.869367543260e-08,1.000000000000e+04,4.000031633920e+03,4.000043325440e+03,4.000082992830e+03,4.000218638060e+03,4.000622382190e+03,4.001550626080e+03,4.007447576560e+03,4.034637875020e+03,9.380891896690e-04,2.500000141480e+03,1.810742731480e+22,6.227913050040e+06
