t,X_O,X_O2_1,X_O2_2,X_O2_3,X_O2_4,Th,Tg_1,Tg_2,Tg_3,Tg_4,rho,p,n,E
3.484262600850e-11,5.000010850530e-02,4.651534270020e-07,9.499993546980e-01,7.161744205210e-09,6.448167174710e-08,1.000000000000e+04,6.319317745830e+03,5.004866788800e+02,6.087289545270e+03,5.795269309140e+03,7.504713517360e-03,2.000000111290e+04,1.448594183810e+23,4.526253904850e+06
3.537526539860e-11,5.000011016440e-02,4.722642000970e-07,9.499993448330e-01,7.271230972610e-09,6.546733246380e-08,1.000000000000e+04,6.319318193710e+03,5.004941166720e+02,6.087289940540e+03,5.795263852810e+03,7.504713517360e-03,2.000000112990e+04,1.448594185050e+23,4.526256339130e+06
3.591589437960e-11,5.000011184840e-02,4.794816338770e-07,9.499993348200e-01,7.382360200130e-09,6.646777590760e-08,1.000000000000e+04,6.319318648320e+03,5.005016659680e+02,6.087290341730e+03,5.795258314660e+03,7.504713517360e-03,2.000000114720e+04,1.448594186300e+23,4.526258809920e+06
3.646463279530e-11,5.000011355760e-02,4.868073282270e-07,9.499993246570e-01,7.495156529440e-09,6.748322375370e-08,1.000000000000e+04,6.319319109750e+03,5.005093284370e+02,6.087290748920e+03,5.795252693460e+03,7.504713517360e-03,2.000000116470e+04,1.448594187570e+23,4.526261317770e+06
3.702160228720e-11,5.000011529260e-02,4.942429070250e-07,9.499993143410e-01,7.609644972040e-09,6.851390099990e-08,1.000000000000e+04,6.319319578110e+03,5.005171057750e+02,6.087291162210e+03,5.795246987970e+03,7.504713517360e-03,2.000000118250e+04,1.448594188860e+23,4.526263863230e+06
3.758692632150e-11,5.000011705350e-02,5.017900185100e-07,9.499993038710e-01,7.725850914690e-09,6.956003601740e-08,1.000000000000e+04,6.319320053510e+03,5.005249997040e+02,6.087291581680e+03,5.795241196910e+03,7.504713517360e-03,2.000000120050e+04,1.448594190160e+23,4.526266446880e+06
3.816073021630e-11,5.000011884090e-02,5.094503356410e-07,9.499992932430e-01,7.843800125140e-09,7.062186060030e-08,1.000000000000e+04,6.319320536040e+03,5.005330119700e+02,6.087292007440e+03,5.795235319010e+03,7.504713517360e-03,2.000000121890e+04,1.448594191490e+23,4.526269069270e+06
3.874314116960e-11,5.000012065510e-02,5.172255564550e-07,9.499992824560e-01,7.963518768730e-09,7.169961008180e-08,1.000000000000e+04,6.319321025840e+03,5.005411443530e+02,6.087292439580e+03,5.795229352970e+03,7.504713517360e-03,2.000000123750e+04,1.448594192840e+23,4.526271731000e+06
3.933428828710e-11,5.000012249660e-02,5.251174044700e-07,9.499992715070e-01,8.085033396520e-09,7.279352328210e-08,1.000000000000e+04,6.319321523040e+03,5.005493986530e+02,6.087292878230e+03,5.795223297470e+03,7.504713517360e-03,2.000000125640e+04,1.448594194210e+23,4.526274432660e+06
3.993430261140e-11,5.000012436570e-02,5.331276290830e-07,9.499992603940e-01,8.208370939350e-09,7.390384249240e-08,1.000000000000e+04,6.319322027710e+03,5.005577766900e+02,6.087293323450e+03,5.795217151160e+03,7.504713517360e-03,2.000000127550e+04,1.448594195600e+23,4.526277174840e+06
