t,X_O,X_O2_1,X_O2_2,X_O2_3,X_O2_4,Th,Tg_1,Tg_2,Tg_3,Tg_4,rho,p,n,E
1.223637529460e-12,5.000000380980e-02,9.499998776590e-01,1.076461765280e-07,1.025423592580e-08,6.308837791650e-10,1.000000000000e+04,5.000149959700e+02,5.697980042700e+03,6.685531137970e+03,5.553034437000e+03,7.504713517360e-03,2.000000003910e+04,1.448594106040e+23,4.526100253980e+06
1.251992092410e-12,5.000000389810e-02,9.499998748240e-01,1.101405922930e-07,1.049185088170e-08,6.455028312460e-10,1.000000000000e+04,5.000153434600e+02,5.697980178290e+03,6.685531038260e+03,5.553034863290e+03,7.504713517360e-03,2.000000004000e+04,1.448594106100e+23,4.526100383580e+06
1.280771973790e-12,5.000000398770e-02,9.499998719470e-01,1.126724243210e-07,1.073303007290e-08,6.603411683940e-10,1.000000000000e+04,5.000156961620e+02,5.697980315710e+03,6.685530937050e+03,5.553035295970e+03,7.504713517360e-03,2.000000004090e+04,1.448594106170e+23,4.526100515110e+06
1.309983553400e-12,5.000000407860e-02,9.499998690260e-01,1.152422338550e-07,1.097782696320e-08,6.754020798650e-10,1.000000000000e+04,5.000160541540e+02,5.697980455010e+03,6.685530834320e+03,5.553035735140e+03,7.504713517360e-03,2.000000004180e+04,1.448594106240e+23,4.526100648620e+06
1.339633306700e-12,5.000000417090e-02,9.499998660610e-01,1.178505905590e-07,1.122629581850e-08,6.906889042490e-10,1.000000000000e+04,5.000164175170e+02,5.697980596180e+03,6.685530730050e+03,5.553036180900e+03,7.504713517360e-03,2.000000004280e+04,1.448594106310e+23,4.526100784140e+06
1.369727806300e-12,5.000000426460e-02,9.499998630530e-01,1.204980726410e-07,1.147849171850e-08,7.062050302190e-10,1.000000000000e+04,5.000167863290e+02,5.697980739270e+03,6.685530624210e+03,5.553036633350e+03,7.504713517360e-03,2.000000004370e+04,1.448594106380e+23,4.526100921680e+06
1.400273723400e-12,5.000000435970e-02,9.499998599990e-01,1.231852669820e-07,1.173447056940e-08,7.219538972730e-10,1.000000000000e+04,5.000171606730e+02,5.697980884290e+03,6.685530516790e+03,5.553037092580e+03,7.504713517360e-03,2.000000004470e+04,1.448594106450e+23,4.526101061290e+06
1.431277829250e-12,5.000000445630e-02,9.499998568990e-01,1.259127692680e-07,1.199428911570e-08,7.379389965060e-10,1.000000000000e+04,5.000175406330e+02,5.697981031260e+03,6.685530407760e+03,5.553037558710e+03,7.504713517360e-03,2.000000004570e+04,1.448594106520e+23,4.526101202990e+06
1.462746996690e-12,5.000000455420e-02,9.499998537520e-01,1.286811841190e-07,1.225800495340e-08,7.541638713730e-10,1.000000000000e+04,5.000179262910e+02,5.697981180200e+03,6.685530297090e+03,5.553038031820e+03,7.504713517360e-03,2.000000004670e+04,1.448594106590e+23,4.526101346820e+06
1.494688201640e-12,5.000000465370e-02,9.499998505590e-01,1.314911252230e-07,1.252567654200e-08,7.706321184830e-10,1.000000000000e+04,5.000183177350e+02,5.697981331140e+03,6.685530184760e+03,5.553038512030e+03,7.504713517360e-03,2.000000004770e+04,1.448594106670e+23,4.526101492810e+06
1.527108524660e-12,5.000000475460e-02,9.499998473170e-01,1.343432154760e-07,1.279736321840e-08,7.873473883940e-10,1.000000000000e+04,5.000187150500e+02,5.697981484110e+03,6.685530070750e+03,5.553038999440e+03,7.504713517360e-03,2.000000004880e+04,1.448594106740e+23,4.526101640980e+06
1.560015152530e-12,5.000000485710e-02,9.499998440270e-01,1.372380871160e-07,1.307312520920e-08,8.043133864210e-10,1.000000000000e+04,5.000191183240e+02,5.697981639110e+03,6.685529955030e+03,5.553039494170e+03,7.504713517360e-03,2.000000004980e+04,1.448594106820e+23,4.526101791380e+06
1.593415379820e-12,5.000000496110e-02,9.499998406880e-01,1.401763818650e-07,1.335302364460e-08,8.215338734560e-10,1.000000000000e+04,5.000195276470e+02,5.697981796190e+03,6.685529837570e+03,5.553039996310e+03,7.504713517360e-03,2.000000005090e+04,1.448594106890e+23,4.526101944040e+06
1.627316610510e-12,5.000000506660e-02,9.499998372980e-01,1.431587510690e-07,1.363712057160e-08,8.390126668070e-10,1.000000000000e+04,5.000199431100e+02,5.697981955350e+03,6.685529718350e+03,5.553040505990e+03,7.504713517360e-03,2.000000005200e+04,1.448594106970e+23,4.526102098980e+06
1.661726359670e-12,5.000000517380e-02,9.499998338580e-01,1.461858558480e-07,1.392547896830e-08,8.567536410370e-10,1.000000000000e+04,5.000203648050e+02,5.697982116630e+03,6.685529597340e+03,5.553041023310e+03,7.504713517360e-03,2.000000005310e+04,1.448594107050e+23,4.526102256250e+06
1.696652255070e-12,5.000000528250e-02,9.499998303660e-01,1.492583672360e-07,1.421816275700e-08,8.747607288290e-10,1.000000000000e+04,5.000207928250e+02,5.697982280040e+03,6.685529474510e+03,5.553041548400e+03,7.504713517360e-03,2.000000005420e+04,1.448594107130e+23,4.526102415880e+06
1.732102038890e-12,5.000000539290e-02,9.499998268220e-01,1.523769663330e-07,1.451523681910e-08,8.930379218550e-10,1.000000000000e+04,5.000212272650e+02,5.697982445620e+03,6.685529349850e+03,5.553042081360e+03,7.504713517360e-03,2.000000005530e+04,1.448594107210e+23,4.526102577900e+06
1.768083569480e-12,5.000000550490e-02,9.499998232240e-01,1.555423444560e-07,1.481676700920e-08,9.115892716600e-10,1.000000000000e+04,5.000216682210e+02,5.697982613370e+03,6.685529223310e+03,5.553042622310e+03,7.504713517360e-03,2.000000005650e+04,1.448594107300e+23,4.526102742350e+06
1.804604823020e-12,5.000000561860e-02,9.499998195730e-01,1.587552032910e-07,1.512282016990e-08,9.304188905620e-10,1.000000000000e+04,5.000221157920e+02,5.697982783340e+03,6.685529094870e+03,5.553043171380e+03,7.504713517360e-03,2.000000005760e+04,1.448594107380e+23,4.526102909270e+06
1.841673895360e-12,5.000000573400e-02,9.499998158670e-01,1.620162550510e-07,1.543346414600e-08,9.495309525640e-10,1.000000000000e+04,5.000225700750e+02,5.697982955540e+03,6.685528964510e+03,5.553043728680e+03,7.504713517360e-03,2.000000005880e+04,1.448594107470e+23,4.526103078690e+06
1.879299003800e-12,5.000000585120e-02,9.499998121050e-01,1.653262226300e-07,1.574876780050e-08,9.689296942750e-10,1.000000000000e+04,5.000230311730e+02,5.697983129990e+03,6.685528832200e+03,5.553044294340e+03,7.504713517360e-03,2.000000006000e+04,1.448594107550e+23,4.526103250660e+06
