t,X_O,X_O2_1,X_O2_2,X_O2_3,X_O2_4,X_O2_5,X_O2_6,X_O2_7,X_O2_8,Th,Tg_1,Tg_2,Tg_3,Tg_4,Tg_5,Tg_6,Tg_7,Tg_8,rho,p,n,E
1.729066243860e-09,5.000246410330e-02,6.919856131150e-03,1.195464015410e-05,1.313282663320e-06,9.934122991870e-03,4.027826037850e-07,1.052045771150e-01,3.348463880900e-04,8.275904625650e-01,1.000000000000e+04,4.005762994410e+03,4.024334511090e+03,4.226196547070e+03,4.002605831200e+03,3.551712326470e+03,4.001338198040e+03,4.011924096870e+03,4.001058344920e+03,9.380891896690e-04,2.500003159110e+03,1.810744917140e+22,6.228582777400e+06
1.755012237510e-09,5.000250111010e-02,6.920157276310e-03,1.195843676910e-05,1.315543589050e-06,9.934245522270e-03,4.027939239150e-07,1.052047742600e-01,3.348739564010e-04,8.275897711010e-01,1.000000000000e+04,4.005849230580e+03,4.024692711190e+03,4.229269895400e+03,4.002644917570e+03,3.545806610730e+03,4.001358277800e+03,4.012102270960e+03,4.001074225480e+03,9.380891896690e-04,2.500003206560e+03,1.810744951510e+22,6.228591625280e+06
1.781347421080e-09,5.000253867290e-02,6.920462938370e-03,1.196229022840e-05,1.317838407100e-06,9.934369890870e-03,4.028054159650e-07,1.052049743620e-01,3.349019382090e-04,8.275890692640e-01,1.000000000000e+04,4.005936753010e+03,4.025056077450e+03,4.232380567760e+03,4.002684589750e+03,3.539834042950e+03,4.001378658730e+03,4.012283094890e+03,4.001090344230e+03,9.380891896690e-04,2.500003254710e+03,1.810744986390e+22,6.228600605860e+06
1.808077632390e-09,5.000257680020e-02,6.920773185070e-03,1.196620138160e-05,1.320167625190e-06,9.934496125260e-03,4.028170825790e-07,1.052051774670e-01,3.349303397170e-04,8.275883568970e-01,1.000000000000e+04,4.006025580750e+03,4.025424681260e+03,4.235528898970e+03,4.002724856510e+03,3.533794145360e+03,4.001399345340e+03,4.012466607730e+03,4.001106704730e+03,9.380891896690e-04,2.500003303590e+03,1.810745021790e+22,6.228609721140e+06
1.835208796880e-09,5.000261550030e-02,6.921088085180e-03,1.197017109070e-05,1.322531758670e-06,9.934624253420e-03,4.028289264390e-07,1.052053836190e-01,3.349591672190e-04,8.275876338430e-01,1.000000000000e+04,4.006115733170e+03,4.025798594920e+03,4.238715223850e+03,4.002765726750e+03,3.527686442830e+03,4.001420342220e+03,4.012652849120e+03,4.001123310630e+03,9.380891896690e-04,2.500003353210e+03,1.810745057730e+22,6.228618973120e+06
1.862746928830e-09,5.000265478190e-02,6.921407708480e-03,1.197420023080e-05,1.324931330560e-06,9.934754303770e-03,4.028409502720e-07,1.052055928640e-01,3.349884271050e-04,8.275868999420e-01,1.000000000000e+04,4.006207229890e+03,4.026177891630e+03,4.241939877240e+03,4.002807209510e+03,3.521510463000e+03,4.001441654020e+03,4.012841859250e+03,4.001140165580e+03,9.380891896690e-04,2.500003403570e+03,1.810745094210e+22,6.228628363860e+06
1.890698132760e-09,5.000269465390e-02,6.921732125810e-03,1.197828968990e-05,1.327366871750e-06,9.934886305160e-03,4.028531568470e-07,1.052058052490e-01,3.350181258580e-04,8.275861550300e-01,1.000000000000e+04,4.006300090860e+03,4.026562645500e+03,4.245203193900e+03,4.002849313960e+03,3.515265736260e+03,4.001463285470e+03,4.013033678920e+03,4.001157273340e+03,9.380891896690e-04,2.500003454690e+03,1.810745131230e+22,6.228637895450e+06
1.919068604760e-09,5.000273512500e-02,6.922061409090e-03,1.198244036920e-05,1.329838921030e-06,9.935020286850e-03,4.028655489750e-07,1.052060208210e-01,3.350482700620e-04,8.275853989430e-01,1.000000000000e+04,4.006394336270e+03,4.026952931550e+03,4.248505508430e+03,4.002892049420e+03,3.508951795880e+03,4.001485241350e+03,4.013228349490e+03,4.001174637680e+03,9.380891896690e-04,2.500003506580e+03,1.810745168810e+22,6.228647569980e+06
1.947864633830e-09,5.000277620430e-02,6.922395631270e-03,1.198665318320e-05,1.332348025280e-06,9.935156278570e-03,4.028781295140e-07,1.052062396270e-01,3.350788663970e-04,8.275846315130e-01,1.000000000000e+04,4.006489986650e+03,4.027348825650e+03,4.251847004200e+03,4.002935425320e+03,3.502568826920e+03,4.001507526540e+03,4.013425912930e+03,4.001192262460e+03,9.380891896690e-04,2.500003559240e+03,1.810745206960e+22,6.228657389610e+06
1.977092603340e-09,5.000281790090e-02,6.922734866450e-03,1.199092906040e-05,1.334894739550e-06,9.935294310460e-03,4.028909013650e-07,1.052064617170e-01,3.351099216430e-04,8.275838525690e-01,1.000000000000e+04,4.006587062810e+03,4.027750404810e+03,4.255228218220e+03,4.002979451250e+03,3.496115496790e+03,4.001530145970e+03,4.013626411830e+03,4.001210151590e+03,9.380891896690e-04,2.500003612700e+03,1.810745245680e+22,6.228667356510e+06
2.006758992390e-09,5.000286022420e-02,6.923079189790e-03,1.199526894260e-05,1.337479627180e-06,9.935434413140e-03,4.029038674750e-07,1.052066871390e-01,3.351414426840e-04,8.275830619390e-01,1.000000000000e+04,4.006685585860e+03,4.028157746800e+03,4.258649387030e+03,4.003024136960e+03,3.489591765380e+03,4.001553104660e+03,4.013829889380e+03,4.001228309030e+03,9.380891896690e-04,2.500003666960e+03,1.810745284980e+22,6.228677472900e+06
2.036870377270e-09,5.000290318350e-02,6.923428677630e-03,1.199967378600e-05,1.340103259960e-06,9.935576617680e-03,4.029170308380e-07,1.052069159430e-01,3.351734365060e-04,8.275822594480e-01,1.000000000000e+04,4.006785577230e+03,4.028570930430e+03,4.262110841250e+03,4.003069492310e+03,3.482997189490e+03,4.001576407690e+03,4.014036389390e+03,4.001246738800e+03,9.380891896690e-04,2.500003722040e+03,1.810745324870e+22,6.228687741000e+06
2.067433432930e-09,5.000294678850e-02,6.923783407400e-03,1.200414456090e-05,1.342766218210e-06,9.935720955630e-03,4.029303944960e-07,1.052071481800e-01,3.352059101990e-04,8.275814449170e-01,1.000000000000e+04,4.006887058660e+03,4.028990035430e+03,4.265612910570e+03,4.003115527340e+03,3.476331330910e+03,4.001600060220e+03,4.014245956310e+03,4.001265444990e+03,9.380891896690e-04,2.500003777940e+03,1.810745365360e+22,6.228698163100e+06
2.098454934420e-09,5.000299104890e-02,6.924143457730e-03,1.200868225190e-05,1.345469090950e-06,9.935867458980e-03,4.029439615380e-07,1.052073839020e-01,3.352388709600e-04,8.275806181660e-01,1.000000000000e+04,4.006990052200e+03,4.029415142520e+03,4.269155923630e+03,4.003162252210e+03,3.469593756680e+03,4.001624067500e+03,4.014458635220e+03,4.001284431740e+03,9.380891896690e-04,2.500003834680e+03,1.810745406460e+22,6.228708741510e+06
2.129941758440e-09,5.000303597450e-02,6.924508908410e-03,1.201328785840e-05,1.348212476000e-06,9.936016160230e-03,4.029577351010e-07,1.052076231610e-01,3.352723260950e-04,8.275797790110e-01,1.000000000000e+04,4.007094580230e+03,4.029846333390e+03,4.272740207870e+03,4.003209677260e+03,3.462784039290e+03,4.001648434860e+03,4.014674471860e+03,4.001303703250e+03,9.380891896690e-04,2.500003892280e+03,1.810745448180e+22,6.228719478570e+06
2.161900884820e-09,5.000308157540e-02,6.924879840450e-03,1.201796239470e-05,1.350996980110e-06,9.936167092370e-03,4.029717183740e-07,1.052078660110e-01,3.353062830170e-04,8.275789272670e-01,1.000000000000e+04,4.007200665460e+03,4.030283690720e+03,4.276366089440e+03,4.003257812960e+03,3.455901756910e+03,4.001673167670e+03,4.014893512630e+03,4.001323263810e+03,9.380891896690e-04,2.500003950740e+03,1.810745490520e+22,6.228730376650e+06
2.194339398090e-09,5.000312786170e-02,6.925256336040e-03,1.202270689000e-05,1.353823219120e-06,9.936320288860e-03,4.029859145950e-07,1.052081125040e-01,3.353407492510e-04,8.275780627440e-01,1.000000000000e+04,4.007308330920e+03,4.030727298190e+03,4.280033893070e+03,4.003306669960e+03,3.448946493590e+03,4.001698271440e+03,4.015115804580e+03,4.001343117750e+03,9.380891896690e-04,2.500004010090e+03,1.810745533500e+22,6.228741438180e+06
2.227264489060e-09,5.000317484380e-02,6.925638478630e-03,1.202752238890e-05,1.356691818060e-06,9.936475783690e-03,4.030003270530e-07,1.052083626960e-01,3.353757324380e-04,8.275771852510e-01,1.000000000000e+04,4.007417599980e+03,4.031177240360e+03,4.283743809880e+03,4.003356259050e+03,3.441918384790e+03,4.001723751720e+03,4.015341395450e+03,4.001363269450e+03,9.380891896690e-04,2.500004070320e+03,1.810745577130e+22,6.228752665600e+06
2.260683456400e-09,5.000322253210e-02,6.926026352900e-03,1.203240995160e-05,1.359603411330e-06,9.936633611330e-03,4.030149590900e-07,1.052086166420e-01,3.354112403290e-04,8.275762945930e-01,1.000000000000e+04,4.007528496360e+03,4.031633602980e+03,4.287496245390e+03,4.003406591190e+03,3.434816680180e+03,4.001749614160e+03,4.015570333660e+03,4.001383723400e+03,9.380891896690e-04,2.500004131460e+03,1.810745621410e+22,6.228764061410e+06
2.294603708240e-09,5.000327093730e-02,6.926420044830e-03,1.203737065380e-05,1.362558642790e-06,9.936793806790e-03,4.030298141010e-07,1.052088743980e-01,3.354472807940e-04,8.275753905730e-01,1.000000000000e+04,4.007641044110e+03,4.032096472760e+03,4.291291523340e+03,4.003457677500e+03,3.427640966270e+03,4.001775864480e+03,4.015802668320e+03,4.001404484120e+03,9.380891896690e-04,2.500004193520e+03,1.810745666360e+22,6.228775628120e+06
2.329032763870e-09,5.000332007020e-02,6.926819641650e-03,1.204240558750e-05,1.365558165960e-06,9.936956405610e-03,4.030448955340e-07,1.052091360230e-01,3.354838618200e-04,8.275744729890e-01,1.000000000000e+04,4.007755267630e+03,4.032565937400e+03,4.295129955150e+03,4.003509529280e+03,3.420390879260e+03,4.001802508520e+03,4.016038449260e+03,4.001425556210e+03,9.380891896690e-04,2.500004256510e+03,1.810745711990e+22,6.228787368300e+06
2.363978255320e-09,5.000336994170e-02,6.927225231940e-03,1.204751586070e-05,1.368602644100e-06,9.937121443850e-03,4.030602068940e-07,1.052094015730e-01,3.355209915150e-04,8.275735416390e-01,1.000000000000e+04,4.007871191700e+03,4.033042085660e+03,4.299011849490e+03,4.003562157970e+03,3.413066065190e+03,4.001829552160e+03,4.016277727010e+03,4.001446944350e+03,9.380891896690e-04,2.500004320450e+03,1.810745758300e+22,6.228799284550e+06
2.399447929150e-09,5.000342056300e-02,6.927636905570e-03,1.205270259790e-05,1.371692750390e-06,9.937288958100e-03,4.030757517380e-07,1.052096711080e-01,3.355586781060e-04,8.275725963160e-01,1.000000000000e+04,4.007988841440e+03,4.033525007330e+03,4.302937512100e+03,4.003615575200e+03,3.405666180470e+03,4.001857001400e+03,4.016520552830e+03,4.001468653270e+03,9.380891896690e-04,2.500004385340e+03,1.810745805300e+22,6.228811379510e+06
2.435449648090e-09,5.000347194530e-02,6.928054753790e-03,1.205796694050e-05,1.374829168080e-06,9.937458985530e-03,4.030915336830e-07,1.052099446880e-01,3.355969299460e-04,8.275716368100e-01,1.000000000000e+04,4.008108242330e+03,4.034014793230e+03,4.306907245580e+03,4.003669792780e+03,3.398190892350e+03,4.001884862330e+03,4.016766978710e+03,4.001490687780e+03,9.380891896690e-04,2.500004451220e+03,1.810745853020e+22,6.228823655860e+06
2.471991392810e-09,5.000352410020e-02,6.928478869190e-03,1.206331004640e-05,1.378012590650e-06,9.937631563840e-03,4.031075564020e-07,1.052102223730e-01,3.356357555110e-04,8.275706629080e-01,1.000000000000e+04,4.008229420240e+03,4.034511535270e+03,4.310921349150e+03,4.003724822690e+03,3.390639879550e+03,4.001913141120e+03,4.017017057380e+03,4.001513052760e+03,9.380891896690e-04,2.500004518090e+03,1.810745901450e+22,6.228836116320e+06
2.509081263700e-09,5.000357703930e-02,6.928909345760e-03,1.206873309120e-05,1.381243721920e-06,9.937806731310e-03,4.031238236280e-07,1.052105042240e-01,3.356751634070e-04,8.275696743950e-01,1.000000000000e+04,4.008352401400e+03,4.035015326390e+03,4.314980118470e+03,4.003780677070e+03,3.383012832750e+03,4.001941844030e+03,4.017270842330e+03,4.001535753180e+03,9.380891896690e-04,2.500004585960e+03,1.810745950600e+22,6.228848763650e+06
2.546727482660e-09,5.000363077440e-02,6.929346278910e-03,1.207423726770e-05,1.384523276230e-06,9.937984526800e-03,4.031403391510e-07,1.052107903060e-01,3.357151623670e-04,8.275686710510e-01,1.000000000000e+04,4.008477212420e+03,4.035526260610e+03,4.319083845370e+03,4.003837368270e+03,3.375309455290e+03,4.001970977420e+03,4.017528387810e+03,4.001558794060e+03,9.380891896690e-04,2.500004654850e+03,1.810746000500e+22,6.228861600650e+06
2.584938394900e-09,5.000368531750e-02,6.929789765470e-03,1.207982378630e-05,1.387851978620e-06,9.938164989740e-03,4.031571068240e-07,1.052110806800e-01,3.357557612550e-04,8.275676526530e-01,1.000000000000e+04,4.008603880310e+03,4.036044433010e+03,4.323232817630e+03,4.003894908820e+03,3.367529463760e+03,4.002000547760e+03,4.017789748840e+03,4.001582180500e+03,9.380891896690e-04,2.500004724770e+03,1.810746051150e+22,6.228874630170e+06
2.623722470820e-09,5.000374068070e-02,6.930239903730e-03,1.208549387550e-05,1.391230564950e-06,9.938348160160e-03,4.031741305600e-07,1.052113754110e-01,3.357969690680e-04,8.275666189760e-01,1.000000000000e+04,4.008732432460e+03,4.036569939780e+03,4.327427318730e+03,4.003953311410e+03,3.359672588750e+03,4.002030561590e+03,4.018054981230e+03,4.001605917690e+03,9.380891896690e-04,2.500004795750e+03,1.810746102560e+22,6.228887855090e+06
2.663088307890e-09,5.000379687650e-02,6.930696793430e-03,1.209124878220e-05,1.394659782080e-06,9.938534078680e-03,4.031914143350e-07,1.052116745660e-01,3.358387949380e-04,8.275655697910e-01,1.000000000000e+04,4.008862896660e+03,4.037102878180e+03,4.331667627570e+03,4.004012588950e+03,3.351738575510e+03,4.002061025560e+03,4.018324141590e+03,4.001630010890e+03,9.380891896690e-04,2.500004867800e+03,1.810746154740e+22,6.228901278340e+06
2.703044632500e-09,5.000385391740e-02,6.931160535830e-03,1.209708977140e-05,1.398140388020e-06,9.938722786550e-03,4.032089621900e-07,1.052119782100e-01,3.358812481340e-04,8.275645048630e-01,1.000000000000e+04,4.008995301110e+03,4.037643346550e+03,4.335954034670e+03,4.004072754530e+03,3.343727079770e+03,4.002091946430e+03,4.018597287320e+03,4.001654465440e+03,9.380891896690e-04,2.500004940930e+03,1.810746207710e+22,6.228914902900e+06
2.743600301990e-09,5.000391181610e-02,6.931631233700e-03,1.210301812710e-05,1.401673152130e-06,9.938914325620e-03,4.032267782290e-07,1.052122864100e-01,3.359243380650e-04,8.275634239590e-01,1.000000000000e+04,4.009129674400e+03,4.038191444350e+03,4.340286811610e+03,4.004133821440e+03,3.335637861750e+03,4.002123331040e+03,4.018874476640e+03,4.001679286750e+03,9.380891896690e-04,2.500005015160e+03,1.810746261470e+22,6.228928731790e+06
2.784764306520e-09,5.000397058560e-02,6.932108991360e-03,1.210903515240e-05,1.405258855250e-06,9.939108738380e-03,4.032448666220e-07,1.052125992350e-01,3.359680742790e-04,8.275623268360e-01,1.000000000000e+04,4.009266045560e+03,4.038747272160e+03,4.344666213430e+03,4.004195803160e+03,3.327470769590e+03,4.002155186350e+03,4.019155768620e+03,4.001704480330e+03,9.380891896690e-04,2.500005090500e+03,1.810746316050e+22,6.228942768060e+06
2.826545771120e-09,5.000403023900e-02,6.932593914680e-03,1.211514216950e-05,1.408898289880e-06,9.939306067940e-03,4.032632316060e-07,1.052129167550e-01,3.360124664690e-04,8.275612132530e-01,1.000000000000e+04,4.009404444020e+03,4.039310931640e+03,4.349092499640e+03,4.004258713370e+03,3.319225604240e+03,4.002187519420e+03,4.019441223130e+03,4.001730051760e+03,9.380891896690e-04,2.500005166980e+03,1.810746371440e+22,6.228957014830e+06
2.868953957690e-09,5.000409078970e-02,6.933086111120e-03,1.212134052060e-05,1.412592260390e-06,9.939506358090e-03,4.032818774870e-07,1.052132390390e-01,3.360575244720e-04,8.275600829630e-01,1.000000000000e+04,4.009544899630e+03,4.039882525620e+03,4.353565923910e+03,4.004322565970e+03,3.310902184490e+03,4.002220337400e+03,4.019730900920e+03,4.001756006700e+03,9.380891896690e-04,2.500005244610e+03,1.810746427670e+22,6.228971475250e+06
2.911998267050e-09,5.000415225100e-02,6.933585689760e-03,1.212763156720e-05,1.416341583130e-06,9.939709653250e-03,4.033008086380e-07,1.052135661610e-01,3.361032582740e-04,8.275589357130e-01,1.000000000000e+04,4.009687442700e+03,4.040462157990e+03,4.358086733700e+03,4.004387375060e+03,3.302500347880e+03,4.002253647580e+03,4.020024863590e+03,4.001782350910e+03,9.380891896690e-04,2.500005323410e+03,1.810746484740e+22,6.228986152540e+06
2.955688241060e-09,5.000421463690e-02,6.934092761310e-03,1.213401669150e-05,1.420147086670e-06,9.939915998510e-03,4.033200295050e-07,1.052138981910e-01,3.361496780090e-04,8.275577712510e-01,1.000000000000e+04,4.009832103960e+03,4.041049933830e+03,4.362655169890e+03,4.004453154940e+03,3.294019951760e+03,4.002287457340e+03,4.020323173600e+03,4.001809090210e+03,9.380891896690e-04,2.500005403390e+03,1.810746542670e+22,6.229001049920e+06
3.000033564670e-09,5.000427796130e-02,6.934607438140e-03,1.214049729600e-05,1.424009611950e-06,9.940125439650e-03,4.033395446040e-07,1.052142352040e-01,3.361967939630e-04,8.275565893170e-01,1.000000000000e+04,4.009978914570e+03,4.041645959310e+03,4.367271466490e+03,4.004519920140e+03,3.285460874330e+03,4.002321774160e+03,4.020625894320e+03,4.001836230550e+03,9.380891896690e-04,2.500005484580e+03,1.810746601470e+22,6.229016170720e+06
3.045044068140e-09,5.000434223820e-02,6.935129834300e-03,1.214707480390e-05,1.427930012460e-06,9.940338023130e-03,4.033593585230e-07,1.052145772750e-01,3.362446165790e-04,8.275553896490e-01,1.000000000000e+04,4.010127906160e+03,4.042250341760e+03,4.371935850200e+03,4.004587685390e+03,3.276823015840e+03,4.002356605640e+03,4.020933089990e+03,4.001863777930e+03,9.380891896690e-04,2.500005566980e+03,1.810746661160e+22,6.229031518280e+06
3.090729729170e-09,5.000440748210e-02,6.935660065570e-03,1.215375065950e-05,1.431909154470e-06,9.940553796090e-03,4.033794759260e-07,1.052149244790e-01,3.362931564540e-04,8.275541719820e-01,1.000000000000e+04,4.010279110820e+03,4.042863189670e+03,4.376648540030e+03,4.004656465650e+03,3.268106299840e+03,4.002391959520e+03,4.021244825770e+03,4.001891738450e+03,9.380891896690e-04,2.500005650630e+03,1.810746721750e+22,6.229047095990e+06
3.137100675100e-09,5.000447370760e-02,6.936198249430e-03,1.216052632860e-05,1.435947917150e-06,9.940772806420e-03,4.033999015510e-07,1.052152768940e-01,3.363424243430e-04,8.275529360440e-01,1.000000000000e+04,4.010432561080e+03,4.043484612650e+03,4.381409746860e+03,4.004726276100e+03,3.259310674480e+03,4.002427843610e+03,4.021561167740e+03,4.001920118300e+03,9.380891896690e-04,2.500005735540e+03,1.810746783240e+22,6.229062907310e+06
3.184167185230e-09,5.000454092940e-02,6.936744505160e-03,1.216740329860e-05,1.440047192820e-06,9.940995102680e-03,4.034206402120e-07,1.052156345970e-01,3.363924311650e-04,8.275516815630e-01,1.000000000000e+04,4.010588289950e+03,4.044114721520e+03,4.386219766450e+03,4.004797132150e+03,3.250435678310e+03,4.002464265870e+03,4.021882182900e+03,4.001948923790e+03,9.380891896690e-04,2.500005821720e+03,1.810746845660e+22,6.229078955750e+06
3.231939693010e-09,5.000460916270e-02,6.937298953810e-03,1.217438307900e-05,1.444207887130e-06,9.941220734200e-03,4.034416968020e-07,1.052159976690e-01,3.364431880010e-04,8.275504082590e-01,1.000000000000e+04,4.010746330920e+03,4.044753628250e+03,4.391078866200e+03,4.004869049430e+03,3.241480967470e+03,4.002501234370e+03,4.022207939210e+03,4.001978161290e+03,9.380891896690e-04,2.500005909200e+03,1.810746909020e+22,6.229095244840e+06
3.280428788400e-09,5.000467842260e-02,6.937861718230e-03,1.218146720150e-05,1.448430919230e-06,9.941449751030e-03,4.034630762940e-07,1.052163661900e-01,3.364947060990e-04,8.275491158510e-01,1.000000000000e+04,4.010906717960e+03,4.045401445910e+03,4.395987154100e+03,4.004942043820e+03,3.232446926470e+03,4.002538757300e+03,4.022538505570e+03,4.002007837270e+03,9.380891896690e-04,2.500005997990e+03,1.810746973340e+22,6.229111778220e+06
3.329645220230e-09,5.000474872470e-02,6.938432923140e-03,1.218865722050e-05,1.452717222020e-06,9.941682203960e-03,4.034847837380e-07,1.052167402420e-01,3.365469968740e-04,8.275478040500e-01,1.000000000000e+04,4.011069485530e+03,4.046058288750e+03,4.400944821350e+03,4.005016131420e+03,3.223333535870e+03,4.002576842970e+03,4.022873951860e+03,4.002037958320e+03,9.380891896690e-04,2.500006088120e+03,1.810747038620e+22,6.229128559530e+06
3.379599898530e-09,5.000482008470e-02,6.939012695120e-03,1.219595471370e-05,1.457067742310e-06,9.941918144580e-03,4.035068242700e-07,1.052171199070e-01,3.366000719150e-04,8.275464725670e-01,1.000000000000e+04,4.011234668560e+03,4.046724272210e+03,4.405952050710e+03,4.005091328590e+03,3.214140798890e+03,4.002615499820e+03,4.023214348930e+03,4.002068531100e+03,9.380891896690e-04,2.500006179610e+03,1.810747104880e+22,6.229145592490e+06
3.430303897010e-09,5.000489251860e-02,6.939601162640e-03,1.220336128160e-05,1.461483441050e-06,9.942157625220e-03,4.035292031070e-07,1.052175052700e-01,3.366539429820e-04,8.275451211060e-01,1.000000000000e+04,4.011402302520e+03,4.047399512910e+03,4.411009016200e+03,4.005167651900e+03,3.204868742520e+03,4.002654736420e+03,4.023559768620e+03,4.002099562390e+03,9.380891896690e-04,2.500006272480e+03,1.810747172150e+22,6.229162880880e+06
3.481768455470e-09,5.000496604250e-02,6.940198456100e-03,1.221087854880e-05,1.465965293550e-06,9.942400699000e-03,4.035519255510e-07,1.052178964170e-01,3.367086220120e-04,8.275437493670e-01,1.000000000000e+04,4.011572423360e+03,4.048084128620e+03,4.416115882590e+03,4.005245118190e+03,3.195517418660e+03,4.002694561460e+03,4.023910283800e+03,4.002131059070e+03,9.380891896690e-04,2.500006366740e+03,1.810747240420e+22,6.229180428520e+06
3.534004982300e-09,5.000504067300e-02,6.940804707860e-03,1.221850816370e-05,1.470514289640e-06,9.942647419860e-03,4.035749969900e-07,1.052182934350e-01,3.367641211230e-04,8.275423570460e-01,1.000000000000e+04,4.011745067570e+03,4.048778238290e+03,4.421272805080e+03,4.005323744570e+03,3.186086905390e+03,4.002734983760e+03,4.024265968340e+03,4.002163028110e+03,9.380891896690e-04,2.500006462420e+03,1.810747309720e+22,6.229198239300e+06
3.587025057030e-09,5.000511642680e-02,6.941420052270e-03,1.222625179920e-05,1.475131433970e-06,9.942897842530e-03,4.035984229010e-07,1.052186964110e-01,3.368204526110e-04,8.275409438340e-01,1.000000000000e+04,4.011920272130e+03,4.049481962070e+03,4.426479928770e+03,4.005403548360e+03,3.176577308290e+03,4.002776012280e+03,4.024626897130e+03,4.002195476590e+03,9.380891896690e-04,2.500006559540e+03,1.810747380060e+22,6.229216317170e+06
3.640840432890e-09,5.000519332080e-02,6.942044625660e-03,1.223411115270e-05,1.479817746160e-06,9.943152022570e-03,4.036222088490e-07,1.052191054350e-01,3.368776289600e-04,8.275395094160e-01,1.000000000000e+04,4.012098074590e+03,4.050195421250e+03,4.431737388260e+03,4.005484547170e+03,3.166988761910e+03,4.002817656110e+03,4.024993146150e+03,4.002228411710e+03,9.380891896690e-04,2.500006658120e+03,1.810747451470e+22,6.229234666140e+06
3.695463039380e-09,5.000527137220e-02,6.942678566460e-03,1.224208794700e-05,1.484574261060e-06,9.943410016370e-03,4.036463604880e-07,1.052195205980e-01,3.369356628390e-04,8.275380534760e-01,1.000000000000e+04,4.012278512990e+03,4.050918738440e+03,4.437045508340e+03,4.005566758870e+03,3.157320509550e+03,4.002859924470e+03,4.025364792380e+03,4.002261840770e+03,9.380891896690e-04,2.500006758190e+03,1.810747523950e+22,6.229253290260e+06
3.750904984970e-09,5.000535059850e-02,6.943322015130e-03,1.225018393010e-05,1.489402028940e-06,9.943671881170e-03,4.036708835670e-07,1.052199419920e-01,3.369945671070e-04,8.275365756890e-01,1.000000000000e+04,4.012461625950e+03,4.051652037260e+03,4.442404308620e+03,4.005650201580e+03,3.147573171850e+03,4.002902826730e+03,4.025741913930e+03,4.002295771160e+03,9.380891896690e-04,2.500006859760e+03,1.810747597510e+22,6.229272193650e+06
3.807178559750e-09,5.000543101750e-02,6.943975114240e-03,1.225840087590e-05,1.494302115760e-06,9.943937675060e-03,4.036957839280e-07,1.052203697110e-01,3.370543548170e-04,8.275350757290e-01,1.000000000000e+04,4.012647452640e+03,4.052395442560e+03,4.447813895300e+03,4.005734893710e+03,3.137746951400e+03,4.002946372380e+03,4.026124589950e+03,4.002330210400e+03,9.380891896690e-04,2.500006962860e+03,1.810747672190e+22,6.229291380520e+06
3.864296238140e-09,5.000551264720e-02,6.944638008530e-03,1.226674058450e-05,1.499275603370e-06,9.944207457010e-03,4.037210675080e-07,1.052208038490e-01,3.371150392160e-04,8.275335532620e-01,1.000000000000e+04,4.012836032760e+03,4.053149080390e+03,4.453274379260e+03,4.005820853920e+03,3.127842007230e+03,4.002990571090e+03,4.026512900730e+03,4.002365166130e+03,9.380891896690e-04,2.500007067520e+03,1.810747747990e+22,6.229310855100e+06
3.922270681710e-09,5.000559550590e-02,6.945310844870e-03,1.227520488250e-05,1.504323589790e-06,9.944481286890e-03,4.037467403430e-07,1.052212445040e-01,3.371766337510e-04,8.275320079500e-01,1.000000000000e+04,4.013027406620e+03,4.053913077970e+03,4.458785861230e+03,4.005908101180e+03,3.117858522070e+03,4.003035432640e+03,4.026906927630e+03,4.002400646090e+03,9.380891896690e-04,2.500007173750e+03,1.810747824930e+22,6.229330621710e+06
3.981114741940e-09,5.000567961220e-02,6.945993772350e-03,1.228379562340e-05,1.509447189380e-06,9.944759225440e-03,4.037728085660e-07,1.052216917720e-01,3.372391520710e-04,8.275304394500e-01,1.000000000000e+04,4.013221615050e+03,4.054687563700e+03,4.464348431420e+03,4.005996654710e+03,3.107796703180e+03,4.003080966970e+03,4.027306753170e+03,4.002436658140e+03,9.380891896690e-04,2.500007281580e+03,1.810747903030e+22,6.229350684720e+06
4.040841463070e-09,5.000576498480e-02,6.946686942310e-03,1.229251468840e-05,1.514647533160e-06,9.945041334340e-03,4.037992784100e-07,1.052221457540e-01,3.373026080270e-04,8.275288474150e-01,1.000000000000e+04,4.013418699510e+03,4.055472667160e+03,4.469962169190e+03,4.006086534040e+03,3.097656783290e+03,4.003127184170e+03,4.027712461010e+03,4.002473210250e+03,9.380891896690e-04,2.500007391030e+03,1.810747982310e+22,6.229371048590e+06
4.101464085020e-09,5.000585164300e-02,6.947390508330e-03,1.230136398600e-05,1.519925768990e-06,9.945327676170e-03,4.038261562130e-07,1.052226065500e-01,3.373670156810e-04,8.275272314910e-01,1.000000000000e+04,4.013618702030e+03,4.056268519120e+03,4.475627142640e+03,4.006177758970e+03,3.087439021660e+03,4.003174094470e+03,4.028124135960e+03,4.002510310530e+03,9.380891896690e-04,2.500007502130e+03,1.810748062780e+22,6.229391717820e+06
4.162996046290e-09,5.000593960620e-02,6.948104626320e-03,1.231034545310e-05,1.525283061870e-06,9.945618314470e-03,4.038534484150e-07,1.052230742620e-01,3.374323893030e-04,8.275255913200e-01,1.000000000000e+04,4.013821665240e+03,4.057075251510e+03,4.481343468060e+03,4.006270349620e+03,3.077143427440e+03,4.003221708260e+03,4.028541863990e+03,4.002547967190e+03,9.380891896690e-04,2.500007614900e+03,1.810748144460e+22,6.229412696980e+06
