t,X_O,X_O2_1,X_O2_2,X_O2_3,X_O2_4,Th,Tg_1,Tg_2,Tg_3,Tg_4,rho,p,n,E
5.286591655300e-06,8.930024659010e-02,2.293329140660e-01,6.765453574900e-01,3.946145179340e-03,8.753366744400e-04,1.000000000000e+04,6.966090488270e+03,6.568314801830e+03,5.504139743890e+03,8.524015358680e+03,9.380891896690e-04,2.551421274480e+03,1.847986906510e+22,8.041075597750e+06
5.365890540130e-06,9.069115689490e-02,2.315390308770e-01,6.728678048430e-01,4.013305927370e-03,8.887014580360e-04,1.000000000000e+04,6.990326876270e+03,6.612663702210e+03,5.499602451730e+03,8.526339718280e+03,9.380891896690e-04,2.553279956570e+03,1.849333144460e+22,8.072777919680e+06
5.446378908230e-06,9.214481910010e-02,2.337547869050e-01,6.691164980860e-01,4.081624594600e-03,9.022713142970e-04,1.000000000000e+04,7.014840410030e+03,6.657907565550e+03,5.495097423070e+03,8.528607996780e+03,9.380891896690e-04,2.555225390690e+03,1.850742216660e+22,8.105254016370e+06
5.528074601850e-06,9.366476599540e-02,2.359785268730e-01,6.652895661580e-01,4.151096980200e-03,9.160439932020e-04,1.000000000000e+04,7.039636221520e+03,6.704064016210e+03,5.490624909000e+03,8.530819540420e+03,9.380891896690e-04,2.557262706500e+03,1.852217838490e+22,8.138534506430e+06
5.610995730880e-06,9.525475703500e-02,2.382084222240e-01,6.613850885160e-01,4.221715674590e-03,9.300165510630e-04,1.000000000000e+04,7.064719588670e+03,6.751150619060e+03,5.486184998450e+03,8.532974009070e+03,9.380891896690e-04,2.559397388180e+03,1.853763982140e+22,8.172651755930e+06
5.695160676840e-06,9.691880479340e-02,2.404424506280e-01,6.574010906660e-01,4.293468807520e-03,9.441851055940e-04,1.000000000000e+04,7.090095441610e+03,6.799184400060e+03,5.481777906080e+03,8.535070976340e+03,9.380891896690e-04,2.561635316600e+03,1.855384907100e+22,8.207639997310e+06
5.780588097000e-06,9.866119332810e-02,2.426783795990e-01,6.533355429280e-01,4.366339431440e-03,9.585447136620e-04,1.000000000000e+04,7.115768284430e+03,6.848181654710e+03,5.477403923910e+03,8.537109934890e+03,9.380891896690e-04,2.563982801430e+03,1.857085183440e+22,8.243535461180e+06
5.867296928450e-06,1.004864968560e-01,2.449137481180e-01,6.491863607940e-01,4.440304968850e-03,9.730892636730e-04,1.000000000000e+04,7.141742173420e+03,6.898157815470e+03,5.473063423980e+03,8.539090337080e+03,9.380891896690e-04,2.566446614850e+03,1.858869716230e+22,8.280376520000e+06
5.955306392380e-06,1.023995962460e-01,2.471458473800e-01,6.449514080260e-01,4.515336925420e-03,9.878114220960e-04,1.000000000000e+04,7.168020875000e+03,6.949127475020e+03,5.468756841250e+03,8.541011782650e+03,9.380891896690e-04,2.569034023370e+03,1.860743768600e+22,8.318203843860e+06
6.044635998260e-06,1.044057061910e-01,2.493716989740e-01,6.406284928280e-01,4.591399622560e-03,1.002702384440e-03,1.000000000000e+04,7.194607498020e+03,7.001103888920e+03,5.464484701890e+03,8.542873811220e+03,9.380891896690e-04,2.571752835470e+03,1.862712996180e+22,8.357060563630e+06
6.135305548240e-06,1.065104008600e-01,2.515880352700e-01,6.362153633310e-01,4.668448913150e-03,1.017751625470e-03,1.000000000000e+04,7.221504110010e+03,7.054098463510e+03,5.460247609850e+03,8.544675718470e+03,9.380891896690e-04,2.574611448730e+03,1.864783481340e+22,8.396992440240e+06
6.227335141460e-06,1.087196316360e-01,2.537912663260e-01,6.317097225120e-01,4.746432549500e-03,1.032946976000e-03,1.000000000000e+04,7.248712482130e+03,7.108121220840e+03,5.456046276670e+03,8.546417153330e+03,9.380891896690e-04,2.577618888000e+03,1.866961760740e+22,8.438048088490e+06
6.320745178580e-06,1.110397597260e-01,2.559774591180e-01,6.271092187670e-01,4.825288160450e-03,1.048274228820e-03,1.000000000000e+04,7.276233332330e+03,7.163179897980e+03,5.451881503300e+03,8.548097690710e+03,9.380891896690e-04,2.580784865700e+03,1.869254869050e+22,8.480279166160e+06
6.415556366260e-06,1.134775824780e-01,2.581423120250e-01,6.224114463850e-01,4.904942174490e-03,1.063716937620e-03,1.000000000000e+04,7.304066202760e+03,7.219279580990e+03,5.447754221320e+03,8.549716892980e+03,9.380891896690e-04,2.584119835910e+03,1.871670378140e+22,8.523740599330e+06
6.511789721750e-06,1.160403622940e-01,2.602811325860e-01,6.176139407720e-01,4.985308229060e-03,1.079256119690e-03,1.000000000000e+04,7.332209034680e+03,7.276422035140e+03,5.443665554640e+03,8.551274206800e+03,9.380891896690e-04,2.587635054610e+03,1.874216440680e+22,8.568490814630e+06
6.609466577580e-06,1.187358624280e-01,2.623887775830e-01,6.127142029110e-01,5.066286895270e-03,1.094870183070e-03,1.000000000000e+04,7.360658891450e+03,7.334606025630e+03,5.439616621370e+03,8.552769375830e+03,9.380891896690e-04,2.591342652340e+03,1.876901842780e+22,8.614592057850e+06
