t,X_O,X_O2_1,X_O2_2,X_O2_3,X_O2_4,X_O2_5,X_O2_6,X_O2_7,X_O2_8,Th,Tg_1,Tg_2,Tg_3,Tg_4,Tg_5,Tg_6,Tg_7,Tg_8,rho,p,n,E
1.846389637670e-05,8.822745172940e-01,1.339947860170e-02,5.735541460890e-04,2.326964391650e-03,5.881584248650e-05,4.958650724990e-03,1.566953282490e-03,9.089544821320e-02,3.945617503260e-03,1.000000000000e+04,8.956566824280e+03,5.342761752570e+03,6.331520318030e+03,3.020324410540e+03,7.502669776040e+03,7.129629245790e+03,9.347435953670e+03,8.408223358500e+03,9.380891896690e-04,4.361536061790e+03,3.159047710020e+22,2.009558382390e+07
1.874085483230e-05,8.927734914550e-01,1.220448907320e-02,5.224054194740e-04,2.119445035980e-03,5.357138358330e-05,4.516432280620e-03,1.427211617630e-03,8.278921197080e-02,3.593741763360e-03,1.000000000000e+04,8.956568385110e+03,5.342777990380e+03,6.331528614490e+03,3.020364465490e+03,7.502673432740e+03,7.129635730770e+03,9.347436827710e+03,8.408226176750e+03,9.380891896690e-04,4.402893141000e+03,3.189002520550e+22,2.034727050650e+07
1.902196766480e-05,9.025785620580e-01,1.108848024440e-02,4.746371909200e-04,1.925640971770e-03,4.867354611660e-05,4.103440724610e-03,1.296705673010e-03,7.521873729520e-02,3.265122295510e-03,1.000000000000e+04,8.956569715950e+03,5.342796357750e+03,6.331538234880e+03,3.020410134120e+03,7.502677828040e+03,7.129642864450e+03,9.347437563370e+03,8.408228768880e+03,9.380891896690e-04,4.442231426740e+03,3.217495124930e+22,2.058667140750e+07
1.930729718980e-05,9.117048771560e-01,1.004972674270e-02,4.301757254280e-04,1.745252755300e-03,4.411475200710e-05,3.719038274370e-03,1.175234006800e-03,6.817232918060e-02,2.959251407290e-03,1.000000000000e+04,8.956571553010e+03,5.342817262790e+03,6.331549288440e+03,3.020462319840e+03,7.502683357060e+03,7.129651040460e+03,9.347438376670e+03,8.408232010100e+03,9.380891896690e-04,4.479483457810e+03,3.244476661200e+22,2.081337598650e+07
1.959690665760e-05,9.201715121850e-01,9.086057451360e-03,3.889281185210e-04,1.577903674460e-03,3.988550876130e-05,3.362421872080e-03,1.062542782530e-03,6.163525850160e-02,2.675489905470e-03,1.000000000000e+04,8.956573761380e+03,5.342841136410e+03,6.331561800070e+03,3.020520504450e+03,7.502689534850e+03,7.129660465170e+03,9.347439452330e+03,8.408235820980e+03,9.380891896690e-04,4.514605842510e+03,3.269915700890e+22,2.102712019090e+07
1.989086026750e-05,9.280008416400e-01,8.194926202210e-03,3.507853277930e-04,1.423151531230e-03,3.597457503220e-05,3.032649010960e-03,9.583341211930e-04,5.559024968040e-02,2.413087911020e-03,1.000000000000e+04,8.956576115610e+03,5.342868149160e+03,6.331575931210e+03,3.020591138710e+03,7.502696380630e+03,7.129671093400e+03,9.347440671260e+03,8.408240004200e+03,9.380891896690e-04,4.547578197220e+03,3.293797480190e+22,2.122777996710e+07
2.018922318150e-05,9.352180087620e-01,7.373471149410e-03,3.156248605620e-04,1.280499134830e-03,3.236949369430e-05,2.728660459080e-03,8.622733527950e-04,5.001789009990e-02,2.171202687760e-03,1.000000000000e+04,8.956578787960e+03,5.342899134590e+03,6.331592222720e+03,3.020664993250e+03,7.502704262060e+03,7.129683236920e+03,9.347441987650e+03,8.408244776270e+03,9.380891896690e-04,4.578402001650e+03,3.316123070850e+22,2.141536431480e+07
2.049206153920e-05,9.418503328220e-01,6.618582610190e-03,2.833136301490e-04,1.149406579470e-03,2.905650083210e-05,2.449305630780e-03,7.739968795040e-04,4.489708672130e-02,1.948918625290e-03,1.000000000000e+04,8.956581851910e+03,5.342934547320e+03,6.331610784220e+03,3.020751368480e+03,7.502713269280e+03,7.129697137540e+03,9.347443492600e+03,8.408250241840e+03,9.380891896690e-04,4.607098741530e+03,3.336908034940e+22,2.159000399070e+07
2.079944247230e-05,9.479267641090e-01,5.926965559730e-03,2.537105928510e-04,1.029301662810e-03,2.602124072480e-05,2.193365144190e-03,6.931193671730e-04,4.020548686260e-02,1.745265461170e-03,1.000000000000e+04,8.956585383870e+03,5.342974768220e+03,6.331631923230e+03,3.020853294740e+03,7.502723557990e+03,7.129712964460e+03,9.347445233550e+03,8.408256506040e+03,9.380891896690e-04,4.633707838670e+03,3.356180925540e+22,2.175193890710e+07
2.111143411940e-05,9.534774125610e-01,5.295192940820e-03,2.266690639000e-04,9.195892194930e-04,2.324860790890e-05,1.959570740850e-03,6.192400524660e-04,3.591984275770e-02,1.559234055660e-03,1.000000000000e+04,8.956589421890e+03,5.343020942780e+03,6.331656139750e+03,3.020966616220e+03,7.502735336760e+03,7.129731083570e+03,9.347447234610e+03,8.408263665320e+03,9.380891896690e-04,4.658284549720e+03,3.373981764900e+22,2.190150533740e+07
