t,X_O,X_O2_1,X_O2_2,X_O2_3,X_O2_4,X_O2_5,X_O2_6,X_O2_7,X_O2_8,Th,Tg_1,Tg_2,Tg_3,Tg_4,Tg_5,Tg_6,Tg_7,Tg_8,rho,p,n,E
7.260251500440e-08,5.033544721500e-02,2.368174762990e-03,1.083483206710e-04,2.219417919540e-04,1.766611215520e-05,4.702397843910e-04,2.315098877650e-04,9.456356715420e-01,6.110005827510e-04,1.000000000000e+04,5.784740037420e+03,5.639696981710e+03,6.004057247920e+03,3.526074966150e+03,7.402211728110e+03,6.215236633880e+03,1.212285446560e+03,5.992562836700e+03,7.504713517360e-03,2.000344107620e+04,1.448843339340e+23,4.841758097860e+06
7.369156272950e-08,5.034208314270e-02,2.404205585590e-03,1.099120854670e-04,2.255018845440e-04,1.787583366200e-05,4.776160709060e-04,2.350165801220e-04,9.455674383720e-01,6.203504453550e-04,1.000000000000e+04,5.787252397640e+03,5.636412706130e+03,6.006265371090e+03,3.518466732900e+03,7.405129691560e+03,6.216139646220e+03,1.221174030840e+03,5.995192854010e+03,7.504713517360e-03,2.000350916070e+04,1.448848270680e+23,4.846287972140e+06
7.479694617050e-08,5.034886614240e-02,2.440797615000e-03,1.114980329140e-04,2.291228118590e-04,1.808772050090e-05,4.851132003850e-04,2.385771767610e-04,9.454980909380e-01,6.298463625230e-04,1.000000000000e+04,5.789796872200e+03,5.633108218420e+03,6.008492180310e+03,3.510877355360e+03,7.408075598460e+03,6.217058947130e+03,1.230166930330e+03,5.997857711190e+03,7.504713517360e-03,2.000357875450e+04,1.448853311340e+23,4.850880436410e+06
7.591891036300e-08,5.035579986450e-02,2.477960170430e-03,1.131064806010e-04,2.328057188240e-04,1.830179643360e-05,4.927333325420e-04,2.421925423630e-04,9.454276093690e-01,6.394907254280e-04,1.000000000000e+04,5.792373786220e+03,5.629783890990e+03,6.010737672490e+03,3.503308310460e+03,7.411049353240e+03,6.217994793970e+03,1.239265360070e+03,6.000557843630e+03,7.504713517360e-03,2.000364989530e+04,1.448858464050e+23,4.855536307090e+06
7.705770401850e-08,5.036288805980e-02,2.515702747320e-03,1.147377511680e-04,2.365517694130e-04,1.851808485100e-05,5.004786781910e-04,2.458635589290e-04,9.453559733770e-01,6.492859732690e-04,1.000000000000e+04,5.794983442210e+03,5.626440037840e+03,6.013001852510e+03,3.495761565970e+03,7.414050879190e+03,6.218947503240e+03,1.248470273640e+03,6.003293669650e+03,7.504713517360e-03,2.000372262160e+04,1.448863731590e+23,4.860256282440e+06
7.821357957870e-08,5.037013458400e-02,2.554035035850e-03,1.163921728120e-04,2.403621601710e-04,1.873661119400e-05,5.083514861430e-04,2.495911217270e-04,9.452831622450e-01,6.592345831220e-04,1.000000000000e+04,5.797626168720e+03,5.623077099660e+03,6.015284705000e+03,3.488238369820e+03,7.417080029390e+03,6.219917312820e+03,1.257783048940e+03,6.006065644020e+03,7.504713517360e-03,2.000379697290e+04,1.448869116830e+23,4.865041254460e+06
7.938679327240e-08,5.037754340010e-02,2.592966914740e-03,1.180700790980e-04,2.442381102350e-04,1.895740101900e-05,5.163540561570e-04,2.533761432550e-04,9.452091548150e-01,6.693390800280e-04,1.000000000000e+04,5.800302279780e+03,5.619695492800e+03,6.017586217390e+03,3.480740238060e+03,7.420136658290e+03,6.220904494730e+03,1.267204927760e+03,6.008874214270e+03,7.504713517360e-03,2.000387298990e+04,1.448874622720e+23,4.869892061700e+06
8.057760517150e-08,5.038511858180e-02,2.632508459620e-03,1.197718091870e-04,2.481808649120e-04,1.918048057300e-05,5.244887369530e-04,2.572195526120e-04,9.451339294790e-01,6.796020354750e-04,1.000000000000e+04,5.803012085680e+03,5.616295651810e+03,6.019906373350e+03,3.473268676810e+03,7.423220600780e+03,6.221909323640e+03,1.276737172850e+03,6.011719832910e+03,7.504713517360e-03,2.000395071440e+04,1.448880252290e+23,4.874809556030e+06
8.178627924910e-08,5.039286431700e-02,2.672669948420e-03,1.214977079660e-04,2.521916963490e-04,1.940587682780e-05,5.327579275130e-04,2.611222958650e-04,9.450574641620e-01,6.900260684170e-04,1.000000000000e+04,5.805755892680e+03,5.612878030070e+03,6.022245152790e+03,3.465825177660e+03,7.426331671250e+03,6.222932076580e+03,1.286381069960e+03,6.014602957620e+03,7.504713517360e-03,2.000403018960e+04,1.448886008650e+23,4.879794600430e+06
8.301308343780e-08,5.040078491140e-02,2.713461866010e-03,1.232481261740e-04,2.562719037280e-04,1.963361740740e-05,5.411640788160e-04,2.650853365660e-04,9.449797363130e-01,7.006138466710e-04,1.000000000000e+04,5.808534000750e+03,5.609443094320e+03,6.024602532540e+03,3.458411257100e+03,7.429469665530e+03,6.223973037200e+03,1.296137907020e+03,6.017524049550e+03,7.504713517360e-03,2.000411145950e+04,1.448891895010e+23,4.884848059200e+06
8.425828968940e-08,5.040888479410e-02,2.754894900990e-03,1.250234203440e-04,2.604228097590e-04,1.986372970000e-05,5.497096986380e-04,2.691096572120e-04,9.449007228980e-01,7.113680908890e-04,1.000000000000e+04,5.811346686420e+03,5.605991272410e+03,6.026978494120e+03,3.451028829680e+03,7.432634385750e+03,6.225032534100e+03,1.306008780500e+03,6.020483557350e+03,7.504713517360e-03,2.000419456970e+04,1.448897914660e+23,4.889970709330e+06
8.552217403470e-08,5.041716851680e-02,2.796979975460e-03,1.268239534910e-04,2.646457724690e-04,2.009624332300e-05,5.583973440450e-04,2.731962568600e-04,9.448204003690e-01,7.222915680870e-04,1.000000000000e+04,5.814194246540e+03,5.602523092660e+03,6.029373003140e+03,3.443679211210e+03,7.435825571590e+03,6.226110839090e+03,1.315995111150e+03,6.023481959750e+03,7.504713517360e-03,2.000427956700e+04,1.448904070980e+23,4.895163482890e+06
