t,X_O,X_O2_1,X_O2_2,X_O2_3,X_O2_4,Th,Tg_1,Tg_2,Tg_3,Tg_4,rho,p,n,E
3.151396896130e-13,5.000000098120e-02,1.930287626030e-08,9.499999775850e-01,1.671551781350e-09,4.592912502180e-10,1.000000000000e+04,6.115678799720e+03,5.000041040760e+02,6.212883094330e+03,6.636137667420e+03,7.504713517360e-03,2.000000001010e+04,1.448594103940e+23,4.526096101740e+06
3.298667849570e-13,5.000000102700e-02,2.020467815600e-08,9.499999765380e-01,1.749666660120e-09,4.807548378400e-10,1.000000000000e+04,6.115772182840e+03,5.000042958680e+02,6.212883018500e+03,6.636137673710e+03,7.504713517360e-03,2.000000001050e+04,1.448594103970e+23,4.526096169050e+06
3.448147867320e-13,5.000000107360e-02,2.112000708690e-08,9.499999754750e-01,1.828953260960e-09,5.025403799450e-10,1.000000000000e+04,6.115858523780e+03,5.000044905350e+02,6.212882941530e+03,6.636137680090e+03,7.504713517360e-03,2.000000001100e+04,1.448594104010e+23,4.526096237370e+06
3.599870085330e-13,5.000000112080e-02,2.204906595870e-08,9.499999743960e-01,1.909429159670e-09,5.246527058710e-10,1.000000000000e+04,6.115938808590e+03,5.000046881230e+02,6.212882863410e+03,6.636137686570e+03,7.504713517360e-03,2.000000001150e+04,1.448594104040e+23,4.526096306720e+06
3.753868136610e-13,5.000000116870e-02,2.299206072070e-08,9.499999733010e-01,1.991112195700e-09,5.470967173960e-10,1.000000000000e+04,6.116013443350e+03,5.000048886750e+02,6.212882784110e+03,6.636137693140e+03,7.504713517360e-03,2.000000001200e+04,1.448594104080e+23,4.526096377100e+06
3.910176158650e-13,5.000000121740e-02,2.394920041160e-08,9.499999721890e-01,2.074020476060e-09,5.698773898240e-10,1.000000000000e+04,6.116083093540e+03,5.000050922350e+02,6.212882703630e+03,6.636137699810e+03,7.504713517360e-03,2.000000001250e+04,1.448594104110e+23,4.526096448540e+06
4.068828801030e-13,5.000000126680e-02,2.492069720530e-08,9.499999710610e-01,2.158172379380e-09,5.929997730930e-10,1.000000000000e+04,6.116148280680e+03,5.000052988480e+02,6.212882621940e+03,6.636137706590e+03,7.504713517360e-03,2.000000001300e+04,1.448594104150e+23,4.526096521050e+06
4.229861233050e-13,5.000000131690e-02,2.590676645890e-08,9.499999699160e-01,2.243586559970e-09,6.164689928870e-10,1.000000000000e+04,6.116209401710e+03,5.000055085600e+02,6.212882539020e+03,6.636137713460e+03,7.504713517360e-03,2.000000001350e+04,1.448594104190e+23,4.526096594650e+06
4.393309151550e-13,5.000000136780e-02,2.690762675920e-08,9.499999687540e-01,2.330281951940e-09,6.402902517780e-10,1.000000000000e+04,6.116266790090e+03,5.000057214180e+02,6.212882454860e+03,6.636137720440e+03,7.504713517360e-03,2.000000001400e+04,1.448594104220e+23,4.526096669360e+06
4.559208788820e-13,5.000000141950e-02,2.792349997240e-08,9.499999675740e-01,2.418277773440e-09,6.644688303750e-10,1.000000000000e+04,6.116320802930e+03,5.000059374690e+02,6.212882369430e+03,6.636137727520e+03,7.504713517360e-03,2.000000001460e+04,1.448594104260e+23,4.526096745180e+06
