t,X_O,X_O2,Th,Tv,rho,p,n,E
4.054331715060e-11,5.000067815370e-02,9.499993218460e-01,1.000000000000e+04,4.000131927890e+03,9.380891896690e-04,2.500000869430e+03,1.810743258730e+22,7.676795535760e+06
4.116146690780e-11,5.000068849330e-02,9.499993115070e-01,1.000000000000e+04,4.000133939330e+03,9.380891896690e-04,2.500000882680e+03,1.810743268340e+22,7.676796118010e+06
4.178888891150e-11,5.000069898800e-02,9.499993010120e-01,1.000000000000e+04,4.000135980940e+03,9.380891896690e-04,2.500000896140e+03,1.810743278080e+22,7.676796709010e+06
4.242572224510e-11,5.000070964020e-02,9.499992903600e-01,1.000000000000e+04,4.000138053180e+03,9.380891896690e-04,2.500000909800e+03,1.810743287970e+22,7.676797308860e+06
4.307210807880e-11,5.000072045210e-02,9.499992795480e-01,1.000000000000e+04,4.000140156500e+03,9.380891896690e-04,2.500000923660e+03,1.810743298010e+22,7.676797917710e+06
4.372818970000e-11,5.000073142630e-02,9.499992685740e-01,1.000000000000e+04,4.000142291370e+03,9.380891896690e-04,2.500000937730e+03,1.810743308200e+22,7.676798535700e+06
4.439411254550e-11,5.000074256500e-02,9.499992574350e-01,1.000000000000e+04,4.000144458260e+03,9.380891896690e-04,2.500000952010e+03,1.810743318550e+22,7.676799162960e+06
4.507002423370e-11,5.000075387080e-02,9.499992461290e-01,1.000000000000e+04,4.000146657660e+03,9.380891896690e-04,2.500000966500e+03,1.810743329040e+22,7.676799799620e+06
4.575607459720e-11,5.000076534620e-02,9.499992346540e-01,1.000000000000e+04,4.000148890040e+03,9.380891896690e-04,2.500000981210e+03,1.810743339700e+22,7.676800445830e+06
4.645241571610e-11,5.000077699380e-02,9.499992230060e-01,1.000000000000e+04,4.000151155910e+03,9.380891896690e-04,2.500000996150e+03,1.810743350520e+22,7.676801101740e+06
4.715920195190e-11,5.000078881610e-02,9.499992111840e-01,1.000000000000e+04,4.000153455770e+03,9.380891896690e-04,2.500001011300e+03,1.810743361490e+22,7.676801767490e+06
4.787658998120e-11,5.000080081570e-02,9.499991991840e-01,1.000000000000e+04,4.000155790120e+03,9.380891896690e-04,2.500001026690e+03,1.810743372640e+22,7.676802443220e+06
4.860473883090e-11,5.000081299520e-02,9.499991870050e-01,1.000000000000e+04,4.000158159490e+03,9.380891896690e-04,2.500001042300e+03,1.810743383950e+22,7.676803129090e+06
4.934380991330e-11,5.000082535750e-02,9.499991746420e-01,1.000000000000e+04,4.000160564400e+03,9.380891896690e-04,2.500001058150e+03,1.810743395430e+22,7.676803825250e+06
5.009396706200e-11,5.000083790530e-02,9.499991620950e-01,1.000000000000e+04,4.000163005380e+03,9.380891896690e-04,2.500001074240e+03,1.810743407080e+22,7.676804531850e+06
5.085537656800e-11,5.000085064120e-02,9.499991493590e-01,1.000000000000e+04,4.000165482980e+03,9.380891896690e-04,2.500001090570e+03,1.810743418900e+22,7.676805249050e+06
5.162820721650e-11,5.000086356820e-02,9.499991364320e-01,1.000000000000e+04,4.000167997740e+03,9.380891896690e-04,2.500001107140e+03,1.810743430910e+22,7.676805977000e+06
5.241263032470e-11,5.000087668910e-02,9.499991233110e-01,1.000000000000e+04,4.000170550220e+03,9.380891896690e-04,2.500001123960e+03,1.810743443090e+22,7.676806715880e+06
5.320881977960e-11,5.000089000680e-02,9.499991099930e-01,1.000000000000e+04,4.000173140990e+03,9.380891896690e-04,2.500001141030e+03,1.810743455460e+22,7.676807465840e+06
5.401695207630e-11,5.000090352430e-02,9.499990964760e-01,1.000000000000e+04,4.000175770610e+03,9.380891896690e-04,2.500001158370e+03,1.810743468010e+22,7.676808227040e+06
5.483720635740e-11,5.000091724460e-02,9.499990827550e-01,1.000000000000e+04,4.000178439680e+03,9.380891896690e-04,2.500001175960e+03,1.810743480750e+22,7.676808999670e+06
5.566976445280e-11,5.000093117060e-02,9.499990688290e-01,1.000000000000e+04,4.000181148790e+03,9.380891896690e-04,2.500001193810e+03,1.810743493680e+22,7.676809783890e+06
5.651481091960e-11,5.000094530560e-02,9.499990546940e-01,1.000000000000e+04,4.000183898530e+03,9.380891896690e-04,2.500001211930e+03,1.810743506810e+22,7.676810579860e+06
5.737253308340e-11,5.000095965250e-02,9.499990403470e-01,1.000000000000e+04,4.000186689520e+03,9.380891896690e-04,2.500001230320e+03,1.810743520130e+22,7.676811387780e+06
5.824312107960e-11,5.000097421470e-02,9.499990257850e-01,1.000000000000e+04,4.000189522370e+03,9.380891896690e-04,2.500001248990e+03,1.810743533650e+22,7.676812207820e+06
5.912676789580e-11,5.000098899540e-02,9.499990110050e-01,1.000000000000e+04,4.000192397710e+03,9.380891896690e-04,2.500001267940e+03,1.810743547380e+22,7.676813040160e+06
6.002366941430e-11,5.000100399770e-02,9.499989960020e-01,1.000000000000e+04,4.000195316180e+03,9.380891896690e-04,2.500001287180e+03,1.810743561310e+22,7.676813884980e+06
6.093402445550e-11,5.000101922510e-02,9.499989807750e-01,1.000000000000e+04,4.000198278430e+03,9.380891896690e-04,2.500001306700e+03,1.810743575450e+22,7.676814742480e+06
6.185803482230e-11,5.000103468090e-02,9.499989653190e-01,1.000000000000e+04,4.000201285110e+03,9.380891896690e-04,2.500001326510e+03,1.810743589800e+22,7.676815612840e+06
6.279590534470e-11,5.000105036850e-02,9.499989496310e-01,1.000000000000e+04,4.000204336890e+03,9.380891896690e-04,2.500001346630e+03,1.810743604370e+22,7.676816496250e+06
6.374784392480e-11,5.000106629150e-02,9.499989337090e-01,1.000000000000e+04,4.000207434450e+03,9.380891896690e-04,2.500001367040e+03,1.810743619150e+22,7.676817392910e+06
6.471406158370e-11,5.000108245330e-02,9.499989175470e-01,1.000000000000e+04,4.000210578460e+03,9.380891896690e-04,2.500001387760e+03,1.810743634160e+22,7.676818303030e+06
6.569477250750e-11,5.000109885750e-02,9.499989011420e-01,1.000000000000e+04,4.000213769640e+03,9.380891896690e-04,2.500001408790e+03,1.810743649390e+22,7.676819226790e+06
6.669019409510e-11,5.000111550780e-02,9.499988844920e-01,1.000000000000e+04,4.000217008680e+03,9.380891896690e-04,2.500001430140e+03,1.810743664860e+22,7.676820164420e+06
6.770054700650e-11,5.000113240790e-02,9.499988675920e-01,1.000000000000e+04,4.000220296310e+03,9.380891896690e-04,2.500001451810e+03,1.810743680550e+22,7.676821116100e+06
6.872605521160e-11,5.000114956150e-02,9.499988504390e-01,1.000000000000e+04,4.000223633250e+03,9.380891896690e-04,2.500001473800e+03,1.810743696480e+22,7.676822082070e+06
6.976694603980e-11,5.000116697230e-02,9.499988330280e-01,1.000000000000e+04,4.000227020240e+03,9.380891896690e-04,2.500001496120e+03,1.810743712640e+22,7.676823062520e+06
7.082345023040e-11,5.000118464440e-02,9.499988153560e-01,1.000000000000e+04,4.000230458040e+03,9.380891896690e-04,2.500001518780e+03,1.810743729050e+22,7.676824057680e+06
7.189580198380e-11,5.000120258150e-02,9.499987974180e-01,1.000000000000e+04,4.000233947400e+03,9.380891896690e-04,2.500001541770e+03,1.810743745710e+22,7.676825067760e+06
7.298423901360e-11,5.000122078770e-02,9.499987792120e-01,1.000000000000e+04,4.000237489100e+03,9.380891896690e-04,2.500001565110e+03,1.810743762620e+22,7.676826093000e+06
7.408900259880e-11,5.000123926700e-02,9.499987607330e-01,1.000000000000e+04,4.000241083930e+03,9.380891896690e-04,2.500001588800e+03,1.810743779780e+22,7.676827133620e+06
7.521033763780e-11,5.000125802350e-02,9.499987419760e-01,1.000000000000e+04,4.000244732670e+03,9.380891896690e-04,2.500001612850e+03,1.810743797190e+22,7.676828189840e+06
7.634849270230e-11,5.000127706140e-02,9.499987229390e-01,1.000000000000e+04,4.000248436150e+03,9.380891896690e-04,2.500001637260e+03,1.810743814870e+22,7.676829261910e+06
7.750372009290e-11,5.000129638480e-02,9.499987036150e-01,1.000000000000e+04,4.000252195180e+03,9.380891896690e-04,2.500001662030e+03,1.810743832820e+22,7.676830350060e+06
7.867627589420e-11,5.000131599810e-02,9.499986840020e-01,1.000000000000e+04,4.000256010580e+03,9.380891896690e-04,2.500001687180e+03,1.810743851030e+22,7.676831454530e+06
7.986642003270e-11,5.000133590560e-02,9.499986640940e-01,1.000000000000e+04,4.000259883220e+03,9.380891896690e-04,2.500001712700e+03,1.810743869510e+22,7.676832575570e+06
8.107441633320e-11,5.000135611170e-02,9.499986438880e-01,1.000000000000e+04,4.000263813950e+03,9.380891896690e-04,2.500001738610e+03,1.810743888280e+22,7.676833713430e+06
8.230053257810e-11,5.000137662090e-02,9.499986233790e-01,1.000000000000e+04,4.000267803640e+03,9.380891896690e-04,2.500001764900e+03,1.810743907320e+22,7.676834868350e+06
8.354504056680e-11,5.000139743770e-02,9.499986025620e-01,1.000000000000e+04,4.000271853160e+03,9.380891896690e-04,2.500001791590e+03,1.810743926650e+22,7.676836040600e+06
8.480821617530e-11,5.000141856690e-02,9.499985814330e-01,1.000000000000e+04,4.000275963430e+03,9.380891896690e-04,2.500001818680e+03,1.810743946270e+22,7.676837230430e+06
8.609033941800e-11,5.000144001290e-02,9.499985599870e-01,1.000000000000e+04,4.000280135360e+03,9.380891896690e-04,2.500001846170e+03,1.810743966190e+22,7.676838438110e+06
8.739169450920e-11,5.000146178070e-02,9.499985382190e-01,1.000000000000e+04,4.000284369850e+03,9.380891896690e-04,2.500001874080e+03,1.810743986400e+22,7.676839663900e+06
8.871256992690e-11,5.000148387500e-02,9.499985161250e-01,1.000000000000e+04,4.000288667870e+03,9.380891896690e-04,2.500001902410e+03,1.810744006920e+22,7.676840908080e+06
9.005325847580e-11,5.000150630070e-02,9.499984936990e-01,1.000000000000e+04,4.000293030350e+03,9.380891896690e-04,2.500001931160e+03,1.810744027740e+22,7.676842170920e+06
9.141405735290e-11,5.000152906280e-02,9.499984709370e-01,1.000000000000e+04,4.000297458270e+03,9.380891896690e-04,2.500001960340e+03,1.810744048880e+22,7.676843452710e+06
9.279526821320e-11,5.000155216640e-02,9.499984478340e-01,1.000000000000e+04,4.000301952600e+03,9.380891896690e-04,2.500001989960e+03,1.810744070330e+22,7.676844753720e+06
9.419719723640e-11,5.000157561650e-02,9.499984243840e-01,1.000000000000e+04,4.000306514350e+03,9.380891896690e-04,2.500002020020e+03,1.810744092110e+22,7.676846074250e+06
9.562015519490e-11,5.000159941830e-02,9.499984005820e-01,1.000000000000e+04,4.000311144520e+03,9.380891896690e-04,2.500002050540e+03,1.810744114210e+22,7.676847414580e+06
9.706445752290e-11,5.000162357730e-02,9.499983764230e-01,1.000000000000e+04,4.000315844130e+03,9.380891896690e-04,2.500002081510e+03,1.810744136640e+22,7.676848775030e+06
9.853042438570e-11,5.000164809860e-02,9.499983519010e-01,1.000000000000e+04,4.000320614250e+03,9.380891896690e-04,2.500002112950e+03,1.810744159410e+22,7.676850155870e+06
1.000183807510e-10,5.000167298770e-02,9.499983270120e-01,1.000000000000e+04,4.000325455910e+03,9.380891896690e-04,2.500002144860e+03,1.810744182520e+22,7.676851557430e+06
1.015286564630e-10,5.000169825020e-02,9.499983017500e-01,1.000000000000e+04,4.000330370190e+03,9.380891896690e-04,2.500002177250e+03,1.810744205980e+22,7.676852980020e+06
1.030615863100e-10,5.000172389160e-02,9.499982761080e-01,1.000000000000e+04,4.000335358180e+03,9.380891896690e-04,2.500002210120e+03,1.810744229790e+22,7.676854423940e+06
1.046175101040e-10,5.000174991770e-02,9.499982500820e-01,1.000000000000e+04,4.000340420990e+03,9.380891896690e-04,2.500002243490e+03,1.810744253960e+22,7.676855889520e+06
1.061967727560e-10,5.000177633420e-02,9.499982236660e-01,1.000000000000e+04,4.000345559740e+03,9.380891896690e-04,2.500002277350e+03,1.810744278490e+22,7.676857377090e+06
1.077997243470e-10,5.000180314690e-02,9.499981968530e-01,1.000000000000e+04,4.000350775570e+03,9.380891896690e-04,2.500002311730e+03,1.810744303390e+22,7.676858886970e+06
1.094267202120e-10,5.000183036190e-02,9.499981696380e-01,1.000000000000e+04,4.000356069630e+03,9.380891896690e-04,2.500002346620e+03,1.810744328660e+22,7.676860419490e+06
1.110781210160e-10,5.000185798500e-02,9.499981420150e-01,1.000000000000e+04,4.000361443100e+03,9.380891896690e-04,2.500002382030e+03,1.810744354310e+22,7.676861975010e+06
1.127542928310e-10,5.000188602260e-02,9.499981139770e-01,1.000000000000e+04,4.000366897160e+03,9.380891896690e-04,2.500002417980e+03,1.810744380350e+22,7.676863553860e+06
1.144556072230e-10,5.000191448070e-02,9.499980855190e-01,1.000000000000e+04,4.000372433040e+03,9.380891896690e-04,2.500002454460e+03,1.810744406770e+22,7.676865156390e+06
1.161824413320e-10,5.000194336570e-02,9.499980566340e-01,1.000000000000e+04,4.000378051950e+03,9.380891896690e-04,2.500002491500e+03,1.810744433590e+22,7.676866782960e+06
1.179351779520e-10,5.000197268400e-02,9.499980273160e-01,1.000000000000e+04,4.000383755140e+03,9.380891896690e-04,2.500002529080e+03,1.810744460820e+22,7.676868433920e+06
1.197142056210e-10,5.000200244210e-02,9.499979975580e-01,1.000000000000e+04,4.000389543870e+03,9.380891896690e-04,2.500002567240e+03,1.810744488450e+22,7.676870109660e+06
1.215199187050e-10,5.000203264660e-02,9.499979673530e-01,1.000000000000e+04,4.000395419430e+03,9.380891896690e-04,2.500002605960e+03,1.810744516500e+22,7.676871810520e+06
1.233527174860e-10,5.000206330420e-02,9.499979366960e-01,1.000000000000e+04,4.000401383120e+03,9.380891896690e-04,2.500002645260e+03,1.810744544970e+22,7.676873536910e+06
1.252130082480e-10,5.000209442160e-02,9.499979055780e-01,1.000000000000e+04,4.000407436260e+03,9.380891896690e-04,2.500002685160e+03,1.810744573860e+22,7.676875289180e+06
1.271012033720e-10,5.000212600590e-02,9.499978739940e-01,1.000000000000e+04,4.000413580190e+03,9.380891896690e-04,2.500002725650e+03,1.810744603190e+22,7.676877067740e+06
1.290177214220e-10,5.000215806390e-02,9.499978419360e-01,1.000000000000e+04,4.000419816280e+03,9.380891896690e-04,2.500002766750e+03,1.810744632960e+22,7.676878872980e+06
1.309629872440e-10,5.000219060280e-02,9.499978093970e-01,1.000000000000e+04,4.000426145900e+03,9.380891896690e-04,2.500002808470e+03,1.810744663180e+22,7.676880705300e+06
1.329374320520e-10,5.000222362980e-02,9.499977763700e-01,1.000000000000e+04,4.000432570460e+03,9.380891896690e-04,2.500002850810e+03,1.810744693840e+22,7.676882565110e+06
1.349414935330e-10,5.000225715220e-02,9.499977428480e-01,1.000000000000e+04,4.000439091390e+03,9.380891896690e-04,2.500002893790e+03,1.810744724970e+22,7.676884452810e+06
1.369756159360e-10,5.000229117750e-02,9.499977088230e-01,1.000000000000e+04,4.000445710120e+03,9.380891896690e-04,2.500002937410e+03,1.810744756570e+22,7.676886368820e+06
1.390402501750e-10,5.000232571320e-02,9.499976742870e-01,1.000000000000e+04,4.000452428140e+03,9.380891896690e-04,2.500002981690e+03,1.810744788640e+22,7.676888313580e+06
1.411358539280e-10,5.000236076690e-02,9.499976392330e-01,1.000000000000e+04,4.000459246910e+03,9.380891896690e-04,2.500003026630e+03,1.810744821190e+22,7.676890287510e+06
1.432628917370e-10,5.000239634650e-02,9.499976036530e-01,1.000000000000e+04,4.000466167960e+03,9.380891896690e-04,2.500003072240e+03,1.810744854230e+22,7.676892291050e+06
1.454218351130e-10,5.000243245980e-02,9.499975675400e-01,1.000000000000e+04,4.000473192820e+03,9.380891896690e-04,2.500003118540e+03,1.810744887760e+22,7.676894324640e+06
1.476131626400e-10,5.000246911480e-02,9.499975308850e-01,1.000000000000e+04,4.000480323050e+03,9.380891896690e-04,2.500003165540e+03,1.810744921800e+22,7.676896388730e+06
1.498373600790e-10,5.000250631970e-02,9.499974936800e-01,1.000000000000e+04,4.000487560230e+03,9.380891896690e-04,2.500003213230e+03,1.810744956350e+22,7.676898483790e+06
1.520949204800e-10,5.000254408270e-02,9.499974559170e-01,1.000000000000e+04,4.000494905950e+03,9.380891896690e-04,2.500003261650e+03,1.810744991410e+22,7.676900610270e+06
1.543863442880e-10,5.000258241210e-02,9.499974175880e-01,1.000000000000e+04,4.000502361860e+03,9.380891896690e-04,2.500003310790e+03,1.810745027000e+22,7.676902768650e+06
1.567121394520e-10,5.000262131660e-02,9.499973786830e-01,1.000000000000e+04,4.000509929600e+03,9.380891896690e-04,2.500003360670e+03,1.810745063130e+22,7.676904959400e+06
1.590728215440e-10,5.000266080460e-02,9.499973391950e-01,1.000000000000e+04,4.000517610850e+03,9.380891896690e-04,2.500003411290e+03,1.810745099800e+22,7.676907183020e+06
1.614689138670e-10,5.000270088490e-02,9.499972991150e-01,1.000000000000e+04,4.000525407310e+03,9.380891896690e-04,2.500003462680e+03,1.810745137020e+22,7.676909439990e+06
1.639009475750e-10,5.000274156650e-02,9.499972584330e-01,1.000000000000e+04,4.000533320700e+03,9.380891896690e-04,2.500003514830e+03,1.810745174790e+22,7.676911730820e+06
1.663694617880e-10,5.000278285840e-02,9.499972171420e-01,1.000000000000e+04,4.000541352800e+03,9.380891896690e-04,2.500003567770e+03,1.810745213140e+22,7.676914056010e+06
1.688750037150e-10,5.000282476970e-02,9.499971752300e-01,1.000000000000e+04,4.000549505360e+03,9.380891896690e-04,2.500003621500e+03,1.810745252060e+22,7.676916416070e+06
1.714181287710e-10,5.000286730960e-02,9.499971326900e-01,1.000000000000e+04,4.000557780210e+03,9.380891896690e-04,2.500003676040e+03,1.810745291560e+22,7.676918811540e+06
1.739994007030e-10,5.000291048770e-02,9.499970895120e-01,1.000000000000e+04,4.000566179170e+03,9.380891896690e-04,2.500003731400e+03,1.810745331650e+22,7.676921242940e+06
1.766193917130e-10,5.000295431350e-02,9.499970456860e-01,1.000000000000e+04,4.000574704100e+03,9.380891896690e-04,2.500003787590e+03,1.810745372350e+22,7.676923710810e+06
1.792786825890e-10,5.000299879680e-02,9.499970012030e-01,1.000000000000e+04,4.000583356900e+03,9.380891896690e-04,2.500003844620e+03,1.810745413650e+22,7.676926215700e+06
1.819778628280e-10,5.000304394730e-02,9.499969560530e-01,1.000000000000e+04,4.000592139490e+03,9.380891896690e-04,2.500003902500e+03,1.810745455580e+22,7.676928758170e+06
1.847175307700e-10,5.000308977510e-02,9.499969102250e-01,1.000000000000e+04,4.000601053800e+03,9.380891896690e-04,2.500003961260e+03,1.810745498140e+22,7.676931338770e+06
1.874982937320e-10,5.000313629040e-02,9.499968637100e-01,1.000000000000e+04,4.000610101820e+03,9.380891896690e-04,2.500004020890e+03,1.810745541330e+22,7.676933958080e+06
1.903207681380e-10,5.000318350350e-02,9.499968164970e-01,1.000000000000e+04,4.000619285550e+03,9.380891896690e-04,2.500004081420e+03,1.810745585170e+22,7.676936616670e+06
1.931855796600e-10,5.000323142470e-02,9.499967685750e-01,1.000000000000e+04,4.000628607020e+03,9.380891896690e-04,2.500004142860e+03,1.810745629670e+22,7.676939315150e+06
1.960933633540e-10,5.000328006490e-02,9.499967199350e-01,1.000000000000e+04,4.000638068310e+03,9.380891896690e-04,2.500004205220e+03,1.810745674840e+22,7.676942054110e+06
1.990447638050e-10,5.000332943470e-02,9.499966705650e-01,1.000000000000e+04,4.000647671500e+03,9.380891896690e-04,2.500004268510e+03,1.810745720680e+22,7.676944834150e+06
2.020404352620e-10,5.000337954510e-02,9.499966204550e-01,1.000000000000e+04,4.000657418730e+03,9.380891896690e-04,2.500004332760e+03,1.810745767210e+22,7.676947655890e+06
2.050810417910e-10,5.000343040720e-02,9.499965695930e-01,1.000000000000e+04,4.000667312160e+03,9.380891896690e-04,2.500004397970e+03,1.810745814440e+22,7.676950519960e+06
2.081672574180e-10,5.000348203230e-02,9.499965179680e-01,1.000000000000e+04,4.000677353980e+03,9.380891896690e-04,2.500004464150e+03,1.810745862380e+22,7.676953426990e+06
2.112997662790e-10,5.000353443180e-02,9.499964655680e-01,1.000000000000e+04,4.000687546410e+03,9.380891896690e-04,2.500004531330e+03,1.810745911040e+22,7.676956377630e+06
2.144792627730e-10,5.000358761730e-02,9.499964123830e-01,1.000000000000e+04,4.000697891720e+03,9.380891896690e-04,2.500004599520e+03,1.810745960430e+22,7.676959372520e+06
2.177064517150e-10,5.000364160070e-02,9.499963583990e-01,1.000000000000e+04,4.000708392190e+03,9.380891896690e-04,2.500004668730e+03,1.810746010560e+22,7.676962412340e+06
2.209820484900e-10,5.000369639390e-02,9.499963036060e-01,1.000000000000e+04,4.000719050160e+03,9.380891896690e-04,2.500004738980e+03,1.810746061440e+22,7.676965497760e+06
2.243067792180e-10,5.000375200910e-02,9.499962479910e-01,1.000000000000e+04,4.000729867980e+03,9.380891896690e-04,2.500004810280e+03,1.810746113080e+22,7.676968629450e+06
2.276813809060e-10,5.000380845850e-02,9.499961915410e-01,1.000000000000e+04,4.000740848060e+03,9.380891896690e-04,2.500004882650e+03,1.810746165500e+22,7.676971808130e+06
2.311066016200e-10,5.000386575480e-02,9.499961342450e-01,1.000000000000e+04,4.000751992820e+03,9.380891896690e-04,2.500004956110e+03,1.810746218700e+22,7.676975034480e+06
2.345832006440e-10,5.000392391050e-02,9.499960760890e-01,1.000000000000e+04,4.000763304740e+03,9.380891896690e-04,2.500005030660e+03,1.810746272710e+22,7.676978309230e+06
2.381119486540e-10,5.000398293870e-02,9.499960170610e-01,1.000000000000e+04,4.000774786320e+03,9.380891896690e-04,2.500005106340e+03,1.810746327520e+22,7.676981633100e+06
2.416936278830e-10,5.000404285230e-02,9.499959571480e-01,1.000000000000e+04,4.000786440110e+03,9.380891896690e-04,2.500005183150e+03,1.810746383150e+22,7.676985006830e+06
2.453290323020e-10,5.000410366480e-02,9.499958963350e-01,1.000000000000e+04,4.000798268690e+03,9.380891896690e-04,2.500005261120e+03,1.810746439620e+22,7.676988431170e+06
2.490189677860e-10,5.000416538940e-02,9.499958346110e-01,1.000000000000e+04,4.000810274680e+03,9.380891896690e-04,2.500005340250e+03,1.810746496940e+22,7.676991906870e+06
2.527642523030e-10,5.000422804010e-02,9.499957719600e-01,1.000000000000e+04,4.000822460750e+03,9.380891896690e-04,2.500005420580e+03,1.810746555120e+22,7.676995434710e+06
2.565657160870e-10,5.000429163050e-02,9.499957083690e-01,1.000000000000e+04,4.000834829580e+03,9.380891896690e-04,2.500005502100e+03,1.810746614170e+22,7.676999015470e+06
2.604242018290e-10,5.000435617490e-02,9.499956438250e-01,1.000000000000e+04,4.000847383930e+03,9.380891896690e-04,2.500005584850e+03,1.810746674100e+22,7.677002649930e+06
2.643405648560e-10,5.000442168750e-02,9.499955783120e-01,1.000000000000e+04,4.000860126580e+03,9.380891896690e-04,2.500005668840e+03,1.810746734940e+22,7.677006338920e+06
2.683156733290e-10,5.000448818300e-02,9.499955118170e-01,1.000000000000e+04,4.000873060350e+03,9.380891896690e-04,2.500005754090e+03,1.810746796680e+22,7.677010083240e+06
2.723504084290e-10,5.000455567590e-02,9.499954443240e-01,1.000000000000e+04,4.000886188100e+03,9.380891896690e-04,2.500005840620e+03,1.810746859360e+22,7.677013883730e+06
2.764456645550e-10,5.000462418130e-02,9.499953758190e-01,1.000000000000e+04,4.000899512750e+03,9.380891896690e-04,2.500005928450e+03,1.810746922970e+22,7.677017741220e+06
2.806023495240e-10,5.000469371440e-02,9.499953062860e-01,1.000000000000e+04,4.000913037250e+03,9.380891896690e-04,2.500006017600e+03,1.810746987540e+22,7.677021656580e+06
2.848213847670e-10,5.000476429060e-02,9.499952357090e-01,1.000000000000e+04,4.000926764590e+03,9.380891896690e-04,2.500006108080e+03,1.810747053070e+22,7.677025630660e+06
2.891037055380e-10,5.000483592550e-02,9.499951640750e-01,1.000000000000e+04,4.000940697820e+03,9.380891896690e-04,2.500006199920e+03,1.810747119590e+22,7.677029664360e+06
2.934502611210e-10,5.000490863500e-02,9.499950913650e-01,1.000000000000e+04,4.000954840020e+03,9.380891896690e-04,2.500006293140e+03,1.810747187110e+22,7.677033758570e+06
2.978620150380e-10,5.000498243530e-02,9.499950175650e-01,1.000000000000e+04,4.000969194330e+03,9.380891896690e-04,2.500006387750e+03,1.810747255640e+22,7.677037914190e+06
3.023399452640e-10,5.000505734270e-02,9.499949426570e-01,1.000000000000e+04,4.000983763940e+03,9.380891896690e-04,2.500006483790e+03,1.810747325200e+22,7.677042132140e+06
3.068850444430e-10,5.000513337380e-02,9.499948666260e-01,1.000000000000e+04,4.000998552060e+03,9.380891896690e-04,2.500006581270e+03,1.810747395800e+22,7.677046413370e+06
3.114983201090e-10,5.000521054550e-02,9.499947894550e-01,1.000000000000e+04,4.001013561970e+03,9.380891896690e-04,2.500006680200e+03,1.810747467460e+22,7.677050758810e+06
3.161807949110e-10,5.000528887490e-02,9.499947111250e-01,1.000000000000e+04,4.001028797010e+03,9.380891896690e-04,2.500006780630e+03,1.810747540200e+22,7.677055169430e+06
3.209335068340e-10,5.000536837930e-02,9.499946316210e-01,1.000000000000e+04,4.001044260550e+03,9.380891896690e-04,2.500006882560e+03,1.810747614030e+22,7.677059646220e+06
3.257575094370e-10,5.000544907640e-02,9.499945509240e-01,1.000000000000e+04,4.001059956010e+03,9.380891896690e-04,2.500006986010e+03,1.810747688960e+22,7.677064190160e+06
3.306538720790e-10,5.000553098410e-02,9.499944690160e-01,1.000000000000e+04,4.001075886870e+03,9.380891896690e-04,2.500007091030e+03,1.810747765020e+22,7.677068802260e+06
3.356236801600e-10,5.000561412060e-02,9.499943858790e-01,1.000000000000e+04,4.001092056660e+03,9.380891896690e-04,2.500007197610e+03,1.810747842220e+22,7.677073483540e+06
3.406680353620e-10,5.000569850420e-02,9.499943014960e-01,1.000000000000e+04,4.001108468970e+03,9.380891896690e-04,2.500007305800e+03,1.810747920580e+22,7.677078235040e+06
3.457880558930e-10,5.000578415380e-02,9.499942158460e-01,1.000000000000e+04,4.001125127430e+03,9.380891896690e-04,2.500007415600e+03,1.810748000110e+22,7.677083057810e+06
3.509848767310e-10,5.000587108820e-02,9.499941289120e-01,1.000000000000e+04,4.001142035730e+03,9.380891896690e-04,2.500007527060e+03,1.810748080840e+22,7.677087952920e+06
3.562596498820e-10,5.000595932680e-02,9.499940406730e-01,1.000000000000e+04,4.001159197620e+03,9.380891896690e-04,2.500007640190e+03,1.810748162770e+22,7.677092921470e+06
3.616135446300e-10,5.000604888910e-02,9.499939511110e-01,1.000000000000e+04,4.001176616910e+03,9.380891896690e-04,2.500007755010e+03,1.810748245940e+22,7.677097964540e+06
3.670477478000e-10,5.000613979500e-02,9.499938602050e-01,1.000000000000e+04,4.001194297450e+03,9.380891896690e-04,2.500007871560e+03,1.810748330360e+22,7.677103083260e+06
3.725634640170e-10,5.000623206460e-02,9.499937679350e-01,1.000000000000e+04,4.001212243150e+03,9.380891896690e-04,2.500007989850e+03,1.810748416040e+22,7.677108278760e+06
3.781619159770e-10,5.000632571850e-02,9.499936742820e-01,1.000000000000e+04,4.001230458010e+03,9.380891896690e-04,2.500008109920e+03,1.810748503000e+22,7.677113552200e+06
3.838443447170e-10,5.000642077730e-02,9.499935792230e-01,1.000000000000e+04,4.001248946050e+03,9.380891896690e-04,2.500008231790e+03,1.810748591270e+22,7.677118904730e+06
3.896120098870e-10,5.000651726220e-02,9.499934827380e-01,1.000000000000e+04,4.001267711360e+03,9.380891896690e-04,2.500008355490e+03,1.810748680870e+22,7.677124337560e+06
3.954661900360e-10,5.000661519460e-02,9.499933848050e-01,1.000000000000e+04,4.001286758120e+03,9.380891896690e-04,2.500008481050e+03,1.810748771810e+22,7.677129851880e+06
4.014081828860e-10,5.000671459610e-02,9.499932854040e-01,1.000000000000e+04,4.001306090530e+03,9.380891896690e-04,2.500008608490e+03,1.810748864110e+22,7.677135448920e+06
4.074393056290e-10,5.000681548880e-02,9.499931845110e-01,1.000000000000e+04,4.001325712880e+03,9.380891896690e-04,2.500008737840e+03,1.810748957800e+22,7.677141129910e+06
