t,X_O,X_O2_1,X_O2_2,X_O2_3,X_O2_4,X_O2_5,X_O2_6,X_O2_7,X_O2_8,X_O2_9,X_O2_10,X_O2_11,X_O2_12,Th,Tg_1,Tg_2,Tg_3,Tg_4,Tg_5,Tg_6,Tg_7,Tg_8,Tg_9,Tg_10,Tg_11,Tg_12,rho,p,n,E
2.978620150380e-10,5.000082120580e-02,2.524493199410e-05,2.799311010000e-08,5.103945466400e-09,3.986695368520e-10,3.994340082910e-06,3.138409710420e-07,1.222581741220e-06,1.983024925210e-05,9.392134225760e-01,1.057067670510e-02,1.507782056830e-04,1.366186754940e-05,1.000000000000e+04,4.564647270570e+03,3.325197771210e+03,4.482636642290e+03,-2.843971670720e+11,5.461032545170e+03,5.149351204750e+03,5.923486852630e+03,4.689416559440e+03,5.030858049100e+02,5.253747686550e+02,9.663877450010e+02,3.223082378420e+03,7.504713517360e-03,2.000000842260e+04,1.448594713260e+23,4.527323719720e+06
3.023399452640e-10,5.000083356570e-02,2.562457687180e-05,2.841406445750e-08,5.181598143640e-09,4.046669211730e-10,4.054411058500e-06,3.185616362640e-07,1.240968164970e-06,2.012811114100e-05,9.392109402130e-01,1.057183638430e-02,1.511464963830e-04,1.384271092950e-05,1.000000000000e+04,4.564669550410e+03,3.325187528030e+03,4.482921881420e+03,-2.843971670700e+11,5.461046981640e+03,5.149370581960e+03,5.923502245490e+03,4.689564929750e+03,5.031321804360e+02,5.257534693210e+02,9.722424301790e+02,3.230176694350e+03,7.504713517360e-03,2.000000854940e+04,1.448594722440e+23,4.527342482730e+06
3.068850444430e-10,5.000084611150e-02,2.600992016100e-05,2.884133657160e-08,5.260443486890e-09,4.107543839670e-10,4.115383755610e-06,3.233531868030e-07,1.259630585530e-06,2.043044366500e-05,9.392084206090e-01,1.057301345440e-02,1.515203131080e-04,1.402626828010e-05,1.000000000000e+04,4.564692161320e+03,3.325177128410e+03,4.483211318660e+03,-2.843971670680e+11,5.461061634670e+03,5.149390242940e+03,5.923517865180e+03,4.689711963070e+03,5.031792511350e+02,5.261377671390e+02,9.781558699150e+02,3.237208464510e+03,7.504713517360e-03,2.000000867810e+04,1.448594731760e+23,4.527361527090e+06
3.114983201090e-10,5.000085884590e-02,2.640104745090e-05,2.927502130790e-08,5.340500226550e-09,4.169332798950e-10,4.177271719820e-06,3.282166881850e-07,1.278573148850e-06,2.073731396470e-05,9.392058632030e-01,1.057420817600e-02,1.518997387960e-04,1.421258035010e-05,1.000000000000e+04,4.564715108190e+03,3.325166569940e+03,4.483505014390e+03,-2.843971670660e+11,5.461076507510e+03,5.149410191800e+03,5.923533715010e+03,4.689857718940e+03,5.032270274220e+02,5.265277435740e+02,9.841282970910e+02,3.244177669720e+03,7.504713517360e-03,2.000000880870e+04,1.448594741220e+23,4.527380857000e+06
3.161807949110e-10,5.000087177180e-02,2.679804561800e-05,2.971521495770e-08,5.421787399270e-09,4.232049840410e-10,4.240088700490e-06,3.331532219860e-07,1.297800063280e-06,2.104879019040e-05,9.392032674300e-01,1.057542081380e-02,1.522848576350e-04,1.440168850060e-05,1.000000000000e+04,4.564738396020e+03,3.325155850180e+03,4.483803029860e+03,-2.843971670640e+11,5.461091603440e+03,5.149430432680e+03,5.923549798320e+03,4.690001940770e+03,5.032755198660e+02,5.269234812420e+02,9.901599368610e+02,3.251084904470e+03,7.504713517360e-03,2.000000894130e+04,1.448594750820e+23,4.527400476760e+06
3.209335068340e-10,5.000088489200e-02,2.720100284550e-05,3.016201525960e-08,5.504324353370e-09,4.295708922190e-10,4.303848653810e-06,3.381638860730e-07,1.317315600470e-06,2.136494151710e-05,9.392006327130e-01,1.057665163650e-02,1.526757550760e-04,1.459363471480e-05,1.000000000000e+04,4.564762029860e+03,3.325144966650e+03,4.484105427110e+03,-2.843971670620e+11,5.461106925820e+03,5.149450969790e+03,5.923566118520e+03,4.690144916900e+03,5.033247391960e+02,5.273250639200e+02,9.962510062720e+02,3.257929806120e+03,7.504713517360e-03,2.000000907580e+04,1.448594760570e+23,4.527420390700e+06
3.257575094370e-10,5.000089820960e-02,2.761000864290e-05,3.061552142130e-08,5.588130754250e-09,4.360324212930e-10,4.368565745970e-06,3.432497948530e-07,1.337124096330e-06,2.168583815990e-05,9.391979584680e-01,1.057790091660e-02,1.530725178510e-04,1.478846160650e-05,1.000000000000e+04,4.564786014810e+03,3.325133916820e+03,4.484412269040e+03,-2.843971670600e+11,5.461122478040e+03,5.149471807400e+03,5.923582679080e+03,4.690286704330e+03,5.033746962980e+02,5.277325765640e+02,1.002401714260e+03,3.264712516410e+03,7.504713517360e-03,2.000000921240e+04,1.448594770460e+23,4.527440603240e+06
3.306538720790e-10,5.000091172740e-02,2.802515386630e-05,3.107583414150e-08,5.673226589970e-09,4.425910094890e-10,4.434254356290e-06,3.484120795210e-07,1.357229952020e-06,2.201155139000e-05,9.391952441020e-01,1.057916893080e-02,1.534752339980e-04,1.498621243020e-05,1.000000000000e+04,4.564810356090e+03,3.325122698140e+03,4.484723619400e+03,-2.843971670580e+11,5.461138263530e+03,5.149492949840e+03,5.923599483490e+03,4.690427266880e+03,5.034254022240e+02,5.281461053240e+02,1.008612261310e+03,3.271433149120e+03,7.504713517360e-03,2.000000935110e+04,1.448594780500e+23,4.527461118850e+06
3.356236801600e-10,5.000092544850e-02,2.844653073820e-05,3.154305563270e-08,5.759632176910e-09,4.492481167210e-10,4.500929080420e-06,3.536518883160e-07,1.377637634920e-06,2.234215355030e-05,9.391924890130e-01,1.058045596000e-02,1.538839928760e-04,1.518693109030e-05,1.000000000000e+04,4.564835058970e+03,3.325111308020e+03,4.485039542820e+03,-2.843971670560e+11,5.461154285790e+03,5.149514401500e+03,5.923616535290e+03,4.690566461510e+03,5.034768681910e+02,5.285657375580e+02,1.014882839280e+03,3.278091835110e+03,7.504713517360e-03,2.000000949180e+04,1.448594790700e+23,4.527481942070e+06
3.406680353620e-10,5.000093937590e-02,2.887423286880e-05,3.201728964370e-08,5.847368165560e-09,4.560052249240e-10,4.568604733680e-06,3.589703867760e-07,1.398351679600e-06,2.267771807150e-05,9.391896925890e-01,1.058176228930e-02,1.542988851850e-04,1.539066215140e-05,1.000000000000e+04,4.564860128830e+03,3.325099743810e+03,4.485360104820e+03,-2.843971670540e+11,5.461170548370e+03,5.149536166830e+03,5.923633838110e+03,4.690704177770e+03,5.035291055820e+02,5.289915618500e+02,1.021213631520e+03,3.284689217270e+03,7.504713517360e-03,2.000000963460e+04,1.448594801040e+23,4.527503077510e+06
3.457880558930e-10,5.000095351280e-02,2.930835527610e-05,3.249864148300e-08,5.936455546430e-09,4.628638383790e-10,4.637296354270e-06,3.643687580020e-07,1.419376688900e-06,2.301831948900e-05,9.391868542110e-01,1.058308820800e-02,1.547200029880e-04,1.559745084770e-05,1.000000000000e+04,4.564885571110e+03,3.325088002840e+03,4.485685371800e+03,-2.843971670520e+11,5.461187054850e+03,5.149558250330e+03,5.923651395580e+03,4.690840167870e+03,5.035821259510e+02,5.294236680250e+02,1.027604812430e+03,3.291226087620e+03,7.504713517360e-03,2.000000977960e+04,1.448594811540e+23,4.527524529860e+06
3.509848767310e-10,5.000096786230e-02,2.974899440790e-05,3.298721804190e-08,6.026915656070e-09,4.698254840630e-10,4.707019206760e-06,3.698482029240e-07,1.440717334920e-06,2.336403345900e-05,9.391839732480e-01,1.058443400980e-02,1.551474397330e-04,1.580734309350e-05,1.000000000000e+04,4.564911391310e+03,3.325076082400e+03,4.486015411020e+03,-2.843971670500e+11,5.461203808900e+03,5.149580656580e+03,5.923669211410e+03,4.690974645610e+03,5.036359410260e+02,5.298621471640e+02,1.034056547070e+03,3.297701905690e+03,7.504713517360e-03,2.000000992680e+04,1.448594822200e+23,4.527546303850e+06
3.562596498820e-10,5.000098242770e-02,3.019624816300e-05,3.348312781890e-08,6.118770183160e-09,4.768917119820e-10,4.777788785380e-06,3.754099405710e-07,1.462378360040e-06,2.371493677560e-05,9.391810490630e-01,1.058579999280e-02,1.555812902670e-04,1.602038549320e-05,1.000000000000e+04,4.564937595010e+03,3.325063979710e+03,4.486350290670e+03,-2.843971670480e+11,5.461220814230e+03,5.149603390230e+03,5.923687289360e+03,4.691107526000e+03,5.036905627090e+02,5.303070916200e+02,1.040568991410e+03,3.304117023530e+03,7.504713517360e-03,2.000001007620e+04,1.448594833020e+23,4.527568404320e+06
3.616135446300e-10,5.000099721210e-02,3.065021591320e-05,3.398648094320e-08,6.212041174780e-09,4.840640955280e-10,4.849620817570e-06,3.810552083400e-07,1.484364578040e-06,2.407110738800e-05,9.391780810060e-01,1.058718645950e-02,1.560216508660e-04,1.623662535210e-05,1.000000000000e+04,4.564964187910e+03,3.325051691990e+03,4.486690079880e+03,-2.843971670460e+11,5.461238074580e+03,5.149626455980e+03,5.923705633250e+03,4.691238595170e+03,5.037460030810e+02,5.307585950370e+02,1.047142292040e+03,3.310472215710e+03,7.504713517360e-03,2.000001022780e+04,1.448594844010e+23,4.527590836160e+06
3.670477478000e-10,5.000101221890e-02,3.111099852540e-05,3.449738919990e-08,6.306751042770e-09,4.913442318300e-10,4.922531267490e-06,3.867852622830e-07,1.506680875140e-06,2.443262441790e-05,9.391750684180e-01,1.058859371700e-02,1.564686192490e-04,1.645611068620e-05,1.000000000000e+04,4.564991175770e+03,3.325039216370e+03,4.487034848670e+03,-2.843971670440e+11,5.461255593780e+03,5.149649858590e+03,5.923724246950e+03,4.691367830170e+03,5.038022744020e+02,5.312167523640e+02,1.053776585890e+03,3.316767846010e+03,7.504713517360e-03,2.000001038170e+04,1.448594855150e+23,4.527613604320e+06
3.725634640170e-10,5.000102745150e-02,3.157869838420e-05,3.501596605480e-08,6.402922570370e-09,4.987337421170e-10,4.996536339570e-06,3.926013773830e-07,1.529332211100e-06,2.479956817730e-05,9.391720106330e-01,1.059002207690e-02,1.569222946060e-04,1.667889023360e-05,1.000000000000e+04,4.565018564390e+03,3.325026549980e+03,4.487384668020e+03,-2.843971670420e+11,5.461273375700e+03,5.149673602910e+03,5.923743134360e+03,4.691495612670e+03,5.038593891170e+02,5.316816598740e+02,1.060471999930e+03,3.323003488580e+03,7.504713517360e-03,2.000001053800e+04,1.448594866470e+23,4.527636713860e+06
3.781619159770e-10,5.000104291320e-02,3.205341941500e-05,3.554232667920e-08,6.500578918590e-09,5.062342720800e-10,5.071652482170e-06,3.985048478400e-07,1.552323620340e-06,2.517202018620e-05,9.391689069700e-01,1.059147185560e-02,1.573827776140e-04,1.690501346520e-05,1.000000000000e+04,4.565046359700e+03,3.325013689880e+03,4.487739609840e+03,-2.843971670400e+11,5.461291424290e+03,5.149697693850e+03,5.923762299490e+03,4.691622035710e+03,5.039173598570e+02,5.321534151770e+02,1.067228651430e+03,3.329179512570e+03,7.504713517360e-03,2.000001069660e+04,1.448594877960e+23,4.527660169890e+06
3.838443447170e-10,5.000105860750e-02,3.253526710720e-05,3.607658797630e-08,6.599743633170e-09,5.138474922470e-10,5.147896391220e-06,4.044969873680e-07,1.575660213050e-06,2.555006319100e-05,9.391657567430e-01,1.059294337420e-02,1.578501704630e-04,1.713453059560e-05,1.000000000000e+04,4.565074567670e+03,3.325000633090e+03,4.488099746990e+03,-2.843971670380e+11,5.461309743520e+03,5.149722136370e+03,5.923781746360e+03,4.691747486670e+03,5.039761994410e+02,5.326321172400e+02,1.074046647510e+03,3.335295831610e+03,7.504713517360e-03,2.000001085750e+04,1.448594889610e+23,4.527683977600e+06
3.896120098870e-10,5.000107453800e-02,3.302434853760e-05,3.661886860690e-08,6.700440651380e-09,5.215750983550e-10,5.225285014010e-06,4.105791294840e-07,1.599347176360e-06,2.593378118300e-05,9.391625592520e-01,1.059443695850e-02,1.583245768800e-04,1.736749259430e-05,1.000000000000e+04,4.565103194410e+03,3.324987376590e+03,4.488465153360e+03,-2.843971670360e+11,5.461328337460e+03,5.149746935520e+03,5.923801479060e+03,4.691871747770e+03,5.040359208790e+02,5.331178664060e+02,1.080926085050e+03,3.341352995340e+03,7.504713517360e-03,2.000001102090e+04,1.448594901450e+23,4.527708142260e+06
3.954661900360e-10,5.000109070810e-02,3.352077239460e-05,3.716928901600e-08,6.802694309100e-09,5.294188117380e-10,5.303835552950e-06,4.167526278120e-07,1.623389775470e-06,2.632325941700e-05,9.391593137880e-01,1.059595293940e-02,1.588061021470e-04,1.760395119730e-05,1.000000000000e+04,4.565132246090e+03,3.324973917310e+03,4.488835903790e+03,-2.843971670340e+11,5.461347210210e+03,5.149772096410e+03,5.923821501760e+03,4.691995292540e+03,5.040965373780e+02,5.336107644060e+02,1.087867050570e+03,3.347350870450e+03,7.504713517360e-03,2.000001118680e+04,1.448594913460e+23,4.527732669230e+06
4.014081828860e-10,5.000110712150e-02,3.402464900230e-05,3.772797145950e-08,6.906529347980e-09,5.373803797130e-10,5.383565469460e-06,4.230188563880e-07,1.647793354860e-06,2.671858443070e-05,9.391560196310e-01,1.059749165260e-02,1.592948531310e-04,1.784395891840e-05,1.000000000000e+04,4.565161728940e+03,3.324960252130e+03,4.489212074110e+03,-2.843971670320e+11,5.461366365950e+03,5.149797624240e+03,5.923841818650e+03,4.692118553540e+03,5.041580623390e+02,5.341109143820e+02,1.094869620100e+03,3.353289401240e+03,7.504713517360e-03,2.000001135510e+04,1.448594925650e+23,4.527757563930e+06
4.074393056290e-10,5.000112378180e-02,3.453609034560e-05,3.829504003180e-08,7.011970922610e-09,5.454615759740e-10,5.464492487820e-06,4.293792099650e-07,1.672563339470e-06,2.711984406380e-05,9.391526760500e-01,1.059905343890e-02,1.597909383020e-04,1.808756906110e-05,1.000000000000e+04,4.565191649350e+03,3.324946377890e+03,4.489593741170e+03,-2.843971670300e+11,5.461385808920e+03,5.149823524260e+03,5.923862434020e+03,4.692241280080e+03,5.042205093680e+02,5.346184208980e+02,1.101933858970e+03,3.359169016560e+03,7.504713517360e-03,2.000001152600e+04,1.448594938030e+23,4.527782831870e+06
4.135608952140e-10,5.000114069290e-02,3.505521009490e-05,3.887062069300e-08,7.119044608130e-09,5.536642009900e-10,5.546634599210e-06,4.358351043310e-07,1.697705235920e-06,2.752712747770e-05,9.391492823040e-01,1.060063864400e-02,1.602944677610e-04,1.833483573040e-05,1.000000000000e+04,4.565222013790e+03,3.324932291370e+03,4.489980982860e+03,-2.843971670270e+11,5.461405543400e+03,5.149849801790e+03,5.923883352170e+03,4.692363345600e+03,5.042838922690e+02,5.351333899680e+02,1.109059821780e+03,3.364990092490e+03,7.504713517360e-03,2.000001169940e+04,1.448594950590e+23,4.527808478650e+06
4.197743086420e-10,5.000115785840e-02,3.558212363170e-05,3.945484129770e-08,7.227776407810e-09,5.619900824200e-10,5.630010065710e-06,4.423879766270e-07,1.723224633750e-06,2.794052517550e-05,9.391458376390e-01,1.060224761910e-02,1.608055532610e-04,1.858581384480e-05,1.000000000000e+04,4.565252828830e+03,3.324917989310e+03,4.490373878110e+03,-2.843971670250e+11,5.461425573750e+03,5.149876462240e+03,5.923904577510e+03,4.692484638260e+03,5.043482250560e+02,5.356559290640e+02,1.116247552280e+03,3.370753045110e+03,7.504713517360e-03,2.000001187550e+04,1.448594963350e+23,4.527834509940e+06
4.260809232720e-10,5.000117528230e-02,3.611694807440e-05,4.004783162290e-08,7.338192760750e-09,5.704410755160e-10,5.714637424390e-06,4.490392856700e-07,1.749127206650e-06,2.836012902230e-05,9.391423412920e-01,1.060388072040e-02,1.613243082380e-04,1.884055914900e-05,1.000000000000e+04,4.565284101110e+03,3.324903468410e+03,4.490772506830e+03,-2.843971670230e+11,5.461445904390e+03,5.149903511070e+03,5.923926114480e+03,4.692605066740e+03,5.044135219520e+02,5.361861471380e+02,1.123497083120e+03,3.376458078230e+03,7.504713517360e-03,2.000001205420e+04,1.448594976290e+23,4.527860931510e+06
4.324821371210e-10,5.000119296830e-02,3.665980230470e-05,4.064972339730e-08,7.450320549790e-09,5.790190635480e-10,5.800535491480e-06,4.557905122810e-07,1.775418713770e-06,2.878603226560e-05,9.391387924880e-01,1.060553830960e-02,1.618508478270e-04,1.909912822560e-05,1.000000000000e+04,4.565315837410e+03,3.324888725280e+03,4.491176950020e+03,-2.843971670210e+11,5.461466539820e+03,5.149930953840e+03,5.923947967590e+03,4.692724284930e+03,5.044797973900e+02,5.367241546440e+02,1.130808435860e+03,3.382105627210e+03,7.504713517360e-03,2.000001223560e+04,1.448594989430e+23,4.527887749190e+06
4.389793691780e-10,5.000121092060e-02,3.721080699420e-05,4.126065033060e-08,7.564187109610e-09,5.877259582280e-10,5.887723366580e-06,4.626431596210e-07,1.802105000980e-06,2.921832955630e-05,9.391351904380e-01,1.060722075380e-02,1.623852888970e-04,1.936157850850e-05,1.000000000000e+04,4.565348044620e+03,3.324873756530e+03,4.491587289760e+03,-2.843971670190e+11,5.461487484570e+03,5.149958796170e+03,5.923970141400e+03,4.692841590670e+03,5.045470660230e+02,5.372700635490e+02,1.138181620930e+03,3.387696476050e+03,7.504713517360e-03,2.000001241970e+04,1.448595002760e+23,4.527914968930e+06
4.455740597150e-10,5.000122914300e-02,3.777008463110e-05,4.188074814360e-08,7.679820235190e-09,5.965637001440e-10,5.976220436980e-06,4.695987535260e-07,1.829192002200e-06,2.965711696970e-05,9.391315343430e-01,1.060892842550e-02,1.629277500720e-04,1.962796829530e-05,1.000000000000e+04,4.565380729640e+03,3.324858558680e+03,4.492003609140e+03,-2.843971670170e+11,5.461508743270e+03,5.149987043770e+03,5.923992640570e+03,4.692957366810e+03,5.046153427180e+02,5.378239873600e+02,1.145616637250e+03,3.393230650280e+03,7.504713517360e-03,2.000001260660e+04,1.448595016300e+23,4.527942596750e+06
4.522676706110e-10,5.000124763980e-02,3.833775954820e-05,4.251015459800e-08,7.797248189910e-09,6.055342592000e-10,6.066046381950e-06,4.766588428570e-07,1.856685740720e-06,3.010249202740e-05,9.391278233930e-01,1.061066170290e-02,1.634783517560e-04,1.989835676040e-05,1.000000000000e+04,4.565413899530e+03,3.324843128210e+03,4.492425992340e+03,-2.843971670150e+11,5.461530320620e+03,5.150015702420e+03,5.924015469790e+03,4.693071560420e+03,5.046846425700e+02,5.383860411360e+02,1.153113472430e+03,3.398708509380e+03,7.504713517360e-03,2.000001279630e+04,1.448595030040e+23,4.527970638770e+06
4.590616856700e-10,5.000126641490e-02,3.891395795040e-05,4.314900952760e-08,7.916499714250e-09,6.146396350540e-10,6.157221177230e-06,4.838249998420e-07,1.884592330550e-06,3.055455371860e-05,9.391240567650e-01,1.061242096960e-02,1.640372161650e-04,2.017280396830e-05,1.000000000000e+04,4.565447561420e+03,3.324827461540e+03,4.492854524640e+03,-2.843971670130e+11,5.461552221370e+03,5.150044777990e+03,5.924038633840e+03,4.693184180670e+03,5.047549808930e+02,5.389563415110e+02,1.160672102590e+03,3.404130432110e+03,7.504713517360e-03,2.000001298890e+04,1.448595043990e+23,4.527999101180e+06
4.659576109550e-10,5.000128547270e-02,3.949880794330e-05,4.379745486970e-08,8.037604034770e-09,6.238818575830e-10,6.249765099450e-06,4.910988204370e-07,1.912917977810e-06,3.101340252280e-05,9.391202336220e-01,1.061420661540e-02,1.646044673500e-04,2.045137088690e-05,1.000000000000e+04,4.565481722520e+03,3.324811555050e+03,4.493289292460e+03,-2.843971670110e+11,5.461574450350e+03,5.150074276420e+03,5.924062137570e+03,4.693295603420e+03,5.048263732350e+02,5.395350067100e+02,1.168292492110e+03,3.409496678830e+03,7.504713517360e-03,2.000001318430e+04,1.448595058150e+23,4.528027990290e+06
4.729569751190e-10,5.000130481730e-02,4.009243956140e-05,4.445563469610e-08,8.160590872800e-09,6.332629873350e-10,6.343698730730e-06,4.984819246820e-07,1.941668982110e-06,3.147914043200e-05,9.391163531170e-01,1.061601903560e-02,1.651802312270e-04,2.073411940140e-05,1.000000000000e+04,4.565516390150e+03,3.324795405060e+03,4.493730383290e+03,-2.843971670090e+11,5.461597012490e+03,5.150104203750e+03,5.924085985880e+03,4.693406582500e+03,5.048988353740e+02,5.401221565720e+02,1.175974593820e+03,3.414807355360e+03,7.504713517360e-03,2.000001338280e+04,1.448595072520e+23,4.528057312500e+06
4.800613297460e-10,5.000132445330e-02,4.069498479810e-05,4.512369524580e-08,8.285490453380e-09,6.427851159920e-10,6.439042963240e-06,5.059759570680e-07,1.970851737950e-06,3.195187097340e-05,9.391124143890e-01,1.061785863150e-02,1.657646356030e-04,2.102111232750e-05,1.000000000000e+04,4.565551571750e+03,3.324779007820e+03,4.494177885780e+03,-2.843971670070e+11,5.461619912760e+03,5.150134566090e+03,5.924110183750e+03,4.693516915150e+03,5.049723833230e+02,5.407179125680e+02,1.183718348750e+03,3.420062882310e+03,7.504713517360e-03,2.000001358410e+04,1.448595087100e+23,4.528087074300e+06
4.872722496920e-10,5.000134438480e-02,4.130657763440e-05,4.580178495750e-08,8.412333514300e-09,6.524503668420e-10,6.535819003890e-06,5.135825869060e-07,2.000472736180e-06,3.243169923330e-05,9.391084165640e-01,1.061972581030e-02,1.663578102050e-04,2.131241342640e-05,1.000000000000e+04,4.565587275080e+03,3.324762359520e+03,4.494631889850e+03,-2.843971670050e+11,5.461643156170e+03,5.150165369590e+03,5.924134736200e+03,4.693624099980e+03,5.050470333370e+02,5.413223978200e+02,1.191523686000e+03,3.425264408870e+03,7.504713517360e-03,2.000001378860e+04,1.448595101910e+23,4.528117282250e+06
4.945913334380e-10,5.000136461640e-02,4.192735406980e-05,4.649005450290e-08,8.541151316930e-09,6.622608952760e-10,6.634048379200e-06,5.213035087070e-07,2.030538565450e-06,3.291873187980e-05,9.391043587540e-01,1.062162098560e-02,1.669598867110e-04,2.160808741800e-05,1.000000000000e+04,4.565623507720e+03,3.324745456330e+03,4.495092486410e+03,-2.843971670030e+11,5.461666747860e+03,5.150196620560e+03,5.924159648350e+03,4.693729421570e+03,5.051228019110e+02,5.419357371220e+02,1.199390522980e+03,3.430411921030e+03,7.504713517360e-03,2.000001399610e+04,1.448595116940e+23,4.528147943050e+06
5.020202034390e-10,5.000138515270e-02,4.255745215210e-05,4.718865682030e-08,8.671975654960e-09,6.722188892670e-10,6.733752940090e-06,5.291404425660e-07,2.061055913680e-06,3.341307718690e-05,9.391002400600e-01,1.062354457690e-02,1.675709987770e-04,2.190819999630e-05,1.000000000000e+04,4.565660277390e+03,3.324728294330e+03,4.495559767610e+03,-2.843971670010e+11,5.461690693040e+03,5.150228325370e+03,5.924184925410e+03,4.693833794610e+03,5.051997057870e+02,5.425580569560e+02,1.207318765210e+03,3.435505551490e+03,7.504713517360e-03,2.000001420670e+04,1.448595132200e+23,4.528179063490e+06
5.095605064910e-10,5.000140599820e-02,4.319701200910e-05,4.789774714880e-08,8.804838864670e-09,6.823265698680e-10,6.834954866780e-06,5.370951345470e-07,2.092031569590e-06,3.391484505920e-05,9.390960595680e-01,1.062549701010e-02,1.681912820670e-04,2.221281784360e-05,1.000000000000e+04,4.565697591840e+03,3.324710869550e+03,4.496033826740e+03,-2.843971669990e+11,5.461714997020e+03,5.150260490490e+03,5.924210572650e+03,4.693939230890e+03,5.052777619590e+02,5.431894855190e+02,1.215308306280e+03,3.440545137510e+03,7.504713517360e-03,2.000001442050e+04,1.448595147680e+23,4.528210650470e+06
5.172139140880e-10,5.000142715760e-02,4.384617587960e-05,4.861748306320e-08,8.939773834960e-09,6.925861917160e-10,6.937676673800e-06,5.451693570770e-07,2.123472424200e-06,3.442414705600e-05,9.390918163510e-01,1.062747871750e-02,1.688208742860e-04,2.252200864540e-05,1.000000000000e+04,4.565735458890e+03,3.324693177980e+03,4.496514758280e+03,-2.843971669970e+11,5.461739665210e+03,5.150293122490e+03,5.924236595450e+03,4.694048584800e+03,5.053569876720e+02,5.438301527390e+02,1.223359027910e+03,3.445530284510e+03,7.504713517360e-03,2.000001463750e+04,1.448595163400e+23,4.528242711000e+06
5.249821228000e-10,5.000144863570e-02,4.450508814500e-05,4.934802450780e-08,9.076814014880e-09,7.030000435040e-10,7.041941214680e-06,5.533649093450e-07,2.155385472350e-06,3.494109641730e-05,9.390875094660e-01,1.062949013780e-02,1.694599152060e-04,2.283584110570e-05,1.000000000000e+04,4.565773887260e+03,3.324675215480e+03,4.497002658090e+03,-2.843971669950e+11,5.461764702890e+03,5.150326227910e+03,5.924262999110e+03,4.694153349030e+03,5.054374004300e+02,5.444801902960e+02,1.231470799000e+03,3.450463529150e+03,7.504713517360e-03,2.000001485780e+04,1.448595179360e+23,4.528275252110e+06
5.328668546420e-10,5.000147043730e-02,4.517389536270e-05,5.008953383450e-08,9.215993429950e-09,7.135704485820e-10,7.147771687830e-06,5.616836177160e-07,2.187777814350e-06,3.546580808770e-05,9.390831379590e-01,1.063153171630e-02,1.701085467000e-04,2.315438496230e-05,1.000000000000e+04,4.565812884810e+03,3.324656977910e+03,4.497497623010e+03,-2.843971669930e+11,5.461790115680e+03,5.150359813510e+03,5.924289789170e+03,4.694259087630e+03,5.055190179990e+02,5.451397316410e+02,1.239643477400e+03,3.455343745890e+03,7.504713517360e-03,2.000001508140e+04,1.448595195550e+23,4.528308281040e+06
5.408698574610e-10,5.000149256720e-02,4.585274629850e-05,5.084217583750e-08,9.357346688740e-09,7.242997654230e-10,7.255191641230e-06,5.701273361400e-07,2.220656657530e-06,3.599839874320e-05,9.390787008590e-01,1.063360390510e-02,1.707669127750e-04,2.347771100260e-05,1.000000000000e+04,4.565852459820e+03,3.324638461070e+03,4.497999751190e+03,-2.843971669910e+11,5.461815909190e+03,5.150393886130e+03,5.924316971210e+03,4.694366949120e+03,5.056018584080e+02,5.458089120200e+02,1.247876908680e+03,3.460170942540e+03,7.504713517360e-03,2.000001530840e+04,1.448595211990e+23,4.528341805100e+06
5.489929053230e-10,5.000151503050e-02,4.654179195960e-05,5.160611779050e-08,9.500908994510e-09,7.351903881720e-10,7.364224977810e-06,5.786979465680e-07,2.254029317850e-06,3.653898681720e-05,9.390741971830e-01,1.063570716280e-02,1.714351596000e-04,2.380589107890e-05,1.000000000000e+04,4.565892620790e+03,3.324619660660e+03,4.498509142030e+03,-2.843971669890e+11,5.461842089070e+03,5.150428452660e+03,5.924344550860e+03,4.694476679490e+03,5.056859399580e+02,5.464878684930e+02,1.256170926040e+03,3.464945549080e+03,7.504713517360e-03,2.000001553880e+04,1.448595228680e+23,4.528375831720e+06
5.572377989030e-10,5.000153783220e-02,4.724118562950e-05,5.238152948390e-08,9.646716156610e-09,7.462447471910e-10,7.474895960820e-06,5.873973593810e-07,2.287903221550e-06,3.708769252710e-05,9.390696259300e-01,1.063784195520e-02,1.721134355440e-04,2.413899812500e-05,1.000000000000e+04,4.565933376420e+03,3.324600572330e+03,4.499025896230e+03,-2.843971669870e+11,5.461868661090e+03,5.150463520080e+03,5.924372533810e+03,4.694587129680e+03,5.057712812210e+02,5.471767399560e+02,1.264525350500e+03,3.469668277730e+03,7.504713517360e-03,2.000001577260e+04,1.448595245620e+23,4.528410368410e+06
5.656063658870e-10,5.000156097730e-02,4.795108290160e-05,5.316858326340e-08,9.794804602340e-09,7.574653096130e-10,7.587229219420e-06,5.962275138230e-07,2.322285906870e-06,3.764463790100e-05,9.390649860860e-01,1.064000875460e-02,1.728018912020e-04,2.447710617260e-05,1.000000000000e+04,4.565974735390e+03,3.324581191650e+03,4.499550115650e+03,-2.843971669850e+11,5.461895631090e+03,5.150499095480e+03,5.924400925870e+03,4.694698796660e+03,5.058579010470e+02,5.478756671620e+02,1.272939991410e+03,3.474339384410e+03,7.504713517360e-03,2.000001601000e+04,1.448595262810e+23,4.528445422820e+06
