t,X_O,X_O2_1,X_O2_2,X_O2_3,X_O2_4,X_O2_5,X_O2_6,X_O2_7,X_O2_8,Th,Tg_1,Tg_2,Tg_3,Tg_4,Tg_5,Tg_6,Tg_7,Tg_8,rho,p,n,E
1.499037465590e-11,5.000002134430e-02,4.241495344370e-03,3.520507151290e-04,7.159891030740e-06,7.799417210630e-01,1.588310166180e-01,6.619373142530e-03,1.446028064400e-06,5.715852782380e-06,1.000000000000e+04,4.000055378600e+03,4.000160319270e+03,4.000204193960e+03,4.000007562320e+03,4.000012983560e+03,4.000033837680e+03,4.001948322430e+03,4.001119355070e+03,9.380891896690e-04,2.500000027360e+03,1.810742648830e+22,6.227936712500e+06
1.522523027580e-11,5.000002167870e-02,4.241497187990e-03,3.520511161660e-04,7.159915408300e-06,7.799417088710e-01,1.588310246920e-01,6.619374598630e-03,1.446048708930e-06,5.715891455370e-06,1.000000000000e+04,4.000056246200e+03,4.000162830880e+03,4.000207392480e+03,4.000007680800e+03,4.000013186980e+03,4.000034367810e+03,4.001978822470e+03,4.001136886450e+03,9.380891896690e-04,2.500000027790e+03,1.810742649140e+22,6.227936792600e+06
1.546360872990e-11,5.000002201810e-02,4.241499059260e-03,3.520515232190e-04,7.159940151520e-06,7.799416964960e-01,1.588310328860e-01,6.619376076570e-03,1.446069663120e-06,5.715930708450e-06,1.000000000000e+04,4.000057126810e+03,4.000165380150e+03,4.000210638960e+03,4.000007801050e+03,4.000013393440e+03,4.000034905900e+03,4.002009779250e+03,4.001154680620e+03,9.380891896690e-04,2.500000028230e+03,1.810742649460e+22,6.227936873900e+06
1.570556286090e-11,5.000002236260e-02,4.241500958600e-03,3.520519363770e-04,7.159965265880e-06,7.799416839360e-01,1.588310412030e-01,6.619377576690e-03,1.446090931640e-06,5.715970550310e-06,1.000000000000e+04,4.000058020630e+03,4.000167967660e+03,4.000213934110e+03,4.000007923120e+03,4.000013603000e+03,4.000035452060e+03,4.002041199580e+03,4.001172741530e+03,9.380891896690e-04,2.500000028670e+03,1.810742649780e+22,6.227936956420e+06
1.595114630380e-11,5.000002271230e-02,4.241502886430e-03,3.520523557330e-04,7.159990756950e-06,7.799416711870e-01,1.588310496450e-01,6.619379099300e-03,1.446112519170e-06,5.716010989790e-06,1.000000000000e+04,4.000058927860e+03,4.000170593980e+03,4.000217278680e+03,4.000008047010e+03,4.000013815710e+03,4.000036006410e+03,4.002073090390e+03,4.001191073160e+03,9.380891896690e-04,2.500000029120e+03,1.810742650100e+22,6.227937040180e+06
1.620041349830e-11,5.000002306720e-02,4.241504843170e-03,3.520527813800e-04,7.160016630380e-06,7.799416582460e-01,1.588310582140e-01,6.619380644760e-03,1.446134430530e-06,5.716052035850e-06,1.000000000000e+04,4.000059848700e+03,4.000173259680e+03,4.000220673390e+03,4.000008172760e+03,4.000014031610e+03,4.000036569070e+03,4.002105458720e+03,4.001209679570e+03,9.380891896690e-04,2.500000029570e+03,1.810742650430e+22,6.227937125200e+06
1.645341970080e-11,5.000002342750e-02,4.241506829270e-03,3.520532134110e-04,7.160042891910e-06,7.799416451120e-01,1.588310669110e-01,6.619382213390e-03,1.446156670550e-06,5.716093697590e-06,1.000000000000e+04,4.000060783340e+03,4.000175965370e+03,4.000224119000e+03,4.000008300390e+03,4.000014250740e+03,4.000037140170e+03,4.002138311700e+03,4.001228564870e+03,9.380891896690e-04,2.500000030040e+03,1.810742650760e+22,6.227937211490e+06
1.671022099630e-11,5.000002379310e-02,4.241508845160e-03,3.520536519220e-04,7.160069547350e-06,7.799416317800e-01,1.588310757390e-01,6.619383805560e-03,1.446179244180e-06,5.716135984250e-06,1.000000000000e+04,4.000061732010e+03,4.000178711640e+03,4.000227616270e+03,4.000008429940e+03,4.000014473160e+03,4.000037719840e+03,4.002171656580e+03,4.001247733240e+03,9.380891896690e-04,2.500000030500e+03,1.810742651100e+22,6.227937299080e+06
1.697087431130e-11,5.000002416430e-02,4.241510891290e-03,3.520540970120e-04,7.160096602620e-06,7.799416182490e-01,1.588310846990e-01,6.619385421610e-03,1.446202156410e-06,5.716178905190e-06,1.000000000000e+04,4.000062694910e+03,4.000181499100e+03,4.000231165970e+03,4.000008561440e+03,4.000014698920e+03,4.000038308210e+03,4.002205500710e+03,4.001267188930e+03,9.380891896690e-04,2.500000030980e+03,1.810742651450e+22,6.227937387980e+06
1.723543742590e-11,5.000002454100e-02,4.241512968110e-03,3.520545487770e-04,7.160124063710e-06,7.799416045150e-01,1.588310937940e-01,6.619387061900e-03,1.446225412320e-06,5.716222469940e-06,1.000000000000e+04,4.000063672240e+03,4.000184328360e+03,4.000234768900e+03,4.000008694900e+03,4.000014928070e+03,4.000038905400e+03,4.002239851550e+03,4.001286936230e+03,9.380891896690e-04,2.500000031460e+03,1.810742651800e+22,6.227937478210e+06
1.750396898730e-11,5.000002492330e-02,4.241515076080e-03,3.520550073190e-04,7.160151936720e-06,7.799415905740e-01,1.588311030240e-01,6.619388726790e-03,1.446249017070e-06,5.716266688150e-06,1.000000000000e+04,4.000064664240e+03,4.000187200060e+03,4.000238425850e+03,4.000008830370e+03,4.000015160650e+03,4.000039511550e+03,4.002274716680e+03,4.001306979520e+03,9.380891896690e-04,2.500000031950e+03,1.810742652150e+22,6.227937569800e+06
1.777652852210e-11,5.000002531140e-02,4.241517215670e-03,3.520554727400e-04,7.160180227810e-06,7.799415764250e-01,1.588311123940e-01,6.619390416660e-03,1.446272975900e-06,5.716311569620e-06,1.000000000000e+04,4.000065671120e+03,4.000190114820e+03,4.000242137630e+03,4.000008967870e+03,4.000015396720e+03,4.000040126790e+03,4.002310103760e+03,4.001327323220e+03,9.380891896690e-04,2.500000032450e+03,1.810742652510e+22,6.227937662760e+06
1.805317645000e-11,5.000002570530e-02,4.241519387360e-03,3.520559451410e-04,7.160208943260e-06,7.799415620630e-01,1.588311219040e-01,6.619392131870e-03,1.446297294110e-06,5.716357124300e-06,1.000000000000e+04,4.000066693100e+03,4.000193073310e+03,4.000245905060e+03,4.000009107440e+03,4.000015636330e+03,4.000040751260e+03,4.002346020620e+03,4.001347971840e+03,9.380891896690e-04,2.500000032960e+03,1.810742652880e+22,6.227937757120e+06
1.833397409670e-11,5.000002610520e-02,4.241521591620e-03,3.520564246290e-04,7.160238089440e-06,7.799415474860e-01,1.588311315560e-01,6.619393872820e-03,1.446321977090e-06,5.716403362280e-06,1.000000000000e+04,4.000067730410e+03,4.000196076160e+03,4.000249728970e+03,4.000009249090e+03,4.000015879540e+03,4.000041385090e+03,4.002382475150e+03,4.001368929930e+03,9.380891896690e-04,2.500000033470e+03,1.810742653250e+22,6.227937852890e+06
1.861898370820e-11,5.000002651100e-02,4.241523828940e-03,3.520569113090e-04,7.160267672800e-06,7.799415326900e-01,1.588311413540e-01,6.619395639870e-03,1.446347030320e-06,5.716450293820e-06,1.000000000000e+04,4.000068783270e+03,4.000199124050e+03,4.000253610220e+03,4.000009392870e+03,4.000016126390e+03,4.000042028430e+03,4.002419475400e+03,4.001390202150e+03,9.380891896690e-04,2.500000033990e+03,1.810742653630e+22,6.227937950100e+06
1.890826846380e-11,5.000002692290e-02,4.241526099830e-03,3.520574052890e-04,7.160297699900e-06,7.799415176730e-01,1.588311512980e-01,6.619397433440e-03,1.446372459340e-06,5.716497929320e-06,1.000000000000e+04,4.000069851930e+03,4.000202217660e+03,4.000257549650e+03,4.000009538810e+03,4.000016376950e+03,4.000042681430e+03,4.002457029510e+03,4.001411793180e+03,9.380891896690e-04,2.500000034520e+03,1.810742654010e+22,6.227938048760e+06
1.920189249070e-11,5.000002734100e-02,4.241528404770e-03,3.520579066780e-04,7.160328177410e-06,7.799415024300e-01,1.588311613910e-01,6.619399253910e-03,1.446398269810e-06,5.716546279340e-06,1.000000000000e+04,4.000070936620e+03,4.000205357660e+03,4.000261548150e+03,4.000009686940e+03,4.000016631260e+03,4.000043344210e+03,4.002495145760e+03,4.001433707810e+03,9.380891896690e-04,2.500000035050e+03,1.810742654400e+22,6.227938148910e+06
1.949992087810e-11,5.000002776530e-02,4.241530744290e-03,3.520584155890e-04,7.160359112070e-06,7.799414869580e-01,1.588311716360e-01,6.619401101680e-03,1.446424467430e-06,5.716595354590e-06,1.000000000000e+04,4.000072037570e+03,4.000208544750e+03,4.000265606600e+03,4.000009837290e+03,4.000016889390e+03,4.000044016940e+03,4.002533832540e+03,4.001455950880e+03,9.380891896690e-04,2.500000035600e+03,1.810742654790e+22,6.227938250560e+06
1.980241969130e-11,5.000002819610e-02,4.241533118910e-03,3.520589321330e-04,7.160390510740e-06,7.799414712540e-01,1.588311820350e-01,6.619402977170e-03,1.446451058020e-06,5.716645165960e-06,1.000000000000e+04,4.000073155040e+03,4.000211779650e+03,4.000269725890e+03,4.000009989890e+03,4.000017151390e+03,4.000044699760e+03,4.002573098390e+03,4.001478527310e+03,9.380891896690e-04,2.500000036150e+03,1.810742655190e+22,6.227938353730e+06
2.010945598660e-11,5.000002863320e-02,4.241535529140e-03,3.520594564260e-04,7.160422380380e-06,7.799414553150e-01,1.588311925890e-01,6.619404880800e-03,1.446478047460e-06,5.716695724480e-06,1.000000000000e+04,4.000074289270e+03,4.000215063060e+03,4.000273906940e+03,4.000010144780e+03,4.000017417320e+03,4.000045392820e+03,4.002612951930e+03,4.001501442090e+03,9.380891896690e-04,2.500000036710e+03,1.810742655600e+22,6.227938458450e+06
2.042109782640e-11,5.000002907700e-02,4.241537975530e-03,3.520599885830e-04,7.160454728060e-06,7.799414391370e-01,1.588312033020e-01,6.619406812970e-03,1.446505441750e-06,5.716747041360e-06,1.000000000000e+04,4.000075440520e+03,4.000218395710e+03,4.000278150670e+03,4.000010302000e+03,4.000017687240e+03,4.000046096280e+03,4.002653401960e+03,4.001524700290e+03,9.380891896690e-04,2.500000037280e+03,1.810742656010e+22,6.227938564740e+06
2.073741429380e-11,5.000002952740e-02,4.241540458610e-03,3.520605287220e-04,7.160487560950e-06,7.799414227160e-01,1.588312141760e-01,6.619408774130e-03,1.446533246960e-06,5.716799127980e-06,1.000000000000e+04,4.000076609030e+03,4.000221778350e+03,4.000282458020e+03,4.000010461570e+03,4.000017961210e+03,4.000046810290e+03,4.002694457380e+03,4.001548307040e+03,9.380891896690e-04,2.500000037860e+03,1.810742656430e+22,6.227938672620e+06
2.105847550820e-11,5.000002998450e-02,4.241542978940e-03,3.520610769630e-04,7.160520886320e-06,7.799414060480e-01,1.588312252120e-01,6.619410764710e-03,1.446561469240e-06,5.716851995880e-06,1.000000000000e+04,4.000077795060e+03,4.000225211720e+03,4.000286829950e+03,4.000010623540e+03,4.000018239290e+03,4.000047535010e+03,4.002736127230e+03,4.001572267570e+03,9.380891896690e-04,2.500000038440e+03,1.810742656850e+22,6.227938782130e+06
2.138435264090e-11,5.000003044860e-02,4.241545537070e-03,3.520616334280e-04,7.160554711560e-06,7.799413891310e-01,1.588312364140e-01,6.619412785150e-03,1.446590114860e-06,5.716905656790e-06,1.000000000000e+04,4.000078998890e+03,4.000228696580e+03,4.000291267430e+03,4.000010787940e+03,4.000018521540e+03,4.000048270600e+03,4.002778420680e+03,4.001596587180e+03,9.380891896690e-04,2.500000039040e+03,1.810742657280e+22,6.227938893270e+06
2.171511793050e-11,5.000003091950e-02,4.241548133580e-03,3.520621982400e-04,7.160589044170e-06,7.799413719600e-01,1.588312477850e-01,6.619414835890e-03,1.446619190170e-06,5.716960122580e-06,1.000000000000e+04,4.000080220770e+03,4.000232233710e+03,4.000295771420e+03,4.000010954800e+03,4.000018808020e+03,4.000049017220e+03,4.002821347040e+03,4.001621271230e+03,9.380891896690e-04,2.500000039640e+03,1.810742657720e+22,6.227939006090e+06
2.205084469940e-11,5.000003139760e-02,4.241550769030e-03,3.520627715240e-04,7.160623891760e-06,7.799413545310e-01,1.588312593250e-01,6.619416917400e-03,1.446648701600e-06,5.717015405350e-06,1.000000000000e+04,4.000081460980e+03,4.000235823880e+03,4.000300342940e+03,4.000011124170e+03,4.000019098800e+03,4.000049775040e+03,4.002864915770e+03,4.001646325200e+03,9.380891896690e-04,2.500000040250e+03,1.810742658170e+22,6.227939120590e+06
2.239160736990e-11,5.000003188280e-02,4.241553444020e-03,3.520633534080e-04,7.160659262060e-06,7.799413368410e-01,1.588312710390e-01,6.619419030120e-03,1.446678655710e-06,5.717071517340e-06,1.000000000000e+04,4.000082719790e+03,4.000239467900e+03,4.000304983000e+03,4.000011296080e+03,4.000019393950e+03,4.000050544230e+03,4.002909136450e+03,4.001671754600e+03,9.380891896690e-04,2.500000040880e+03,1.810742658620e+22,6.227939236820e+06
2.273748148050e-11,5.000003237530e-02,4.241556159130e-03,3.520639440190e-04,7.160695162900e-06,7.799413188850e-01,1.588312829290e-01,6.619421174540e-03,1.446709059130e-06,5.717128470990e-06,1.000000000000e+04,4.000083997480e+03,4.000243166570e+03,4.000309692610e+03,4.000011470560e+03,4.000019693510e+03,4.000051324960e+03,4.002954018810e+03,4.001697565080e+03,9.380891896690e-04,2.500000041510e+03,1.810742659070e+22,6.227939354780e+06
2.308854370270e-11,5.000003287510e-02,4.241558914960e-03,3.520645434900e-04,7.160731602240e-06,7.799413006610e-01,1.588312949970e-01,6.619423351130e-03,1.446739918600e-06,5.717186278920e-06,1.000000000000e+04,4.000085294340e+03,4.000246920720e+03,4.000314472830e+03,4.000011647670e+03,4.000019997580e+03,4.000052117400e+03,4.002999572730e+03,4.001723762320e+03,9.380891896690e-04,2.500000042150e+03,1.810742659540e+22,6.227939474520e+06
2.344487185820e-11,5.000003338250e-02,4.241561712140e-03,3.520651519530e-04,7.160768588160e-06,7.799412821630e-01,1.588313072460e-01,6.619425560360e-03,1.446771240970e-06,5.717244953950e-06,1.000000000000e+04,4.000086610640e+03,4.000250731160e+03,4.000319324710e+03,4.000011827430e+03,4.000020306200e+03,4.000052921720e+03,4.003045808250e+03,4.001750352120e+03,9.380891896690e-04,2.500000042800e+03,1.810742660010e+22,6.227939596050e+06
2.380654493610e-11,5.000003389750e-02,4.241564551270e-03,3.520657695430e-04,7.160806128860e-06,7.799412633870e-01,1.588313196780e-01,6.619427802730e-03,1.446803033170e-06,5.717304509080e-06,1.000000000000e+04,4.000087946690e+03,4.000254598750e+03,4.000324249320e+03,4.000012009880e+03,4.000020619450e+03,4.000053738110e+03,4.003092735550e+03,4.001777340360e+03,9.380891896690e-04,2.500000043460e+03,1.810742660490e+22,6.227939719410e+06
2.417364311010e-11,5.000003442020e-02,4.241567432990e-03,3.520663963970e-04,7.160844232650e-06,7.799412443300e-01,1.588313322980e-01,6.619430078740e-03,1.446835302260e-06,5.717364957520e-06,1.000000000000e+04,4.000089302780e+03,4.000258524350e+03,4.000329247750e+03,4.000012195080e+03,4.000020937410e+03,4.000054566740e+03,4.003140364920e+03,4.001804733010e+03,9.380891896690e-04,2.500000044130e+03,1.810742660970e+22,6.227939844610e+06
2.454624775680e-11,5.000003495080e-02,4.241570357930e-03,3.520670326530e-04,7.160882907990e-06,7.799412249860e-01,1.588313451060e-01,6.619432388890e-03,1.446868055390e-06,5.717426312660e-06,1.000000000000e+04,4.000090679210e+03,4.000262508820e+03,4.000334321120e+03,4.000012383050e+03,4.000021260130e+03,4.000055407800e+03,4.003188706850e+03,4.001832536100e+03,9.380891896690e-04,2.500000044810e+03,1.810742661460e+22,6.227939971690e+06
2.492444147310e-11,5.000003548930e-02,4.241573326750e-03,3.520676784540e-04,7.160922163450e-06,7.799412053530e-01,1.588313581070e-01,6.619434733690e-03,1.446901299810e-06,5.717488588110e-06,1.000000000000e+04,4.000092076280e+03,4.000266553040e+03,4.000339470540e+03,4.000012573840e+03,4.000021587690e+03,4.000056261480e+03,4.003237771960e+03,4.001860755800e+03,9.380891896690e-04,2.500000045500e+03,1.810742661960e+22,6.227940100680e+06
2.530830809520e-11,5.000003603580e-02,4.241576340100e-03,3.520683339410e-04,7.160962007730e-06,7.799411854250e-01,1.588313713020e-01,6.619437113660e-03,1.446935042900e-06,5.717551797660e-06,1.000000000000e+04,4.000093494310e+03,4.000270657920e+03,4.000344697150e+03,4.000012767490e+03,4.000021920160e+03,4.000057127960e+03,4.003287571050e+03,4.001889398320e+03,9.380891896690e-04,2.500000046200e+03,1.810742662470e+22,6.227940231610e+06
2.569793271670e-11,5.000003659060e-02,4.241579398650e-03,3.520689992610e-04,7.161002449660e-06,7.799411651990e-01,1.588313846960e-01,6.619439529340e-03,1.446969292150e-06,5.717615955330e-06,1.000000000000e+04,4.000094933610e+03,4.000274824360e+03,4.000350002100e+03,4.000012964050e+03,4.000022257630e+03,4.000058007440e+03,4.003338115060e+03,4.001918470010e+03,9.380891896690e-04,2.500000046910e+03,1.810742662990e+22,6.227940364500e+06
2.609340170740e-11,5.000003715370e-02,4.241582503080e-03,3.520696745600e-04,7.161043498200e-06,7.799411446690e-01,1.588313982900e-01,6.619441981240e-03,1.447004055130e-06,5.717681075340e-06,1.000000000000e+04,4.000096394490e+03,4.000279053280e+03,4.000355386580e+03,4.000013163550e+03,4.000022600150e+03,4.000058900120e+03,4.003389415110e+03,4.001947977280e+03,9.380891896690e-04,2.500000047630e+03,1.810742663510e+22,6.227940499380e+06
2.649480273300e-11,5.000003772530e-02,4.241585654070e-03,3.520703599890e-04,7.161085162460e-06,7.799411238310e-01,1.588314120890e-01,6.619444469930e-03,1.447039339550e-06,5.717747172120e-06,1.000000000000e+04,4.000097877280e+03,4.000283345630e+03,4.000360851780e+03,4.000013366050e+03,4.000022947810e+03,4.000059806180e+03,4.003441482470e+03,4.001977926660e+03,9.380891896690e-04,2.500000048370e+03,1.810742664040e+22,6.227940636280e+06
2.690222477400e-11,5.000003830540e-02,4.241588852330e-03,3.520710557000e-04,7.161127451670e-06,7.799411026800e-01,1.588314260940e-01,6.619446995950e-03,1.447075153250e-06,5.717814260330e-06,1.000000000000e+04,4.000099382320e+03,4.000287702350e+03,4.000366398890e+03,4.000013571590e+03,4.000023300690e+03,4.000060725830e+03,4.003494328590e+03,4.002008324760e+03,9.380891896690e-04,2.500000049110e+03,1.810742664580e+22,6.227940775240e+06
2.731575814560e-11,5.000003889420e-02,4.241592098570e-03,3.520717618460e-04,7.161170375200e-06,7.799410812120e-01,1.588314403090e-01,6.619449559850e-03,1.447111504150e-06,5.717882354830e-06,1.000000000000e+04,4.000100909930e+03,4.000292124410e+03,4.000372029150e+03,4.000013780200e+03,4.000023658860e+03,4.000061659280e+03,4.003547965080e+03,4.002039178280e+03,9.380891896690e-04,2.500000049860e+03,1.810742665130e+22,6.227940916280e+06
2.773549451780e-11,5.000003949190e-02,4.241595393490e-03,3.520724785840e-04,7.161213942570e-06,7.799410594220e-01,1.588314547380e-01,6.619452162220e-03,1.447148400320e-06,5.717951470720e-06,1.000000000000e+04,4.000102460450e+03,4.000296612780e+03,4.000377743810e+03,4.000013991950e+03,4.000024022400e+03,4.000062606720e+03,4.003602403720e+03,4.002070494060e+03,9.380891896690e-04,2.500000050630e+03,1.810742665680e+22,6.227941059440e+06
2.816152693560e-11,5.000004009850e-02,4.241598737840e-03,3.520732060740e-04,7.161258163440e-06,7.799410373050e-01,1.588314693830e-01,6.619454803620e-03,1.447185849930e-06,5.718021623310e-06,1.000000000000e+04,4.000104034220e+03,4.000301168470e+03,4.000383544130e+03,4.000014206880e+03,4.000024391400e+03,4.000063568380e+03,4.003657656470e+03,4.002102279010e+03,9.380891896690e-04,2.500000051410e+03,1.810742666240e+22,6.227941204750e+06
2.859394983960e-11,5.000004071430e-02,4.241602132360e-03,3.520739444760e-04,7.161303047600e-06,7.799410148570e-01,1.588314842480e-01,6.619457484640e-03,1.447223861290e-06,5.718092828170e-06,1.000000000000e+04,4.000105631600e+03,4.000305792480e+03,4.000389431390e+03,4.000014425020e+03,4.000024765930e+03,4.000064544460e+03,4.003713735480e+03,4.002134540140e+03,9.380891896690e-04,2.500000052200e+03,1.810742666820e+22,6.227941352230e+06
2.903285908720e-11,5.000004133920e-02,4.241605577790e-03,3.520746939540e-04,7.161348605000e-06,7.799409920720e-01,1.588314993350e-01,6.619460205880e-03,1.447262442820e-06,5.718165101060e-06,1.000000000000e+04,4.000107252940e+03,4.000310485830e+03,4.000395406890e+03,4.000014646440e+03,4.000025146080e+03,4.000065535190e+03,4.003770653050e+03,4.002167284590e+03,9.380891896690e-04,2.500000053000e+03,1.810742667400e+22,6.227941501930e+06
2.947835197350e-11,5.000004197360e-02,4.241609074910e-03,3.520754546740e-04,7.161394845750e-06,7.799409689450e-01,1.588315146490e-01,6.619462967940e-03,1.447301603070e-06,5.718238458020e-06,1.000000000000e+04,4.000108898600e+03,4.000315249580e+03,4.000401471960e+03,4.000014871190e+03,4.000025531930e+03,4.000066540770e+03,4.003828421690e+03,4.002200519580e+03,9.380891896690e-04,2.500000053810e+03,1.810742667990e+22,6.227941653870e+06
2.993052725310e-11,5.000004261740e-02,4.241612624480e-03,3.520762268040e-04,7.161441780100e-06,7.799409454710e-01,1.588315301930e-01,6.619465771430e-03,1.447341350730e-06,5.718312915290e-06,1.000000000000e+04,4.000110568940e+03,4.000320084760e+03,4.000407627930e+03,4.000015099300e+03,4.000025923570e+03,4.000067561440e+03,4.003887054080e+03,4.002234252450e+03,9.380891896690e-04,2.500000054640e+03,1.810742668580e+22,6.227941808100e+06
3.038948516190e-11,5.000004327090e-02,4.241616227290e-03,3.520770105170e-04,7.161489418440e-06,7.799409216450e-01,1.588315459700e-01,6.619468616970e-03,1.447381694610e-06,5.718388489390e-06,1.000000000000e+04,4.000112264330e+03,4.000324992450e+03,4.000413876170e+03,4.000015330830e+03,4.000026321080e+03,4.000068597420e+03,4.003946563100e+03,4.002268490650e+03,9.380891896690e-04,2.500000055480e+03,1.810742669190e+22,6.227941964630e+06
3.085532743930e-11,5.000004393420e-02,4.241619884150e-03,3.520778059860e-04,7.161537771340e-06,7.799408974610e-01,1.588315619830e-01,6.619471505190e-03,1.447422643650e-06,5.718465197070e-06,1.000000000000e+04,4.000113985150e+03,4.000329973740e+03,4.000420218070e+03,4.000015565840e+03,4.000026724550e+03,4.000069648930e+03,4.004006961810e+03,4.002303241750e+03,9.380891896690e-04,2.500000056330e+03,1.810742669810e+22,6.227942123520e+06
3.132815735090e-11,5.000004460750e-02,4.241623595860e-03,3.520786133860e-04,7.161586849510e-06,7.799408729150e-01,1.588315782370e-01,6.619474436740e-03,1.447464206930e-06,5.718543055320e-06,1.000000000000e+04,4.000115731780e+03,4.000335029740e+03,4.000426655020e+03,4.000015804370e+03,4.000027134080e+03,4.000070716220e+03,4.004068263460e+03,4.002338513410e+03,9.380891896690e-04,2.500000057190e+03,1.810742670430e+22,6.227942284780e+06
3.180807971120e-11,5.000004529090e-02,4.241627363250e-03,3.520794328980e-04,7.161636663830e-06,7.799408480010e-01,1.588315947350e-01,6.619477412260e-03,1.447506393650e-06,5.718622081410e-06,1.000000000000e+04,4.000117504600e+03,4.000340161560e+03,4.000433188440e+03,4.000016046480e+03,4.000027549750e+03,4.000071799520e+03,4.004130481500e+03,4.002374313420e+03,9.380891896690e-04,2.500000058070e+03,1.810742671070e+22,6.227942448470e+06
3.229520090690e-11,5.000004598450e-02,4.241631187140e-03,3.520802647020e-04,7.161687225350e-06,7.799408227130e-01,1.588316114800e-01,6.619480432410e-03,1.447549213190e-06,5.718702292850e-06,1.000000000000e+04,4.000119304020e+03,4.000345370340e+03,4.000439819780e+03,4.000016292220e+03,4.000027971660e+03,4.000072899070e+03,4.004193629600e+03,4.002410649690e+03,9.380891896690e-04,2.500000058950e+03,1.810742671710e+22,6.227942614610e+06
3.278962892050e-11,5.000004668850e-02,4.241635068400e-03,3.520811089840e-04,7.161738545270e-06,7.799407970450e-01,1.588316284760e-01,6.619483497870e-03,1.447592675010e-06,5.718783707420e-06,1.000000000000e+04,4.000121130420e+03,4.000350657230e+03,4.000446550520e+03,4.000016541650e+03,4.000028399890e+03,4.000074015100e+03,4.004257721590e+03,4.002447530230e+03,9.380891896690e-04,2.500000059860e+03,1.810742672360e+22,6.227942783240e+06
3.329147335430e-11,5.000004740310e-02,4.241639007870e-03,3.520819659290e-04,7.161790634970e-06,7.799407709930e-01,1.588316457270e-01,6.619486609310e-03,1.447636788770e-06,5.718866343170e-06,1.000000000000e+04,4.000122984220e+03,4.000356023410e+03,4.000453382130e+03,4.000016794820e+03,4.000028834550e+03,4.000075147880e+03,4.004322771950e+03,4.002484963230e+03,9.380891896690e-04,2.500000060770e+03,1.810742673030e+22,6.227942954410e+06
3.380084545460e-11,5.000004812840e-02,4.241643006440e-03,3.520828357290e-04,7.161843505990e-06,7.799407445500e-01,1.588316632370e-01,6.619489767420e-03,1.447681564240e-06,5.718950218410e-06,1.000000000000e+04,4.000124865820e+03,4.000361470060e+03,4.000460316140e+03,4.000017051790e+03,4.000029275730e+03,4.000076297650e+03,4.004388796410e+03,4.002522957080e+03,9.380891896690e-04,2.500000061700e+03,1.810742673700e+22,6.227943128140e+06
3.431785813640e-11,5.000004886460e-02,4.241647064980e-03,3.520837185760e-04,7.161897170060e-06,7.799407177100e-01,1.588316810090e-01,6.619492972900e-03,1.447727011340e-06,5.719035351730e-06,1.000000000000e+04,4.000126775640e+03,4.000366998390e+03,4.000467354060e+03,4.000017312610e+03,4.000029723520e+03,4.000077464670e+03,4.004455807620e+03,4.002561520000e+03,9.380891896690e-04,2.500000062650e+03,1.810742674380e+22,6.227943304470e+06
3.484262600850e-11,5.000004961180e-02,4.241651184400e-03,3.520846146660e-04,7.161951639060e-06,7.799406904680e-01,1.588316990490e-01,6.619496226460e-03,1.447773140150e-06,5.719121762010e-06,1.000000000000e+04,4.000128714100e+03,4.000372609630e+03,4.000474497470e+03,4.000017577340e+03,4.000030178030e+03,4.000078649190e+03,4.004523820290e+03,4.002600660500e+03,9.380891896690e-04,2.500000063600e+03,1.810742675080e+22,6.227943483450e+06
3.537526539860e-11,5.000005037020e-02,4.241655365620e-03,3.520855241970e-04,7.162006925070e-06,7.799406628160e-01,1.588317173580e-01,6.619499528830e-03,1.447819960890e-06,5.719209468390e-06,1.000000000000e+04,4.000130681640e+03,4.000378305010e+03,4.000481747930e+03,4.000017846050e+03,4.000030639360e+03,4.000079851470e+03,4.004592849320e+03,4.002640387220e+03,9.380891896690e-04,2.500000064580e+03,1.810742675780e+22,6.227943665120e+06
3.591589437960e-11,5.000005114000e-02,4.241659609550e-03,3.520864473710e-04,7.162063040340e-06,7.799406347510e-01,1.588317359430e-01,6.619502880740e-03,1.447867483950e-06,5.719298490330e-06,1.000000000000e+04,4.000132678690e+03,4.000384085800e+03,4.000489107050e+03,4.000018118780e+03,4.000031107610e+03,4.000081071790e+03,4.004662909840e+03,4.002680708930e+03,9.380891896690e-04,2.500000065560e+03,1.810742676500e+22,6.227943849510e+06
3.646463279530e-11,5.000005192140e-02,4.241663917140e-03,3.520873843920e-04,7.162119997320e-06,7.799406062640e-01,1.588317548060e-01,6.619506282920e-03,1.447915719860e-06,5.719388847540e-06,1.000000000000e+04,4.000134705690e+03,4.000389953280e+03,4.000496576450e+03,4.000018395610e+03,4.000031582880e+03,4.000082310420e+03,4.004734017200e+03,4.002721634520e+03,9.380891896690e-04,2.500000066570e+03,1.810742677220e+22,6.227944036670e+06
3.702160228720e-11,5.000005271450e-02,4.241668289340e-03,3.520883354690e-04,7.162177808630e-06,7.799405773500e-01,1.588317739520e-01,6.619509736130e-03,1.447964679310e-06,5.719480560050e-06,1.000000000000e+04,4.000136763090e+03,4.000395908760e+03,4.000504157790e+03,4.000018676590e+03,4.000032065290e+03,4.000083567620e+03,4.004806186990e+03,4.002763173020e+03,9.380891896690e-04,2.500000067580e+03,1.810742677960e+22,6.227944226630e+06
