t,X_O,X_O2_1,X_O2_2,X_O2_3,X_O2_4,Th,Tg_1,Tg_2,Tg_3,Tg_4,rho,p,n,E
1.070272166830e-13,5.000000015240e-02,4.309089747020e-02,9.064595478450e-01,3.729392891710e-04,7.661524299600e-05,1.000000000000e+04,4.000000130560e+03,4.000000065990e+03,4.000000894000e+03,4.000002550990e+03,9.380891896690e-04,2.500000000200e+03,1.810742629150e+22,6.228053162020e+06
1.186326249340e-13,5.000000016890e-02,4.309089759830e-02,9.064595476740e-01,3.729393059260e-04,7.661525332330e-05,1.000000000000e+04,4.000000144710e+03,4.000000073140e+03,4.000000990940e+03,4.000002827610e+03,9.380891896690e-04,2.500000000220e+03,1.810742629170e+22,6.228053165980e+06
1.304121143080e-13,5.000000018570e-02,4.309089772820e-02,9.064595474990e-01,3.729393229320e-04,7.661526380540e-05,1.000000000000e+04,4.000000159080e+03,4.000000080410e+03,4.000001089330e+03,4.000003108370e+03,9.380891896690e-04,2.500000000240e+03,1.810742629180e+22,6.228053170000e+06
1.423682960220e-13,5.000000020270e-02,4.309089786010e-02,9.064595473220e-01,3.729393401940e-04,7.661527444480e-05,1.000000000000e+04,4.000000173670e+03,4.000000087780e+03,4.000001189200e+03,4.000003393350e+03,9.380891896690e-04,2.500000000260e+03,1.810742629200e+22,6.228053174080e+06
1.545038204630e-13,5.000000022000e-02,4.309089799400e-02,9.064595471430e-01,3.729393577150e-04,7.661528524380e-05,1.000000000000e+04,4.000000188470e+03,4.000000095260e+03,4.000001290570e+03,4.000003682600e+03,9.380891896690e-04,2.500000000280e+03,1.810742629210e+22,6.228053178220e+06
1.668213777700e-13,5.000000023760e-02,4.309089812990e-02,9.064595469610e-01,3.729393754980e-04,7.661529620470e-05,1.000000000000e+04,4.000000203500e+03,4.000000102850e+03,4.000001393460e+03,4.000003976190e+03,9.380891896690e-04,2.500000000300e+03,1.810742629230e+22,6.228053182420e+06
1.793236984360e-13,5.000000025540e-02,4.309089826790e-02,9.064595467760e-01,3.729393935480e-04,7.661530733010e-05,1.000000000000e+04,4.000000218750e+03,4.000000110560e+03,4.000001497890e+03,4.000004274180e+03,9.380891896690e-04,2.500000000330e+03,1.810742629250e+22,6.228053186680e+06
1.920135539130e-13,5.000000027340e-02,4.309089840790e-02,9.064595465880e-01,3.729394118690e-04,7.661531862240e-05,1.000000000000e+04,4.000000234230e+03,4.000000118390e+03,4.000001603890e+03,4.000004576640e+03,9.380891896690e-04,2.500000000350e+03,1.810742629260e+22,6.228053191010e+06
2.048937572210e-13,5.000000029180e-02,4.309089855000e-02,9.064595463980e-01,3.729394304650e-04,7.661533008400e-05,1.000000000000e+04,4.000000249940e+03,4.000000126330e+03,4.000001711480e+03,4.000004883640e+03,9.380891896690e-04,2.500000000370e+03,1.810742629280e+22,6.228053195400e+06
2.179671635800e-13,5.000000031040e-02,4.309089869430e-02,9.064595462040e-01,3.729394493390e-04,7.661534171750e-05,1.000000000000e+04,4.000000265890e+03,4.000000134390e+03,4.000001820680e+03,4.000005195250e+03,9.380891896690e-04,2.500000000400e+03,1.810742629300e+22,6.228053199860e+06
2.312366710330e-13,5.000000032930e-02,4.309089884070e-02,9.064595460080e-01,3.729394684970e-04,7.661535352560e-05,1.000000000000e+04,4.000000282070e+03,4.000000142570e+03,4.000001931520e+03,4.000005511530e+03,9.380891896690e-04,2.500000000420e+03,1.810742629320e+22,6.228053204390e+06
2.447052210990e-13,5.000000034850e-02,4.309089898930e-02,9.064595458090e-01,3.729394879420e-04,7.661536551080e-05,1.000000000000e+04,4.000000298500e+03,4.000000150870e+03,4.000002044030e+03,4.000005832550e+03,9.380891896690e-04,2.500000000450e+03,1.810742629330e+22,6.228053208980e+06
2.583757994150e-13,5.000000036790e-02,4.309089914010e-02,9.064595456070e-01,3.729395076790e-04,7.661537767570e-05,1.000000000000e+04,4.000000315180e+03,4.000000159300e+03,4.000002158220e+03,4.000006158390e+03,9.380891896690e-04,2.500000000470e+03,1.810742629350e+22,6.228053213640e+06
2.722514364070e-13,5.000000038770e-02,4.309089929320e-02,9.064595454010e-01,3.729395277120e-04,7.661539002320e-05,1.000000000000e+04,4.000000332100e+03,4.000000167860e+03,4.000002274120e+03,4.000006489110e+03,9.380891896690e-04,2.500000000500e+03,1.810742629370e+22,6.228053218380e+06
2.863352079530e-13,5.000000040770e-02,4.309089944860e-02,9.064595451930e-01,3.729395480450e-04,7.661540255580e-05,1.000000000000e+04,4.000000349280e+03,4.000000176540e+03,4.000002391760e+03,4.000006824800e+03,9.380891896690e-04,2.500000000520e+03,1.810742629390e+22,6.228053223180e+06
3.006302360720e-13,5.000000042810e-02,4.309089960630e-02,9.064595449820e-01,3.729395686830e-04,7.661541527650e-05,1.000000000000e+04,4.000000366720e+03,4.000000185360e+03,4.000002511170e+03,4.000007165520e+03,9.380891896690e-04,2.500000000550e+03,1.810742629410e+22,6.228053228050e+06
3.151396896130e-13,5.000000044880e-02,4.309089976640e-02,9.064595447670e-01,3.729395896310e-04,7.661542818790e-05,1.000000000000e+04,4.000000384420e+03,4.000000194300e+03,4.000002632370e+03,4.000007511350e+03,9.380891896690e-04,2.500000000580e+03,1.810742629430e+22,6.228053233000e+06
3.298667849570e-13,5.000000046970e-02,4.309089992890e-02,9.064595445490e-01,3.729396108930e-04,7.661544129300e-05,1.000000000000e+04,4.000000402390e+03,4.000000203380e+03,4.000002755380e+03,4.000007862370e+03,9.380891896690e-04,2.500000000600e+03,1.810742629450e+22,6.228053238030e+06
3.448147867320e-13,5.000000049100e-02,4.309090009380e-02,9.064595443280e-01,3.729396324740e-04,7.661545459470e-05,1.000000000000e+04,4.000000420620e+03,4.000000212600e+03,4.000002880240e+03,4.000008218650e+03,9.380891896690e-04,2.500000000630e+03,1.810742629470e+22,6.228053243120e+06
3.599870085330e-13,5.000000051260e-02,4.309090026120e-02,9.064595441040e-01,3.729396543790e-04,7.661546809590e-05,1.000000000000e+04,4.000000439130e+03,4.000000221950e+03,4.000003006980e+03,4.000008580280e+03,9.380891896690e-04,2.500000000660e+03,1.810742629490e+22,6.228053248300e+06
3.753868136610e-13,5.000000053460e-02,4.309090043120e-02,9.064595438760e-01,3.729396766120e-04,7.661548179970e-05,1.000000000000e+04,4.000000457910e+03,4.000000231450e+03,4.000003135610e+03,4.000008947340e+03,9.380891896690e-04,2.500000000690e+03,1.810742629510e+22,6.228053253550e+06
