t,X_O,X_O2_1,X_O2_2,X_O2_3,X_O2_4,X_O2_5,X_O2_6,X_O2_7,X_O2_8,X_O2_9,X_O2_10,X_O2_11,X_O2_12,Th,Tg_1,Tg_2,Tg_3,Tg_4,Tg_5,Tg_6,Tg_7,Tg_8,Tg_9,Tg_10,Tg_11,Tg_12,rho,p,n,E
2.947835197350e-11,5.000004197510e-02,3.417055027840e-02,4.362762336670e-06,1.384180531500e-06,4.020591542050e-07,8.970188402120e-03,7.537766474400e-05,9.754987512880e-04,9.983878870010e-02,3.874164546000e-01,2.193848333620e-01,1.265684970720e-01,7.259362019240e-02,1.000000000000e+04,4.000057176580e+03,4.000247817670e+03,4.004030802000e+03,3.991331161150e+03,4.000038611810e+03,4.000355174080e+03,4.000097421460e+03,4.000019226970e+03,4.000021147870e+03,4.000021681440e+03,4.000022728840e+03,4.000023819660e+03,9.380891896690e-04,2.500000053810e+03,1.810742667990e+22,6.227945333330e+06
2.993052725310e-11,5.000004261900e-02,3.417056374280e-02,4.362789690170e-06,1.384224544880e-06,4.020593490250e-07,8.970189965320e-03,7.537788230760e-05,9.754993837900e-04,9.983879044920e-02,3.874164445890e-01,2.193848282330e-01,1.265684948430e-01,7.259361921800e-02,1.000000000000e+04,4.000058053600e+03,4.000251617130e+03,4.004092527930e+03,3.991198502230e+03,4.000039204080e+03,4.000360621330e+03,4.000098915790e+03,4.000019521890e+03,4.000021472260e+03,4.000022014010e+03,4.000023077490e+03,4.000024185030e+03,9.380891896690e-04,2.500000054640e+03,1.810742668590e+22,6.227945487550e+06
3.038948516190e-11,5.000004327250e-02,3.417057740930e-02,4.362817453960e-06,1.384269218440e-06,4.020595467680e-07,8.970191551970e-03,7.537810313470e-05,9.755000257790e-04,9.983879222450e-02,3.874164344280e-01,2.193848230290e-01,1.265684925810e-01,7.259361822890e-02,1.000000000000e+04,4.000058943770e+03,4.000255473520e+03,4.004155176550e+03,3.991063863130e+03,4.000039805240e+03,4.000366150250e+03,4.000100432530e+03,4.000019821250e+03,4.000021801520e+03,4.000022351580e+03,4.000023431360e+03,4.000024555890e+03,9.380891896690e-04,2.500000055480e+03,1.810742669190e+22,6.227945644080e+06
3.085532743930e-11,5.000004393590e-02,3.417059128070e-02,4.362845634180e-06,1.384314562110e-06,4.020597474780e-07,8.970193162420e-03,7.537832727410e-05,9.755006773970e-04,9.983879402640e-02,3.874164241150e-01,2.193848177460e-01,1.265684902840e-01,7.259361722500e-02,1.000000000000e+04,4.000059847300e+03,4.000259387700e+03,4.004218761610e+03,3.990927214450e+03,4.000040415420e+03,4.000371762080e+03,4.000101972020e+03,4.000020125090e+03,4.000022135710e+03,4.000022694210e+03,4.000023790540e+03,4.000024932300e+03,9.380891896690e-04,2.500000056330e+03,1.810742669810e+22,6.227945802970e+06
3.132815735090e-11,5.000004460920e-02,3.417060536020e-02,4.362874237090e-06,1.384360585920e-06,4.020599512000e-07,8.970194797020e-03,7.537855477560e-05,9.755013387900e-04,9.983879585540e-02,3.874164136470e-01,2.193848123830e-01,1.265684879540e-01,7.259361620610e-02,1.000000000000e+04,4.000060764380e+03,4.000263360530e+03,4.004283297050e+03,3.990788526340e+03,4.000041034740e+03,4.000377458070e+03,4.000103534610e+03,4.000020433490e+03,4.000022474920e+03,4.000023041970e+03,4.000024155110e+03,4.000025314370e+03,9.380891896690e-04,2.500000057190e+03,1.810742670430e+22,6.227945964230e+06
3.180807971120e-11,5.000004529260e-02,3.417061965090e-02,4.362903269020e-06,1.384407300070e-06,4.020601579770e-07,8.970196456150e-03,7.537878568960e-05,9.755020101040e-04,9.983879771180e-02,3.874164030220e-01,2.193848069410e-01,1.265684855880e-01,7.259361517180e-02,1.000000000000e+04,4.000061695220e+03,4.000267392890e+03,4.004348797030e+03,3.990647768520e+03,4.000041663360e+03,4.000383239460e+03,4.000105120630e+03,4.000020746510e+03,4.000022819220e+03,4.000023394960e+03,4.000024525150e+03,4.000025702170e+03,9.380891896690e-04,2.500000058070e+03,1.810742671070e+22,6.227946127910e+06
3.229520090690e-11,5.000004598620e-02,3.417063415590e-02,4.362932736410e-06,1.384454714930e-06,4.020603678580e-07,8.970198140160e-03,7.537902006730e-05,9.755026914880e-04,9.983879959600e-02,3.874163922380e-01,2.193848014160e-01,1.265684831860e-01,7.259361412210e-02,1.000000000000e+04,4.000062640010e+03,4.000271485670e+03,4.004415275910e+03,3.990504910270e+03,4.000042301410e+03,4.000389107540e+03,4.000106730440e+03,4.000021064230e+03,4.000023168680e+03,4.000023753240e+03,4.000024900730e+03,4.000026095780e+03,9.380891896690e-04,2.500000058960e+03,1.810742671710e+22,6.227946294050e+06
3.278962892050e-11,5.000004669020e-02,3.417064887850e-02,4.362962645780e-06,1.384502841000e-06,4.020605808870e-07,8.970199849430e-03,7.537925796060e-05,9.755033830920e-04,9.983880150850e-02,3.874163812910e-01,2.193847958090e-01,1.265684807490e-01,7.259361305660e-02,1.000000000000e+04,4.000063598980e+03,4.000275639780e+03,4.004482748260e+03,3.990359920420e+03,4.000042949020e+03,4.000395063610e+03,4.000108364400e+03,4.000021386720e+03,4.000023523390e+03,4.000024116890e+03,4.000025281950e+03,4.000026495300e+03,9.380891896690e-04,2.500000059860e+03,1.810742672370e+22,6.227946462680e+06
3.329147335430e-11,5.000004740480e-02,3.417066382200e-02,4.362993003780e-06,1.384551688960e-06,4.020607971120e-07,8.970201584340e-03,7.537949942230e-05,9.755040850710e-04,9.983880344970e-02,3.874163701810e-01,2.193847901180e-01,1.265684782750e-01,7.259361197510e-02,1.000000000000e+04,4.000064572330e+03,4.000279856130e+03,4.004551229340e+03,3.990212765340e+03,4.000043606350e+03,4.000401109000e+03,4.000110022860e+03,4.000021714040e+03,4.000023883410e+03,4.000024486000e+03,4.000025668890e+03,4.000026900800e+03,9.380891896690e-04,2.500000060780e+03,1.810742673030e+22,6.227946633840e+06
3.380084545460e-11,5.000004813020e-02,3.417067898960e-02,4.363023817120e-06,1.384601269620e-06,4.020610165820e-07,8.970203345270e-03,7.537974450580e-05,9.755047975790e-04,9.983880542000e-02,3.874163589040e-01,2.193847843410e-01,1.265684757640e-01,7.259361087740e-02,1.000000000000e+04,4.000065560280e+03,4.000284135660e+03,4.004620735800e+03,3.990063405860e+03,4.000044273540e+03,4.000407245030e+03,4.000111706200e+03,4.000022046270e+03,4.000024248830e+03,4.000024860640e+03,4.000026061640e+03,4.000027312400e+03,9.380891896690e-04,2.500000061710e+03,1.810742673700e+22,6.227946807570e+06
3.431785813640e-11,5.000004886640e-02,3.417069438470e-02,4.363055092630e-06,1.384651593980e-06,4.020612393440e-07,8.970205132620e-03,7.537999326560e-05,9.755055207750e-04,9.983880741990e-02,3.874163474580e-01,2.193847784780e-01,1.265684732160e-01,7.259360976320e-02,1.000000000000e+04,4.000066563050e+03,4.000288479320e+03,4.004691280820e+03,3.989911818180e+03,4.000044950740e+03,4.000413473070e+03,4.000113414790e+03,4.000022383490e+03,4.000024619740e+03,4.000025240910e+03,4.000026460270e+03,4.000027730160e+03,9.380891896690e-04,2.500000062650e+03,1.810742674390e+22,6.227946983910e+06
3.484262600850e-11,5.000004961360e-02,3.417071001080e-02,4.363086837260e-06,1.384702673200e-06,4.020614654490e-07,8.970206946780e-03,7.538024575670e-05,9.755062548180e-04,9.983880944980e-02,3.874163358400e-01,2.193847725260e-01,1.265684706290e-01,7.259360863240e-02,1.000000000000e+04,4.000067580860e+03,4.000292888050e+03,4.004762879870e+03,3.989757969260e+03,4.000045638100e+03,4.000419794500e+03,4.000115149000e+03,4.000022725770e+03,4.000024996210e+03,4.000025626880e+03,4.000026864880e+03,4.000028154200e+03,9.380891896690e-04,2.500000063610e+03,1.810742675080e+22,6.227947162890e+06
3.537526539860e-11,5.000005037210e-02,3.417072587120e-02,4.363119058030e-06,1.384754518590e-06,4.020616949460e-07,8.970208788150e-03,7.538050203520e-05,9.755069998730e-04,9.983881151010e-02,3.874163240480e-01,2.193847664860e-01,1.265684680030e-01,7.259360748450e-02,1.000000000000e+04,4.000068613940e+03,4.000297362830e+03,4.004835548630e+03,3.989601825570e+03,4.000046335760e+03,4.000426210710e+03,4.000116909230e+03,4.000023073180e+03,4.000025378330e+03,4.000026018630e+03,4.000027275570e+03,4.000028584590e+03,9.380891896690e-04,2.500000064580e+03,1.810742675780e+22,6.227947344550e+06
3.591589437960e-11,5.000005114190e-02,3.417074196950e-02,4.363151762080e-06,1.384807141660e-06,4.020619278860e-07,8.970210657140e-03,7.538076215780e-05,9.755077561030e-04,9.983881360130e-02,3.874163120790e-01,2.193847603550e-01,1.265684653380e-01,7.259360631950e-02,1.000000000000e+04,4.000069662510e+03,4.000301904660e+03,4.004909303020e+03,3.989443353060e+03,4.000047043900e+03,4.000432723130e+03,4.000118695860e+03,4.000023425800e+03,4.000025766170e+03,4.000026416270e+03,4.000027692410e+03,4.000029021440e+03,9.380891896690e-04,2.500000065570e+03,1.810742676500e+22,6.227947528940e+06
3.646463279530e-11,5.000005192330e-02,3.417075830940e-02,4.363184956670e-06,1.384860554050e-06,4.020621643220e-07,8.970212554170e-03,7.538102618220e-05,9.755085236760e-04,9.983881572390e-02,3.874162999300e-01,2.193847541320e-01,1.265684626330e-01,7.259360513690e-02,1.000000000000e+04,4.000070726810e+03,4.000306514530e+03,4.004984159190e+03,3.989282517200e+03,4.000047762650e+03,4.000439333200e+03,4.000120509280e+03,4.000023783710e+03,4.000026159840e+03,4.000026819870e+03,4.000028115510e+03,4.000029464840e+03,9.380891896690e-04,2.500000066570e+03,1.810742677230e+22,6.227947716090e+06
3.702160228720e-11,5.000005271640e-02,3.417077489430e-02,4.363218649150e-06,1.384914767620e-06,4.020624043050e-07,8.970214479650e-03,7.538129416700e-05,9.755093027640e-04,9.983881787830e-02,3.874162875990e-01,2.193847478150e-01,1.265684598870e-01,7.259360393660e-02,1.000000000000e+04,4.000071807070e+03,4.000311193460e+03,4.005060133520e+03,3.989119282980e+03,4.000048492180e+03,4.000446042380e+03,4.000122349910e+03,4.000024146980e+03,4.000026559410e+03,4.000027229520e+03,4.000028544950e+03,4.000029914890e+03,9.380891896690e-04,2.500000067590e+03,1.810742677960e+22,6.227947906050e+06
3.758692632150e-11,5.000005352140e-02,3.417079172800e-02,4.363252846980e-06,1.384969794390e-06,4.020626478880e-07,8.970216434020e-03,7.538156617140e-05,9.755100935370e-04,9.983882006510e-02,3.874162750840e-01,2.193847414040e-01,1.265684571010e-01,7.259360271840e-02,1.000000000000e+04,4.000072903540e+03,4.000315942500e+03,4.005137242650e+03,3.988953614830e+03,4.000049232660e+03,4.000452852150e+03,4.000124218140e+03,4.000024515710e+03,4.000026964980e+03,4.000027645320e+03,4.000028980830e+03,4.000030371700e+03,9.380891896690e-04,2.500000068620e+03,1.810742678710e+22,6.227948098860e+06
3.816073021630e-11,5.000005433850e-02,3.417080881420e-02,4.363287557760e-06,1.385025646540e-06,4.020628951270e-07,8.970218417700e-03,7.538184225590e-05,9.755108961720e-04,9.983882228460e-02,3.874162623800e-01,2.193847348960e-01,1.265684542720e-01,7.259360148180e-02,1.000000000000e+04,4.000074016450e+03,4.000320762670e+03,4.005215503450e+03,3.988785476690e+03,4.000049984250e+03,4.000459764040e+03,4.000126114400e+03,4.000024889970e+03,4.000027376620e+03,4.000028067350e+03,4.000029423260e+03,4.000030835350e+03,9.380891896690e-04,2.500000069660e+03,1.810742679470e+22,6.227948294570e+06
3.874314116960e-11,5.000005516780e-02,3.417082615660e-02,4.363322789160e-06,1.385082336460e-06,4.020631460750e-07,8.970220431130e-03,7.538212248160e-05,9.755117108470e-04,9.983882453740e-02,3.874162494860e-01,2.193847282910e-01,1.265684514010e-01,7.259360022670e-02,1.000000000000e+04,4.000075146050e+03,4.000325655060e+03,4.005294933060e+03,3.988614831970e+03,4.000050747100e+03,4.000466779560e+03,4.000128039090e+03,4.000025269840e+03,4.000027794450e+03,4.000028495720e+03,4.000029872320e+03,4.000031305960e+03,9.380891896690e-04,2.500000070730e+03,1.810742680240e+22,6.227948493200e+06
3.933428828710e-11,5.000005600960e-02,3.417084375930e-02,4.363358549010e-06,1.385139876710e-06,4.020634007880e-07,8.970222474770e-03,7.538240691070e-05,9.755125377420e-04,9.983882682410e-02,3.874162363990e-01,2.193847215870e-01,1.265684484870e-01,7.259359895280e-02,1.000000000000e+04,4.000076292600e+03,4.000330620730e+03,4.005375548840e+03,3.988441643520e+03,4.000051521400e+03,4.000473900260e+03,4.000129992660e+03,4.000025655410e+03,4.000028218540e+03,4.000028930510e+03,4.000030328110e+03,4.000031783630e+03,9.380891896690e-04,2.500000071810e+03,1.810742681020e+22,6.227948694820e+06
3.993430261140e-11,5.000005686400e-02,3.417086162590e-02,4.363394845220e-06,1.385198280050e-06,4.020636593230e-07,8.970224549060e-03,7.538269560610e-05,9.755133770400e-04,9.983882914500e-02,3.874162231150e-01,2.193847147830e-01,1.265684455290e-01,7.259359765970e-02,1.000000000000e+04,4.000077456340e+03,4.000335660790e+03,4.005457368430e+03,3.988265873690e+03,4.000052307320e+03,4.000481127740e+03,4.000131975520e+03,4.000026046770e+03,4.000028648990e+03,4.000029371820e+03,4.000030790740e+03,4.000032268470e+03,9.380891896690e-04,2.500000072900e+03,1.810742681810e+22,6.227948899470e+06
4.054331715060e-11,5.000005773120e-02,3.417087976060e-02,4.363431685840e-06,1.385257559430e-06,4.020639217370e-07,8.970226654460e-03,7.538298863200e-05,9.755142289280e-04,9.983883150080e-02,3.874162096320e-01,2.193847078760e-01,1.265684425270e-01,7.259359634730e-02,1.000000000000e+04,4.000078637540e+03,4.000340776350e+03,4.005540409730e+03,3.988087484250e+03,4.000053105020e+03,4.000488463580e+03,4.000133988130e+03,4.000026443990e+03,4.000029085900e+03,4.000029819750e+03,4.000031260310e+03,4.000032760580e+03,9.380891896690e-04,2.500000074010e+03,1.810742682620e+22,6.227949107180e+06
4.116146690780e-11,5.000005861140e-02,3.417089816730e-02,4.363469079040e-06,1.385317727990e-06,4.020641880890e-07,8.970228791450e-03,7.538328605310e-05,9.755150935940e-04,9.983883389180e-02,3.874161959470e-01,2.193847008660e-01,1.265684394800e-01,7.259359501520e-02,1.000000000000e+04,4.000079836450e+03,4.000345968540e+03,4.005624690890e+03,3.987906436400e+03,4.000053914690e+03,4.000495909400e+03,4.000136030920e+03,4.000026847170e+03,4.000029529360e+03,4.000030274400e+03,4.000031736930e+03,4.000033260060e+03,9.380891896690e-04,2.500000075140e+03,1.810742683440e+22,6.227949318010e+06
4.178888891150e-11,5.000005950480e-02,3.417091685000e-02,4.363507033090e-06,1.385378799050e-06,4.020644584370e-07,8.970230960490e-03,7.538358793550e-05,9.755159712300e-04,9.983883631880e-02,3.874161820560e-01,2.193846937500e-01,1.265684363870e-01,7.259359366310e-02,1.000000000000e+04,4.000081053350e+03,4.000351238510e+03,4.005710230330e+03,3.987722690820e+03,4.000054736510e+03,4.000503466870e+03,4.000138104350e+03,4.000027256400e+03,4.000029979470e+03,4.000030735870e+03,4.000032220690e+03,4.000033767050e+03,9.380891896690e-04,2.500000076290e+03,1.810742684270e+22,6.227949532000e+06
4.242572224510e-11,5.000006041170e-02,3.417093581310e-02,4.363545556430e-06,1.385440786170e-06,4.020647328420e-07,8.970233162070e-03,7.538389434620e-05,9.755168620310e-04,9.983883878220e-02,3.874161679570e-01,2.193846865280e-01,1.265684332480e-01,7.259359229070e-02,1.000000000000e+04,4.000082288500e+03,4.000356587410e+03,4.005797046750e+03,3.987536207560e+03,4.000055570650e+03,4.000511137650e+03,4.000140208890e+03,4.000027671770e+03,4.000030436340e+03,4.000031204260e+03,4.000032711710e+03,4.000034281630e+03,9.380891896690e-04,2.500000077450e+03,1.810742685110e+22,6.227949749200e+06
4.307210807880e-11,5.000006133210e-02,3.417095506050e-02,4.363584657570e-06,1.385503703080e-06,4.020650113630e-07,8.970235396670e-03,7.538420535290e-05,9.755177661930e-04,9.983884128250e-02,3.874161536470e-01,2.193846791970e-01,1.265684300610e-01,7.259359089770e-02,1.000000000000e+04,4.000083542170e+03,4.000362016430e+03,4.005885159120e+03,3.987346946130e+03,4.000056417300e+03,4.000518923430e+03,4.000142344980e+03,4.000028093370e+03,4.000030900060e+03,4.000031679680e+03,4.000033210100e+03,4.000034803940e+03,9.380891896690e-04,2.500000078630e+03,1.810742685960e+22,6.227949969650e+06
4.372818970000e-11,5.000006226630e-02,3.417097459670e-02,4.363624345190e-06,1.385567563720e-06,4.020652940640e-07,8.970237664790e-03,7.538452102460e-05,9.755186839180e-04,9.983884382030e-02,3.874161391220e-01,2.193846717570e-01,1.265684268270e-01,7.259358948390e-02,1.000000000000e+04,4.000084814650e+03,4.000367526770e+03,4.005974586690e+03,3.987154865430e+03,4.000057276650e+03,4.000526825950e+03,4.000144513120e+03,4.000028521300e+03,4.000031370730e+03,4.000032162230e+03,4.000033715960e+03,4.000035334080e+03,9.380891896690e-04,2.500000079830e+03,1.810742686830e+22,6.227950193420e+06
4.439411254550e-11,5.000006321460e-02,3.417099442590e-02,4.363664628090e-06,1.385632382260e-06,4.020655810070e-07,8.970239966930e-03,7.538484143140e-05,9.755196154090e-04,9.983884639620e-02,3.874161243790e-01,2.193846642050e-01,1.265684235440e-01,7.259358804880e-02,1.000000000000e+04,4.000086106210e+03,4.000373119640e+03,4.006065348990e+03,3.986959923770e+03,4.000058148900e+03,4.000534846960e+03,4.000146713780e+03,4.000028955640e+03,4.000031848460e+03,4.000032652020e+03,4.000034229410e+03,4.000035872170e+03,9.380891896690e-04,2.500000081040e+03,1.810742687710e+22,6.227950420540e+06
4.507002423370e-11,5.000006417710e-02,3.417101455250e-02,4.363705515190e-06,1.385698173060e-06,4.020658722560e-07,8.970242303610e-03,7.538516664430e-05,9.755205608720e-04,9.983884901070e-02,3.874161094150e-01,2.193846565400e-01,1.265684202120e-01,7.259358659220e-02,1.000000000000e+04,4.000087417150e+03,4.000378796280e+03,4.006157465840e+03,3.986762078840e+03,4.000059034220e+03,4.000542988220e+03,4.000148947440e+03,4.000029396490e+03,4.000032333360e+03,4.000033149150e+03,4.000034750560e+03,4.000036418330e+03,9.380891896690e-04,2.500000082280e+03,1.810742688600e+22,6.227950651070e+06
4.575607459720e-11,5.000006515400e-02,3.417103498110e-02,4.363747015550e-06,1.385764950700e-06,4.020661678740e-07,8.970244675330e-03,7.538549673520e-05,9.755215205180e-04,9.983885166440e-02,3.874160942260e-01,2.193846487590e-01,1.265684168300e-01,7.259358511380e-02,1.000000000000e+04,4.000088747750e+03,4.000384557950e+03,4.006250957350e+03,3.986561287720e+03,4.000059932830e+03,4.000551251540e+03,4.000151214600e+03,4.000029843970e+03,4.000032825540e+03,4.000033653740e+03,4.000035279530e+03,4.000036972680e+03,9.380891896690e-04,2.500000083530e+03,1.810742689510e+22,6.227950885050e+06
4.645241571610e-11,5.000006614560e-02,3.417105571610e-02,4.363789138380e-06,1.385832729980e-06,4.020664679290e-07,8.970247082640e-03,7.538583177750e-05,9.755224945580e-04,9.983885435800e-02,3.874160788100e-01,2.193846408620e-01,1.265684133980e-01,7.259358361310e-02,1.000000000000e+04,4.000090098300e+03,4.000390405900e+03,4.006345843920e+03,3.986357506870e+03,4.000060844910e+03,4.000559638750e+03,4.000153515770e+03,4.000030298150e+03,4.000033325090e+03,4.000034165900e+03,4.000035816430e+03,4.000037535360e+03,9.380891896690e-04,2.500000084800e+03,1.810742690430e+22,6.227951122550e+06
4.715920195190e-11,5.000006715200e-02,3.417107676210e-02,4.363831893000e-06,1.385901525940e-06,4.020667724850e-07,8.970249526050e-03,7.538617184530e-05,9.755234832080e-04,9.983885709190e-02,3.874160631630e-01,2.193846328470e-01,1.265684099140e-01,7.259358209000e-02,1.000000000000e+04,4.000091469110e+03,4.000396341430e+03,4.006442146270e+03,3.986150692120e+03,4.000061770680e+03,4.000568151700e+03,4.000155851460e+03,4.000030759140e+03,4.000033832140e+03,4.000034685750e+03,4.000036361390e+03,4.000038106470e+03,9.380891896690e-04,2.500000086090e+03,1.810742691370e+22,6.227951363610e+06
4.787658998120e-11,5.000006817350e-02,3.417109812380e-02,4.363875288900e-06,1.385971353810e-06,4.020670816120e-07,8.970252006110e-03,7.538651701410e-05,9.755244866890e-04,9.983885986690e-02,3.874160472800e-01,2.193846247110e-01,1.265684063770e-01,7.259358054400e-02,1.000000000000e+04,4.000092860490e+03,4.000402365860e+03,4.006539885390e+03,3.985940798640e+03,4.000062710330e+03,4.000576792280e+03,4.000158222170e+03,4.000031227050e+03,4.000034346800e+03,4.000035213390e+03,4.000036914520e+03,4.000038686140e+03,9.380891896690e-04,2.500000087400e+03,1.810742692310e+22,6.227951608280e+06
4.860473883090e-11,5.000006921040e-02,3.417111980590e-02,4.363919335680e-06,1.386042229080e-06,4.020673953770e-07,8.970254523370e-03,7.538686736030e-05,9.755255052210e-04,9.983886268340e-02,3.874160311600e-01,2.193846164530e-01,1.265684027880e-01,7.259357897490e-02,1.000000000000e+04,4.000094272730e+03,4.000408480510e+03,4.006639082610e+03,3.985727780970e+03,4.000063664080e+03,4.000585562410e+03,4.000160628450e+03,4.000031701980e+03,4.000034869170e+03,4.000035748940e+03,4.000037475950e+03,4.000039274520e+03,9.380891896690e-04,2.500000088730e+03,1.810742693280e+22,6.227951856620e+06
4.934380991330e-11,5.000007026280e-02,3.417114181320e-02,4.363964043120e-06,1.386114167460e-06,4.020677138500e-07,8.970257078390e-03,7.538722296170e-05,9.755265390320e-04,9.983886554230e-02,3.874160147970e-01,2.193846080710e-01,1.265683991440e-01,7.259357738220e-02,1.000000000000e+04,4.000095706150e+03,4.000414686730e+03,4.006739759550e+03,3.985511592960e+03,4.000064632130e+03,4.000594464020e+03,4.000163070810e+03,4.000032184030e+03,4.000035399380e+03,4.000036292530e+03,4.000038045790e+03,4.000039871710e+03,9.380891896690e-04,2.500000090080e+03,1.810742694260e+22,6.227952108690e+06
5.009396706200e-11,5.000007133100e-02,3.417116415060e-02,4.364009421120e-06,1.386187184890e-06,4.020680371020e-07,8.970259671740e-03,7.538758389700e-05,9.755275883490e-04,9.983886844400e-02,3.874159981900e-01,2.193845995640e-01,1.265683954470e-01,7.259357576560e-02,1.000000000000e+04,4.000097161070e+03,4.000420985880e+03,4.006841938170e+03,3.985292187830e+03,4.000065614700e+03,4.000603499080e+03,4.000165549810e+03,4.000032673320e+03,4.000035937550e+03,4.000036844270e+03,4.000038624190e+03,4.000040477870e+03,9.380891896690e-04,2.500000091450e+03,1.810742695250e+22,6.227952364540e+06
5.085537656800e-11,5.000007241530e-02,3.417118682320e-02,4.364055479740e-06,1.386261297560e-06,4.020683652050e-07,8.970262303990e-03,7.538795024630e-05,9.755286534070e-04,9.983887138920e-02,3.874159813330e-01,2.193845909290e-01,1.265683916930e-01,7.259357412470e-02,1.000000000000e+04,4.000098637820e+03,4.000427379370e+03,4.006945640720e+03,3.985069518100e+03,4.000066612020e+03,4.000612669600e+03,4.000168065980e+03,4.000033169940e+03,4.000036483780e+03,4.000037404290e+03,4.000039211260e+03,4.000041093120e+03,9.380891896690e-04,2.500000092840e+03,1.810742696250e+22,6.227952624230e+06
5.162820721650e-11,5.000007351580e-02,3.417120983580e-02,4.364102229180e-06,1.386336521900e-06,4.020686982310e-07,8.970264975720e-03,7.538832209070e-05,9.755297344400e-04,9.983887437870e-02,3.874159642230e-01,2.193845821640e-01,1.265683878830e-01,7.259357245930e-02,1.000000000000e+04,4.000100136710e+03,4.000433868590e+03,4.007050889820e+03,3.984843535580e+03,4.000067624290e+03,4.000621977600e+03,4.000170619900e+03,4.000033674010e+03,4.000037038210e+03,4.000037972710e+03,4.000039807140e+03,4.000041717590e+03,9.380891896690e-04,2.500000094250e+03,1.810742697280e+22,6.227952887820e+06
5.241263032470e-11,5.000007463280e-02,3.417123319350e-02,4.364149679810e-06,1.386412874580e-06,4.020690362540e-07,8.970267687530e-03,7.538869951270e-05,9.755308316890e-04,9.983887741290e-02,3.874159468570e-01,2.193845732690e-01,1.265683840170e-01,7.259357076880e-02,1.000000000000e+04,4.000101658080e+03,4.000440454990e+03,4.007157708380e+03,3.984614191420e+03,4.000068651740e+03,4.000631425140e+03,4.000173212120e+03,4.000034185650e+03,4.000037600960e+03,4.000038549650e+03,4.000040411960e+03,4.000042351440e+03,9.380891896690e-04,2.500000095680e+03,1.810742698310e+22,6.227953155350e+06
5.320881977960e-11,5.000007576650e-02,3.417125690170e-02,4.364197842140e-06,1.386490372520e-06,4.020693793490e-07,8.970270440010e-03,7.538908259600e-05,9.755319453960e-04,9.983888049270e-02,3.874159292300e-01,2.193845642390e-01,1.265683800920e-01,7.259356905300e-02,1.000000000000e+04,4.000103202280e+03,4.000447140000e+03,4.007266119660e+03,3.984381436030e+03,4.000069694610e+03,4.000641014320e+03,4.000175843230e+03,4.000034704950e+03,4.000038172140e+03,4.000039135250e+03,4.000041025850e+03,4.000042994790e+03,9.380891896690e-04,2.500000097140e+03,1.810742699370e+22,6.227953426900e+06
5.401695207630e-11,5.000007691730e-02,3.417128096540e-02,4.364246726850e-06,1.386569032910e-06,4.020697275930e-07,8.970273233780e-03,7.538947142540e-05,9.755330758100e-04,9.983888361870e-02,3.874159113380e-01,2.193845550740e-01,1.265683761080e-01,7.259356731150e-02,1.000000000000e+04,4.000104769630e+03,4.000453925110e+03,4.007376147270e+03,3.984145219130e+03,4.000070753120e+03,4.000650747250e+03,4.000178513790e+03,4.000035232050e+03,4.000038751900e+03,4.000039729640e+03,4.000041648950e+03,4.000043647790e+03,9.380891896690e-04,2.500000098610e+03,1.810742700430e+22,6.227953702530e+06
5.483720635740e-11,5.000007808530e-02,3.417130539020e-02,4.364296344770e-06,1.386648873170e-06,4.020700810630e-07,8.970276069460e-03,7.538986608720e-05,9.755342231790e-04,9.983888679150e-02,3.874158931790e-01,2.193845457720e-01,1.265683720640e-01,7.259356554390e-02,1.000000000000e+04,4.000106360490e+03,4.000460811820e+03,4.007487815150e+03,3.983905489700e+03,4.000071827510e+03,4.000660626090e+03,4.000181224410e+03,4.000035767050e+03,4.000039340350e+03,4.000040332930e+03,4.000042281390e+03,4.000044310590e+03,9.380891896690e-04,2.500000100110e+03,1.810742701520e+22,6.227953982280e+06
5.566976445280e-11,5.000007927090e-02,3.417133018130e-02,4.364346706890e-06,1.386729911010e-06,4.020704398370e-07,8.970278947680e-03,7.539026666880e-05,9.755353877590e-04,9.983889001200e-02,3.874158747470e-01,2.193845363300e-01,1.265683679600e-01,7.259356374970e-02,1.000000000000e+04,4.000107975210e+03,4.000467801630e+03,4.007601147610e+03,3.983662195970e+03,4.000072918010e+03,4.000670653030e+03,4.000183975680e+03,4.000036310080e+03,4.000039937630e+03,4.000040945280e+03,4.000042923320e+03,4.000044983330e+03,9.380891896690e-04,2.500000101630e+03,1.810742702620e+22,6.227954266240e+06
5.651481091960e-11,5.000008047420e-02,3.417135534420e-02,4.364397824380e-06,1.386812164390e-06,4.020708039940e-07,8.970281869070e-03,7.539067325910e-05,9.755365698080e-04,9.983889328080e-02,3.874158560380e-01,2.193845267470e-01,1.265683637950e-01,7.259356192860e-02,1.000000000000e+04,4.000109614150e+03,4.000474896100e+03,4.007716169290e+03,3.983415285430e+03,4.000074024870e+03,4.000680830280e+03,4.000186768220e+03,4.000036861260e+03,4.000040543870e+03,4.000041566820e+03,4.000043574880e+03,4.000045666160e+03,9.380891896690e-04,2.500000103170e+03,1.810742703740e+22,6.227954554450e+06
