# Idx,Group
798,6
799,6
800,6
801,4
802,8
803,1
804,4
805,8
806,6
807,4
808,4
809,8
810,6
811,6
812,6
813,6
814,4
815,4
816,4
817,6
818,6
819,8
820,8
821,6
822,1
823,4
824,4
825,6
826,6
827,1
828,4
829,6
830,4
831,6
832,4
833,4
834,4
835,4
836,4
837,4
838,6
839,4
840,8
841,4
842,6
843,4
844,4
845,6
846,6
847,4
848,4
849,1
850,8
851,4
852,4
853,4
854,6
855,1
856,4
857,4
858,4
859,4
860,6
861,6
862,6
863,4
864,4
865,8
866,4
867,6
868,6
869,4
870,4
871,4
872,1
873,4
874,6
875,8
876,1
877,4
878,6
879,4
880,4
881,6
882,4
883,6
884,6
885,4
886,8
887,6
888,4
889,4
890,4
891,4
892,6
893,1
894,4
895,6
896,1
897,8
898,6
899,4
900,6
901,6
902,4
903,4
904,4
905,8
906,4
907,6
908,6
909,6
910,4
911,4
912,4
913,1
914,6
915,6
916,1
917,4
918,4
919,8
920,4
921,6
922,4
923,8
924,6
925,6
926,4
927,4
928,4
929,6
930,6
931,6
932,4
933,4
934,1
935,1
936,6
937,6
938,4
939,8
940,4
941,1
942,4
943,4
944,4
945,4
946,4
947,4
948,6
949,4
950,4
951,4
952,4
953,6
954,4
955,6
956,6
957,4
958,4
959,4
960,4
961,6
962,4
963,4
964,1
965,1
966,6
967,4
968,4
969,4
970,1
971,4
972,4
973,4
974,8
975,4
976,6
977,6
978,4
979,4
980,6
981,6
982,4
983,6
984,4
985,4
986,4
987,4
988,1
989,4
990,1
991,4
992,6
993,4
994,1
995,6
996,4
997,6
998,6
999,4
1000,8
1001,4
1002,4
1003,6
1004,4
1005,4
1006,4
1007,6
1008,4
1009,6
1010,4
1011,1
1012,4
1013,1
1014,6
1015,4
1016,1
1017,6
1018,4
1019,4
1020,6
1021,4
1022,8
1023,6
1024,4
1025,4
1026,4
1027,6
1028,4
1029,4
1030,6
1031,6
1032,1
1033,1
1034,4
1035,4
1036,4
1037,1
1038,6
1039,6
1040,6
1041,4
1042,4
1043,4
1044,4
1045,8
1046,4
1047,4
1048,6
1049,6
1050,6
1051,4
1052,6
1053,1
1054,1
1055,4
1056,4
1057,4
1058,4
1059,4
1060,4
1061,4
1062,4
1063,1
1064,4
1065,4
1066,4
1067,1
1068,4
1069,4
1070,4
1071,4
1072,6
1073,4
1074,4
1075,6
1076,4
1077,6
1078,4
1079,6
1080,1
1081,4
1082,4
1083,4
1084,4
1085,1
1086,4
1087,4
1088,1
1089,4
1090,1
1091,4
1092,4
1093,6
1094,4
1095,6
1096,1
1097,4
1098,4
1099,6
1100,4
1101,4
1102,6
1103,4
1104,4
1105,4
1106,4
1107,4
1108,1
1109,6
1110,1
1111,4
1112,1
1113,1
1114,4
1115,6
1116,4
1117,4
1118,4
1119,6
1120,4
1121,4
1122,6
1123,1
1124,4
1125,4
1126,6
1127,4
1128,4
1129,4
1130,4
1131,4
1132,1
1133,6
1134,6
1135,1
1136,1
1137,4
1138,1
1139,4
1140,4
1141,4
1142,4
1143,6
1144,6
1145,4
1146,4
1147,1
1148,4
1149,6
1150,4
1151,4
1152,6
1153,4
1154,1
1155,1
1156,4
1157,4
1158,4
1159,6
1160,1
1161,1
1162,6
1163,4
1164,4
1165,4
1166,4
1167,6
1168,4
1169,1
1170,6
1171,4
1172,4
1173,4
1174,4
1175,4
1176,6
1177,4
1178,4
1179,4
1180,4
1181,4
1182,1
1183,4
1184,1
1185,4
1186,4
1187,4
1188,6
1189,4
1190,4
1191,1
1192,4
1193,4
1194,4
1195,4
1196,1
1197,4
1198,6
1199,4
1200,4
1201,6
1202,6
1203,4
1204,4
1205,4
1206,4
1207,1
1208,4
1209,4
1210,4
1211,1
1212,4
1213,1
1214,6
1215,4
1216,4
1217,4
1218,4
1219,6
1220,4
1221,6
1222,4
1223,1
1224,4
1225,6
1226,4
1227,4
1228,1
1229,4
1230,4
1231,4
1232,4
1233,4
1234,1
1235,4
1236,1
1237,4
1238,6
1239,6
1240,1
1241,6
1242,4
1243,4
1244,4
1245,4
1246,6
1247,1
1248,4
1249,4
1250,4
1251,4
1252,4
1253,4
1254,4
1255,1
1256,6
1257,6
1258,1
1259,6
1260,4
1261,4
1262,4
1263,4
1264,1
1265,1
1266,4
1267,4
1268,6
1269,4
1270,4
1271,4
1272,4
1273,1
1274,6
1275,4
1276,6
1277,4
1278,4
1279,4
1280,6
1281,4
1282,1
1283,1
1284,4
1285,4
1286,6
1287,1
1288,4
1289,4
1290,1
1291,4
1292,6
1293,4
1294,4
1295,4
1296,4
1297,4
1298,4
1299,4
1300,6
1301,4
1302,4
1303,4
1304,4
1305,4
1306,1
1307,4
1308,4
1309,4
1310,4
1311,6
1312,4
1313,1
1314,4
1315,4
1316,6
1317,4
1318,4
1319,4
1320,4
1321,1
1322,4
1323,6
1324,1
1325,4
1326,4
1327,4
1328,6
1329,1
1330,4
1331,4
1332,4
1333,4
1334,4
1335,4
1336,1
1337,4
1338,6
1339,4
1340,4
1341,4
1342,6
1343,1
1344,4
1345,6
1346,4
1347,4
1348,4
1349,4
1350,4
1351,6
1352,1
1353,4
1354,4
1355,1
1356,4
1357,4
1358,4
1359,1
1360,4
1361,4
1362,4
1363,4
1364,1
1365,6
1366,6
1367,4
1368,4
1369,1
1370,4
1371,1
1372,6
1373,4
1374,4
1375,4
1376,4
1377,4
1378,4
1379,4
1380,1
1381,4
1382,1
1383,4
1384,4
1385,1
1386,4
1387,1
1388,4
1389,1
1390,6
1391,4
1392,4
1393,4
1394,1
1395,4
1396,6
1397,1
1398,4
1399,4
1400,4
1401,4
1402,4
1403,4
1404,1
1405,1
1406,4
1407,4
1408,4
1409,4
1410,6
1411,1
1412,4
1413,1
1414,4
1415,6
1416,4
1417,1
1418,4
1419,4
1420,4
1421,1
1422,4
1423,4
1424,4
1425,4
1426,1
1427,4
1428,4
1429,4
1430,4
1431,4
1432,4
1433,1
1434,4
1435,4
1436,4
1437,4
1438,4
1439,4
1440,1
1441,4
1442,4
1443,1
1444,4
1445,4
1446,1
1447,4
1448,6
1449,4
1450,4
1451,4
1452,4
1453,4
1454,4
1455,1
1456,4
1457,4
1458,1
1459,4
1460,1
1461,1
1462,4
1463,4
1464,1
1465,4
1466,4
1467,4
1468,4
1469,4
1470,1
1471,1
1472,4
1473,4
1474,1
1475,4
1476,4
1477,4
1478,1
1479,4
1480,4
1481,4
1482,1
1483,4
1484,4
1485,1
1486,4
1487,4
1488,4
1489,4
1490,1
1491,1
1492,4
1493,4
1494,4
1495,1
1496,4
1497,4
1498,1
1499,1
1500,4
1501,1
1502,1
1503,4
1504,4
1505,4
1506,1
1507,4
1508,4
1509,4
1510,4
1511,4
1512,1
1513,4
1514,4
1515,4
1516,4
1517,4
1518,1
1519,4
1520,1
1521,1
1522,4
1523,1
1524,4
1525,4
1526,1
1527,1
1528,4
1529,1
1530,4
1531,1
1532,4
1533,4
1534,4
1535,4
1536,4
1537,4
1538,4
1539,4
1540,1
1541,4
1542,4
1543,1
1544,7
1545,4
1546,7
1547,7
1548,1
1549,7
1550,7
1551,7
1552,1
1553,7
1554,4
1555,7
1556,4
1557,1
1558,4
1559,7
1560,1
1561,4
1562,1
1563,4
1564,1
1565,7
1566,7
1567,4
1568,4
1569,4
1570,1
1571,4
1572,7
1573,4
1574,7
1575,4
1576,7
1577,4
1578,1
1579,1
1580,7
1581,4
1582,1
1583,1
1584,7
1585,4
1586,4
1587,4
1588,4
1589,7
1590,4
1591,4
1592,7
1593,4
1594,1
1595,4
1596,1
1597,1
1598,4
1599,7
1600,1
1601,4
1602,1
1603,7
1604,4
1605,4
1606,4
1607,7
1608,1
1609,4
1610,1
1611,4
1612,4
1613,1
1614,1
1615,7
1616,4
1617,4
1618,7
1619,4
1620,4
1621,4
1622,4
1623,1
1624,7
1625,4
1626,7
1627,4
1628,1
1629,4
1630,1
1631,1
1632,1
1633,4
1634,1
1635,4
1636,4
1637,7
1638,1
1639,4
1640,4
1641,1
1642,4
1643,1
1644,7
1645,4
1646,4
1647,7
1648,4
1649,4
1650,1
1651,4
1652,4
1653,7
1654,4
1655,4
1656,1
1657,1
1658,4
1659,7
1660,1
1661,4
1662,4
1663,1
1664,1
1665,4
1666,1
1667,7
1668,1
1669,4
1670,1
1671,4
1672,4
1673,4
1674,4
1675,4
1676,7
1677,7
1678,7
1679,7
1680,7
1681,7
1682,4
1683,7
1684,1
1685,7
1686,1
1687,7
1688,7
1689,4
1690,7
1691,1
1692,4
1693,4
1694,7
1695,4
1696,7
1697,4
1698,7
1699,7
1700,4
1701,1
1702,1
1703,7
1704,4
1705,1
1706,4
1707,4
1708,1
1709,7
1710,7
1711,4
1712,1
1713,7
1714,1
1715,7
1716,4
1717,4
1718,7
1719,1
1720,7
1721,1
1722,4
1723,4
1724,4
1725,1
1726,7
1727,4
1728,4
1729,7
1730,7
1731,4
1732,4
1733,7
1734,1
1735,4
1736,7
1737,7
1738,4
1739,4
1740,1
1741,1
1742,4
1743,1
1744,7
1745,1
1746,4
1747,4
1748,1
1749,7
1750,4
1751,7
1752,1
1753,1
1754,1
1755,4
1756,4
1757,7
1758,4
1759,4
1760,4
1761,7
1762,7
1763,1
1764,7
1765,4
1766,7
1767,4
1768,4
1769,4
1770,4
1771,1
1772,1
1773,4
1774,7
1775,4
1776,1
1777,1
1778,7
1779,4
1780,1
1781,7
1782,1
1783,4
1784,1
1785,4
1786,7
1787,7
1788,4
1789,4
1790,1
1791,4
1792,4
1793,1
1794,4
1795,7
1796,7
1797,4
1798,1
1799,4
1800,7
1801,4
1802,1
1803,1
1804,1
1805,4
1806,4
1807,1
1808,7
1809,1
1810,7
1811,7
1812,7
1813,7
1814,7
1815,7
1816,4
1817,4
1818,7
1819,1
1820,7
1821,4
1822,1
1823,7
1824,7
1825,7
1826,7
1827,7
1828,1
1829,7
1830,1
1831,4
1832,7
1833,7
1834,4
1835,4
1836,1
1837,1
1838,7
1839,4
1840,7
1841,7
1842,4
1843,4
1844,7
1845,7
1846,1
1847,4
1848,1
1849,7
1850,1
1851,1
1852,7
1853,7
1854,7
1855,4
1856,1
1857,1
1858,7
1859,4
1860,1
1861,4
1862,7
1863,4
1864,4
1865,7
1866,4
1867,1
1868,1
1869,7
1870,1
1871,7
1872,4
1873,7
1874,7
1875,4
1876,1
1877,4
1878,1
1879,1
1880,7
1881,7
1882,7
1883,7
1884,4
1885,4
1886,1
1887,1
1888,4
1889,4
1890,1
1891,7
1892,1
1893,7
1894,7
1895,1
1896,4
1897,4
1898,1
1899,4
1900,7
1901,1
1902,1
1903,7
1904,7
1905,7
1906,4
1907,1
1908,1
1909,4
1910,7
1911,4
1912,7
1913,4
1914,4
1915,7
1916,4
1917,1
1918,7
1919,4
1920,1
1921,1
1922,1
1923,1
1924,7
1925,7
1926,1
1927,4
1928,1
1929,1
1930,4
1931,7
1932,4
1933,7
1934,4
1935,7
1936,7
1937,1
1938,1
1939,1
1940,4
1941,1
1942,7
1943,4
1944,7
1945,7
1946,7
1947,7
1948,7
1949,7
1950,7
1951,4
1952,7
1953,4
1954,7
1955,7
1956,4
1957,1
1958,7
1959,7
1960,1
1961,1
1962,4
1963,1
1964,1
1965,7
1966,7
1967,1
1968,7
1969,7
1970,1
1971,7
1972,7
1973,7
1974,1
1975,4
1976,7
1977,4
1978,7
1979,1
1980,4
1981,7
1982,1
1983,7
1984,4
1985,1
1986,4
1987,7
1988,7
1989,1
1990,4
1991,7
1992,7
1993,7
1994,1
1995,7
1996,4
1997,7
1998,1
1999,7
2000,7
2001,1
2002,1
2003,1
2004,7
2005,7
2006,4
2007,4
2008,1
2009,4
2010,4
2011,1
2012,7
2013,7
2014,1
2015,1
2016,4
2017,7
2018,1
2019,7
2020,4
2021,1
2022,7
2023,7
2024,7
2025,1
2026,7
2027,4
2028,4
2029,1
2030,7
2031,7
2032,7
2033,7
2034,4
2035,4
2036,1
2037,1
2038,4
2039,1
2040,1
2041,7
2042,4
2043,7
2044,1
2045,1
2046,7
2047,1
2048,7
2049,7
2050,1
2051,4
2052,7
2053,4
2054,1
2055,7
2056,1
2057,4
2058,1
2059,7
2060,4
2061,7
2062,7
2063,4
2064,7
2065,4
2066,7
2067,1
2068,1
2069,4
2070,1
2071,1
2072,7
2073,1
2074,7
2075,1
2076,7
2077,4
2078,4
2079,1
2080,7
2081,1
2082,7
2083,7
2084,7
2085,7
2086,7
2087,7
2088,7
2089,7
2090,7
2091,1
2092,4
2093,7
2094,7
2095,1
2096,1
2097,4
2098,1
2099,7
2100,7
2101,4
2102,1
2103,7
2104,7
2105,7
2106,4
2107,7
2108,7
2109,4
2110,7
2111,7
2112,1
2113,7
2114,7
2115,1
2116,1
2117,7
2118,1
2119,7
2120,7
2121,1
2122,1
2123,1
2124,7
2125,7
2126,4
2127,7
2128,4
2129,4
2130,4
2131,7
2132,7
2133,1
2134,1
2135,1
2136,7
2137,7
2138,4
2139,7
2140,1
2141,7
2142,7
2143,7
2144,7
2145,1
2146,1
2147,1
2148,7
2149,7
2150,7
2151,1
2152,4
2153,1
2154,1
2155,7
2156,4
2157,4
2158,1
2159,7
2160,7
2161,1
2162,1
2163,7
2164,7
2165,7
2166,4
2167,1
2168,1
2169,1
2170,7
2171,7
2172,1
2173,7
2174,7
2175,1
2176,7
2177,4
2178,1
2179,7
2180,7
2181,1
2182,7
2183,4
2184,1
2185,7
2186,1
2187,7
2188,4
2189,1
2190,1
2191,7
2192,1
2193,1
2194,1
2195,7
2196,7
2197,1
2198,1
2199,7
2200,1
2201,1
2202,7
2203,1
2204,7
2205,7
2206,1
2207,7
2208,1
2209,7
2210,4
2211,1
2212,1
2213,4
2214,7
2215,7
2216,7
2217,7
2218,1
2219,1
2220,7
2221,7
2222,1
2223,7
2224,7
2225,1
2226,7
2227,7
2228,1
2229,7
2230,1
2231,7
2232,7
2233,1
2234,7
2235,1
2236,7
2237,7
2238,1
2239,7
2240,1
2241,7
2242,7
2243,7
2244,7
2245,1
2246,1
2247,7
2248,1
2249,7
2250,1
2251,7
2252,1
2253,1
2254,7
2255,7
2256,1
2257,7
2258,7
2259,1
2260,1
2261,7
2262,1
2263,7
2264,7
2265,1
2266,7
2267,7
2268,7
2269,7
2270,7
2271,1
2272,7
2273,1
2274,7
2275,1
2276,7
2277,1
2278,1
2279,1
2280,1
2281,1
2282,7
2283,1
2284,7
2285,1
2286,1
2287,7
2288,1
2289,7
2290,7
2291,7
2292,1
2293,1
2294,7
2295,7
2296,7
2297,7
2298,1
2299,1
2300,1
2301,7
2302,7
2303,7
2304,7
2305,1
2306,1
2307,1
2308,1
2309,7
2310,7
2311,7
2312,1
2313,1
2314,1
2315,1
2316,7
2317,1
2318,7
2319,7
2320,1
2321,1
2322,7
2323,1
2324,7
2325,1
2326,7
2327,1
2328,7
2329,7
2330,7
2331,1
2332,1
2333,7
2334,1
2335,1
2336,7
2337,7
2338,1
2339,7
2340,1
2341,7
2342,1
2343,7
2344,7
2345,1
2346,1
2347,1
2348,1
2349,7
2350,7
2351,1
2352,1
2353,1
2354,7
2355,1
2356,7
2357,1
2358,7
2359,7
2360,7
2361,1
2362,1
2363,7
2364,7
2365,7
2366,1
2367,7
2368,7
2369,1
2370,7
2371,1
2372,7
2373,7
2374,1
2375,7
2376,7
2377,7
2378,1
2379,7
2380,7
2381,7
2382,1
2383,7
2384,7
2385,7
2386,1
2387,7
2388,1
2389,7
2390,1
2391,1
2392,7
2393,7
2394,7
2395,7
2396,1
2397,7
2398,1
2399,7
2400,1
2401,7
2402,1
2403,1
2404,1
2405,7
2406,7
2407,7
2408,1
2409,1
2410,1
2411,7
2412,7
2413,1
2414,1
2415,7
2416,7
2417,7
2418,7
2419,7
2420,7
2421,1
2422,7
2423,7
2424,1
2425,1
2426,7
2427,7
2428,1
2429,7
2430,1
2431,1
2432,1
2433,1
2434,7
2435,7
2436,1
2437,7
2438,7
2439,7
2440,7
2441,1
2442,1
2443,7
2444,1
2445,1
2446,1
2447,1
2448,7
2449,7
2450,7
2451,7
2452,7
2453,1
2454,1
2455,7
2456,1
2457,1
2458,7
2459,7
2460,7
2461,7
2462,1
2463,1
2464,7
2465,1
2466,7
2467,7
2468,1
2469,1
2470,1
2471,7
2472,1
2473,1
2474,1
2475,7
2476,7
2477,7
2478,1
2479,1
2480,7
2481,7
2482,1
2483,7
2484,7
2485,7
2486,1
2487,7
2488,1
2489,1
2490,1
2491,1
2492,1
2493,7
2494,1
2495,7
2496,7
2497,7
2498,7
2499,7
2500,1
2501,7
2502,1
2503,1
2504,7
2505,7
2506,1
2507,1
2508,7
2509,7
2510,7
2511,7
2512,7
2513,7
2514,1
2515,1
2516,1
2517,7
2518,7
2519,7
2520,7
2521,7
2522,1
2523,1
2524,7
2525,7
2526,1
2527,7
2528,7
2529,7
2530,1
2531,1
2532,7
2533,7
2534,1
2535,7
2536,7
2537,7
2538,1
2539,7
2540,7
2541,7
2542,7
2543,7
2544,1
2545,1
2546,1
2547,7
2548,7
2549,1
2550,7
2551,7
2552,7
2553,1
2554,7
2555,7
2556,7
2557,1
2558,7
2559,1
2560,1
2561,1
2562,1
2563,7
2564,1
2565,7
2566,1
2567,7
2568,7
2569,1
2570,1
2571,1
2572,7
2573,7
2574,7
2575,7
2576,7
2577,1
2578,1
2579,7
2580,7
2581,1
2582,7
2583,7
2584,7
2585,7
2586,7
2587,7
2588,1
2589,7
2590,1
2591,1
2592,7
2593,1
2594,1
2595,1
2596,7
2597,1
2598,1
2599,7
2600,7
2601,1
2602,7
2603,1
2604,1
2605,7
2606,1
2607,7
2608,7
2609,7
2610,7
2611,7
2612,1
2613,7
2614,7
2615,1
2616,1
2617,1
2618,1
2619,7
2620,7
2621,7
2622,1
2623,1
2624,1
2625,7
2626,7
2627,7
2628,7
2629,7
2630,1
2631,7
2632,1
2633,7
2634,1
2635,7
2636,7
2637,1
2638,1
2639,1
2640,1
2641,7
2642,7
2643,7
2644,1
2645,7
2646,1
2647,1
2648,1
2649,7
2650,1
2651,1
2652,7
2653,7
2654,7
2655,7
2656,7
2657,7
2658,7
2659,7
2660,7
2661,7
2662,7
2663,1
2664,7
2665,7
2666,1
2667,7
2668,1
2669,7
2670,1
2671,7
2672,7
2673,7
2674,7
2675,7
2676,7
2677,1
2678,7
2679,1
2680,7
2681,1
2682,7
2683,1
2684,7
2685,7
2686,7
2687,1
2688,1
2689,1
2690,7
2691,7
2692,7
2693,1
2694,1
2695,7
2696,1
2697,7
2698,7
2699,1
2700,7
2701,1
2702,7
2703,7
2704,7
2705,7
2706,7
2707,1
2708,7
2709,7
2710,7
2711,7
2712,7
2713,1
2714,1
2715,1
2716,7
2717,1
2718,1
2719,7
2720,7
2721,7
2722,7
2723,1
2724,7
2725,1
2726,1
2727,1
2728,1
2729,7
2730,1
2731,1
2732,1
2733,7
2734,7
2735,7
2736,1
2737,7
2738,7
2739,1
2740,7
2741,7
2742,7
2743,7
2744,1
2745,1
2746,7
2747,7
2748,1
2749,7
2750,1
2751,1
2752,7
2753,7
2754,1
2755,7
2756,7
2757,7
2758,7
2759,1
2760,1
2761,1
2762,1
2763,7
2764,1
2765,7
2766,7
2767,1
2768,7
2769,7
2770,1
2771,1
2772,7
2773,1
2774,7
2775,1
2776,1
2777,7
2778,1
2779,7
2780,7
2781,1
2782,1
2783,7
2784,7
2785,1
2786,1
2787,7
2788,1
2789,7
2790,7
2791,7
2792,7
2793,7
2794,1
2795,1
2796,1
2797,1
2798,7
2799,7
2800,7
2801,7
2802,7
2803,7
2804,7
2805,1
2806,7
2807,7
2808,1
2809,7
2810,7
2811,1
2812,1
2813,7
2814,7
2815,1
2816,7
2817,7
2818,7
2819,7
2820,7
2821,1
2822,1
2823,1
2824,1
2825,7
2826,7
2827,7
2828,7
2829,7
2830,7
2831,7
2832,1
2833,7
2834,7
2835,7
2836,1
2837,7
2838,1
2839,7
2840,7
2841,1
2842,1
2843,7
2844,7
2845,7
2846,1
2847,1
2848,7
2849,1
2850,1
2851,7
2852,1
2853,1
2854,7
2855,7
2856,7
2857,7
2858,7
2859,7
2860,1
2861,1
2862,1
2863,7
2864,1
2865,7
2866,1
2867,7
2868,7
2869,7
2870,7
2871,7
2872,7
2873,1
2874,7
2875,1
2876,7
2877,1
2878,7
2879,7
2880,7
2881,1
2882,7
2883,7
2884,7
2885,7
2886,7
2887,1
2888,1
2889,1
2890,1
2891,1
2892,1
2893,7
2894,7
2895,1
2896,7
2897,1
2898,7
2899,7
2900,1
2901,7
2902,7
2903,7
2904,1
2905,1
2906,7
2907,7
2908,7
2909,1
2910,7
2911,1
2912,1
2913,7
2914,1
2915,7
2916,7
2917,7
2918,1
2919,7
2920,7
2921,7
2922,7
2923,7
2924,7
2925,1
2926,1
2927,7
2928,7
2929,1
2930,1
2931,7
2932,1
2933,1
2934,1
2935,7
2936,7
2937,7
2938,1
2939,7
2940,7
2941,7
2942,7
2943,7
2944,1
2945,1
2946,7
2947,1
2948,1
2949,2
2950,2
2951,2
2952,2
2953,7
2954,1
2955,2
2956,7
2957,2
2958,2
2959,7
2960,1
2961,2
2962,7
2963,2
2964,7
2965,1
2966,7
2967,2
2968,1
2969,1
2970,7
2971,2
2972,1
2973,2
2974,7
2975,7
2976,7
2977,7
2978,1
2979,2
2980,1
2981,7
2982,7
2983,1
2984,2
2985,1
2986,7
2987,1
2988,7
2989,7
2990,2
2991,7
2992,1
2993,7
