t,X_O,X_O2,Th,Tv,rho,p,n,E
1.960933633540e-10,5.002397245220e-02,9.499760275480e-01,1.000000000000e+04,5.167621545550e+02,7.504713517360e-03,2.000024587430e+04,1.448611911810e+23,6.932118640120e+06
1.990447638050e-10,5.002433334460e-02,9.499756666550e-01,1.000000000000e+04,5.170039824370e+02,7.504713517360e-03,2.000024957590e+04,1.448612179920e+23,6.932136688440e+06
2.020404352620e-10,5.002469965300e-02,9.499753003470e-01,1.000000000000e+04,5.172491471220e+02,7.504713517360e-03,2.000025333300e+04,1.448612452040e+23,6.932155000630e+06
2.050810417910e-10,5.002507145850e-02,9.499749285410e-01,1.000000000000e+04,5.174976909460e+02,7.504713517360e-03,2.000025714650e+04,1.448612728250e+23,6.932173580470e+06
2.081672574180e-10,5.002544884390e-02,9.499745511560e-01,1.000000000000e+04,5.177496566800e+02,7.504713517360e-03,2.000026101720e+04,1.448613008610e+23,6.932192431790e+06
2.112997662790e-10,5.002583189280e-02,9.499741681070e-01,1.000000000000e+04,5.180050875280e+02,7.504713517360e-03,2.000026494600e+04,1.448613293170e+23,6.932211558460e+06
2.144792627730e-10,5.002622069020e-02,9.499737793100e-01,1.000000000000e+04,5.182640271360e+02,7.504713517360e-03,2.000026893380e+04,1.448613582000e+23,6.932230964420e+06
2.177064517150e-10,5.002661532260e-02,9.499733846770e-01,1.000000000000e+04,5.185265195840e+02,7.504713517360e-03,2.000027298140e+04,1.448613875170e+23,6.932250653660e+06
2.209820484900e-10,5.002701587740e-02,9.499729841230e-01,1.000000000000e+04,5.187926093920e+02,7.504713517360e-03,2.000027708980e+04,1.448614172740e+23,6.932270630210e+06
2.243067792180e-10,5.002742244370e-02,9.499725775560e-01,1.000000000000e+04,5.190623415170e+02,7.504713517360e-03,2.000028125980e+04,1.448614474770e+23,6.932290898170e+06
2.276813809060e-10,5.002783511160e-02,9.499721648880e-01,1.000000000000e+04,5.193357613560e+02,7.504713517360e-03,2.000028549240e+04,1.448614781340e+23,6.932311461690e+06
2.311066016200e-10,5.002825397290e-02,9.499717460270e-01,1.000000000000e+04,5.196129147440e+02,7.504713517360e-03,2.000028978850e+04,1.448615092510e+23,6.932332324970e+06
2.345832006440e-10,5.002867912050e-02,9.499713208790e-01,1.000000000000e+04,5.198938479540e+02,7.504713517360e-03,2.000029414920e+04,1.448615408340e+23,6.932353492280e+06
2.381119486540e-10,5.002911064880e-02,9.499708893510e-01,1.000000000000e+04,5.201786076940e+02,7.504713517360e-03,2.000029857520e+04,1.448615728920e+23,6.932375169410e+06
2.416936278830e-10,5.002954865370e-02,9.499704513460e-01,1.000000000000e+04,5.204672480230e+02,7.504713517360e-03,2.000030306770e+04,1.448616054310e+23,6.932397284110e+06
2.453290323020e-10,5.002999323230e-02,9.499700067680e-01,1.000000000000e+04,5.207598133100e+02,7.504713517360e-03,2.000030762760e+04,1.448616384590e+23,6.932419720990e+06
2.490189677860e-10,5.003044448340e-02,9.499695555170e-01,1.000000000000e+04,5.210563500650e+02,7.504713517360e-03,2.000031225600e+04,1.448616719820e+23,6.932442484520e+06
2.527642523030e-10,5.003090250730e-02,9.499690974930e-01,1.000000000000e+04,5.213569070040e+02,7.504713517360e-03,2.000031695380e+04,1.448617060080e+23,6.932465579350e+06
2.565657160870e-10,5.003136740560e-02,9.499686325940e-01,1.000000000000e+04,5.216615333010e+02,7.504713517360e-03,2.000032172220e+04,1.448617405450e+23,6.932489010170e+06
2.604242018290e-10,5.003183928150e-02,9.499681607190e-01,1.000000000000e+04,5.219702785810e+02,7.504713517360e-03,2.000032656210e+04,1.448617756000e+23,6.932512781750e+06
2.643405648560e-10,5.003231823990e-02,9.499676817600e-01,1.000000000000e+04,5.222831929210e+02,7.504713517360e-03,2.000033147460e+04,1.448618111820e+23,6.932536898920e+06
2.683156733290e-10,5.003280438710e-02,9.499671956130e-01,1.000000000000e+04,5.226003268470e+02,7.504713517360e-03,2.000033646090e+04,1.448618472970e+23,6.932561366560e+06
2.723504084290e-10,5.003329783100e-02,9.499667021690e-01,1.000000000000e+04,5.229217313330e+02,7.504713517360e-03,2.000034152200e+04,1.448618839550e+23,6.932586189650e+06
2.764456645550e-10,5.003379868140e-02,9.499662013190e-01,1.000000000000e+04,5.232474578010e+02,7.504713517360e-03,2.000034665920e+04,1.448619211630e+23,6.932611373190e+06
2.806023495240e-10,5.003430704940e-02,9.499656929510e-01,1.000000000000e+04,5.235775581130e+02,7.504713517360e-03,2.000035187340e+04,1.448619589290e+23,6.932636922270e+06
2.848213847670e-10,5.003482304780e-02,9.499651769520e-01,1.000000000000e+04,5.239120845710e+02,7.504713517360e-03,2.000035716580e+04,1.448619972620e+23,6.932662842060e+06
2.891037055380e-10,5.003534679150e-02,9.499646532090e-01,1.000000000000e+04,5.242510899110e+02,7.504713517360e-03,2.000036253780e+04,1.448620361710e+23,6.932689137770e+06
2.934502611210e-10,5.003587839660e-02,9.499641216030e-01,1.000000000000e+04,5.245946273010e+02,7.504713517360e-03,2.000036799030e+04,1.448620756640e+23,6.932715814690e+06
2.978620150380e-10,5.003641798120e-02,9.499635820190e-01,1.000000000000e+04,5.249427503350e+02,7.504713517360e-03,2.000037352470e+04,1.448621157490e+23,6.932742878180e+06
3.023399452640e-10,5.003696566520e-02,9.499630343350e-01,1.000000000000e+04,5.252955130270e+02,7.504713517360e-03,2.000037914220e+04,1.448621564370e+23,6.932770333660e+06
3.068850444430e-10,5.003752157030e-02,9.499624784300e-01,1.000000000000e+04,5.256529810970e+02,7.504713517360e-03,2.000038484400e+04,1.448621977350e+23,6.932798187350e+06
3.114983201090e-10,5.003808582000e-02,9.499619141800e-01,1.000000000000e+04,5.260152071630e+02,7.504713517360e-03,2.000039063140e+04,1.448622396530e+23,6.932826444690e+06
3.161807949110e-10,5.003865853960e-02,9.499613414600e-01,1.000000000000e+04,5.263822426030e+02,7.504713517360e-03,2.000039650570e+04,1.448622822000e+23,6.932855111040e+06
3.209335068340e-10,5.003923985630e-02,9.499607601440e-01,1.000000000000e+04,5.267541438180e+02,7.504713517360e-03,2.000040246820e+04,1.448623253860e+23,6.932884192180e+06
3.257575094370e-10,5.003982989930e-02,9.499601701010e-01,1.000000000000e+04,5.271309676680e+02,7.504713517360e-03,2.000040852010e+04,1.448623692200e+23,6.932913693920e+06
3.306538720790e-10,5.004042879970e-02,9.499595712000e-01,1.000000000000e+04,5.275127714750e+02,7.504713517360e-03,2.000041466300e+04,1.448624137120e+23,6.932943622190e+06
3.356236801600e-10,5.004103669060e-02,9.499589633090e-01,1.000000000000e+04,5.278996130160e+02,7.504713517360e-03,2.000042089800e+04,1.448624588730e+23,6.932973982950e+06
3.406680353620e-10,5.004165370690e-02,9.499583462930e-01,1.000000000000e+04,5.282915505210e+02,7.504713517360e-03,2.000042722660e+04,1.448625047110e+23,6.933004782270e+06
3.457880558930e-10,5.004227998590e-02,9.499577200140e-01,1.000000000000e+04,5.286886426650e+02,7.504713517360e-03,2.000043365030e+04,1.448625512370e+23,6.933036026300e+06
3.509848767310e-10,5.004291566670e-02,9.499570843330e-01,1.000000000000e+04,5.290909485640e+02,7.504713517360e-03,2.000044017040e+04,1.448625984620e+23,6.933067721250e+06
3.562596498820e-10,5.004356089050e-02,9.499564391100e-01,1.000000000000e+04,5.294985277690e+02,7.504713517360e-03,2.000044678830e+04,1.448626463960e+23,6.933099873420e+06
3.616135446300e-10,5.004421580070e-02,9.499557841990e-01,1.000000000000e+04,5.299114402610e+02,7.504713517360e-03,2.000045350570e+04,1.448626950490e+23,6.933132489200e+06
3.670477478000e-10,5.004488054290e-02,9.499551194570e-01,1.000000000000e+04,5.303297464370e+02,7.504713517360e-03,2.000046032390e+04,1.448627444330e+23,6.933165930180e+06
3.725634640170e-10,5.004555526470e-02,9.499544447350e-01,1.000000000000e+04,5.307535202660e+02,7.504713517360e-03,2.000046724440e+04,1.448627945580e+23,6.933199950550e+06
3.781619159770e-10,5.004624011620e-02,9.499537598840e-01,1.000000000000e+04,5.311828204640e+02,7.504713517360e-03,2.000047426880e+04,1.448628454360e+23,6.933234461560e+06
3.838443447170e-10,5.004693524950e-02,9.499530647500e-01,1.000000000000e+04,5.316177051570e+02,7.504713517360e-03,2.000048139880e+04,1.448628970780e+23,6.933269469770e+06
3.896120098870e-10,5.004764081920e-02,9.499523591810e-01,1.000000000000e+04,5.320582375500e+02,7.504713517360e-03,2.000048863570e+04,1.448629494950e+23,6.933304982160e+06
3.954661900360e-10,5.004835698210e-02,9.499516430180e-01,1.000000000000e+04,5.325044813580e+02,7.504713517360e-03,2.000049598130e+04,1.448630026990e+23,6.933341005800e+06
4.014081828860e-10,5.004908389740e-02,9.499509161030e-01,1.000000000000e+04,5.329565008060e+02,7.504713517360e-03,2.000050343730e+04,1.448630567020e+23,6.933377547840e+06
4.074393056290e-10,5.004982172660e-02,9.499501782730e-01,1.000000000000e+04,5.334143606250e+02,7.504713517360e-03,2.000051100510e+04,1.448631115160e+23,6.933414615530e+06
4.135608952140e-10,5.005057063380e-02,9.499494293660e-01,1.000000000000e+04,5.338781260570e+02,7.504713517360e-03,2.000051868660e+04,1.448631671530e+23,6.933452216240e+06
4.197743086420e-10,5.005133078540e-02,9.499486692150e-01,1.000000000000e+04,5.343478628470e+02,7.504713517360e-03,2.000052648350e+04,1.448632236250e+23,6.933490357420e+06
4.260809232720e-10,5.005210235050e-02,9.499478976490e-01,1.000000000000e+04,5.348236372450e+02,7.504713517360e-03,2.000053439740e+04,1.448632809450e+23,6.933529046610e+06
4.324821371210e-10,5.005288550060e-02,9.499471144990e-01,1.000000000000e+04,5.353055160000e+02,7.504713517360e-03,2.000054243010e+04,1.448633391260e+23,6.933568291480e+06
4.389793691780e-10,5.005368040980e-02,9.499463195900e-01,1.000000000000e+04,5.357935680850e+02,7.504713517360e-03,2.000055058350e+04,1.448633981810e+23,6.933608099890e+06
4.455740597150e-10,5.005448725490e-02,9.499455127450e-01,1.000000000000e+04,5.362878605770e+02,7.504713517360e-03,2.000055885930e+04,1.448634581220e+23,6.933648479650e+06
4.522676706110e-10,5.005530621530e-02,9.499446937850e-01,1.000000000000e+04,5.367884616040e+02,7.504713517360e-03,2.000056725930e+04,1.448635189630e+23,6.933689438740e+06
4.590616856700e-10,5.005613747300e-02,9.499438625270e-01,1.000000000000e+04,5.372954400690e+02,7.504713517360e-03,2.000057578550e+04,1.448635807180e+23,6.933730985230e+06
4.659576109550e-10,5.005698121300e-02,9.499430187870e-01,1.000000000000e+04,5.378088653800e+02,7.504713517360e-03,2.000058443980e+04,1.448636434010e+23,6.933773127310e+06
4.729569751190e-10,5.005783762290e-02,9.499421623770e-01,1.000000000000e+04,5.383288074510e+02,7.504713517360e-03,2.000059322400e+04,1.448637070250e+23,6.933815873280e+06
4.800613297460e-10,5.005870689310e-02,9.499412931070e-01,1.000000000000e+04,5.388553366920e+02,7.504713517360e-03,2.000060214010e+04,1.448637716040e+23,6.933859231560e+06
4.872722496920e-10,5.005958921700e-02,9.499404107830e-01,1.000000000000e+04,5.393885240060e+02,7.504713517360e-03,2.000061119010e+04,1.448638371530e+23,6.933903210670e+06
4.945913334380e-10,5.006048479080e-02,9.499395152090e-01,1.000000000000e+04,5.399284407880e+02,7.504713517360e-03,2.000062037610e+04,1.448639036860e+23,6.933947819250e+06
5.020202034390e-10,5.006139381380e-02,9.499386061860e-01,1.000000000000e+04,5.404751660810e+02,7.504713517360e-03,2.000062970000e+04,1.448639712190e+23,6.933993553250e+06
5.095605064910e-10,5.006231648800e-02,9.499376835120e-01,1.000000000000e+04,5.410287751310e+02,7.504713517360e-03,2.000063916390e+04,1.448640397660e+23,6.934040016470e+06
5.172139140880e-10,5.006325301890e-02,9.499367469810e-01,1.000000000000e+04,5.415893345170e+02,7.504713517360e-03,2.000064877000e+04,1.448641093420e+23,6.934087144340e+06
5.249821228000e-10,5.006420361470e-02,9.499357963850e-01,1.000000000000e+04,5.421569180240e+02,7.504713517360e-03,2.000065852030e+04,1.448641799640e+23,6.934134946130e+06
5.328668546420e-10,5.006516848690e-02,9.499348315130e-01,1.000000000000e+04,5.427315999390e+02,7.504713517360e-03,2.000066841710e+04,1.448642516460e+23,6.934183431220e+06
5.408698574610e-10,5.006614785020e-02,9.499338521500e-01,1.000000000000e+04,5.433134550440e+02,7.504713517360e-03,2.000067846250e+04,1.448643244050e+23,6.934232609120e+06
5.489929053230e-10,5.006714192250e-02,9.499328580770e-01,1.000000000000e+04,5.439025586100e+02,7.504713517360e-03,2.000068865880e+04,1.448643982560e+23,6.934282489460e+06
5.572377989030e-10,5.006815092510e-02,9.499318490750e-01,1.000000000000e+04,5.444989863870e+02,7.504713517360e-03,2.000069900830e+04,1.448644732170e+23,6.934333082020e+06
5.656063658870e-10,5.006917508230e-02,9.499308249180e-01,1.000000000000e+04,5.451028145940e+02,7.504713517360e-03,2.000070951320e+04,1.448645493040e+23,6.934384396680e+06
5.741004613750e-10,5.007021462230e-02,9.499297853780e-01,1.000000000000e+04,5.457141199140e+02,7.504713517360e-03,2.000072017590e+04,1.448646265340e+23,6.934436443480e+06
5.827219682960e-10,5.007126977620e-02,9.499287302240e-01,1.000000000000e+04,5.463329794730e+02,7.504713517360e-03,2.000073099880e+04,1.448647049230e+23,6.934489232550e+06
5.914727978200e-10,5.007234077900e-02,9.499276592210e-01,1.000000000000e+04,5.469594708370e+02,7.504713517360e-03,2.000074198420e+04,1.448647844910e+23,6.934542774200e+06
6.003548897870e-10,5.007342786900e-02,9.499265721310e-01,1.000000000000e+04,5.475936719870e+02,7.504713517360e-03,2.000075313470e+04,1.448648652530e+23,6.934597078840e+06
6.093702131340e-10,5.007453128820e-02,9.499254687120e-01,1.000000000000e+04,5.482356613110e+02,7.504713517360e-03,2.000076445270e+04,1.448649472290e+23,6.934652157020e+06
6.185207663310e-10,5.007565128220e-02,9.499243487180e-01,1.000000000000e+04,5.488855175790e+02,7.504713517360e-03,2.000077594070e+04,1.448650304360e+23,6.934708019450e+06
6.278085778260e-10,5.007678810050e-02,9.499232119000e-01,1.000000000000e+04,5.495433225750e+02,7.504713517360e-03,2.000078760130e+04,1.448651148940e+23,6.934764677110e+06
6.372357064930e-10,5.007794199600e-02,9.499220580040e-01,1.000000000000e+04,5.502091859910e+02,7.504713517360e-03,2.000079943700e+04,1.448652006200e+23,6.934822345950e+06
6.468042420910e-10,5.007911322570e-02,9.499208867740e-01,1.000000000000e+04,5.508831647950e+02,7.504713517360e-03,2.000081145060e+04,1.448652876340e+23,6.934881284310e+06
6.565163057220e-10,5.008030205040e-02,9.499196979500e-01,1.000000000000e+04,5.515653406310e+02,7.504713517360e-03,2.000082364470e+04,1.448653759550e+23,6.934941061440e+06
6.663740503080e-10,5.008150873480e-02,9.499184912650e-01,1.000000000000e+04,5.522557955750e+02,7.504713517360e-03,2.000083602200e+04,1.448654656030e+23,6.935001688970e+06
6.763796610630e-10,5.008273354760e-02,9.499172664520e-01,1.000000000000e+04,5.529546121070e+02,7.504713517360e-03,2.000084858520e+04,1.448655565980e+23,6.935063178700e+06
6.865353559790e-10,5.008397676160e-02,9.499160232380e-01,1.000000000000e+04,5.536618730950e+02,7.504713517360e-03,2.000086133720e+04,1.448656489610e+23,6.935125542540e+06
6.968433863180e-10,5.008523865380e-02,9.499147613460e-01,1.000000000000e+04,5.543776617680e+02,7.504713517360e-03,2.000087428080e+04,1.448657427110e+23,6.935188792600e+06
7.073060371130e-10,5.008651950510e-02,9.499134804950e-01,1.000000000000e+04,5.551020616870e+02,7.504713517360e-03,2.000088741890e+04,1.448658378700e+23,6.935252941100e+06
7.179256276700e-10,5.008781960090e-02,9.499121803990e-01,1.000000000000e+04,5.558351567180e+02,7.504713517360e-03,2.000090075440e+04,1.448659344590e+23,6.935318000450e+06
7.287045120850e-10,5.008913923080e-02,9.499108607690e-01,1.000000000000e+04,5.565770309910e+02,7.504713517360e-03,2.000091429030e+04,1.448660324990e+23,6.935383983180e+06
7.396450797660e-10,5.009047868890e-02,9.499095213110e-01,1.000000000000e+04,5.573277688690e+02,7.504713517360e-03,2.000092802960e+04,1.448661320120e+23,6.935450901990e+06
7.507497559630e-10,5.009183827360e-02,9.499081617260e-01,1.000000000000e+04,5.580874549000e+02,7.504713517360e-03,2.000094197540e+04,1.448662330210e+23,6.935518769720e+06
7.620210023020e-10,5.009321828770e-02,9.499067817120e-01,1.000000000000e+04,5.588562030780e+02,7.504713517360e-03,2.000095613070e+04,1.448663355470e+23,6.935587601530e+06
7.734613173370e-10,5.009461903890e-02,9.499053809610e-01,1.000000000000e+04,5.596341054090e+02,7.504713517360e-03,2.000097049880e+04,1.448664396150e+23,6.935657411110e+06
7.850732370970e-10,5.009604083930e-02,9.499039591610e-01,1.000000000000e+04,5.604212309350e+02,7.504713517360e-03,2.000098508280e+04,1.448665452460e+23,6.935728595890e+06
7.968593356530e-10,5.009748400580e-02,9.499025159940e-01,1.000000000000e+04,5.612176680670e+02,7.504713517360e-03,2.000099988590e+04,1.448666524650e+23,6.935801129050e+06
8.088222256880e-10,5.009894886010e-02,9.499010511400e-01,1.000000000000e+04,5.620235055410e+02,7.504713517360e-03,2.000101491160e+04,1.448667612960e+23,6.935874690440e+06
8.209645590730e-10,5.010043572870e-02,9.498995642710e-01,1.000000000000e+04,5.628388323850e+02,7.504713517360e-03,2.000103016310e+04,1.448668717620e+23,6.935949294260e+06
8.332890274590e-10,5.010194494300e-02,9.498980550570e-01,1.000000000000e+04,5.636637378760e+02,7.504713517360e-03,2.000104564380e+04,1.448669838880e+23,6.936024954900e+06
8.457983628710e-10,5.010347683960e-02,9.498965231600e-01,1.000000000000e+04,5.644983114910e+02,7.504713517360e-03,2.000106135720e+04,1.448670977000e+23,6.936101686940e+06
8.584953383140e-10,5.010503176010e-02,9.498949682400e-01,1.000000000000e+04,5.653426428570e+02,7.504713517360e-03,2.000107730680e+04,1.448672132230e+23,6.936179505110e+06
8.713827683890e-10,5.010661005100e-02,9.498933899490e-01,1.000000000000e+04,5.661968216890e+02,7.504713517360e-03,2.000109349620e+04,1.448673304820e+23,6.936258424310e+06
8.844635099150e-10,5.010821206450e-02,9.498917879350e-01,1.000000000000e+04,5.670609385790e+02,7.504713517360e-03,2.000110992890e+04,1.448674495030e+23,6.936338459700e+06
8.977404625640e-10,5.010983815790e-02,9.498901618420e-01,1.000000000000e+04,5.679351427440e+02,7.504713517360e-03,2.000112660870e+04,1.448675703140e+23,6.936419631080e+06
9.112165695020e-10,5.011148869370e-02,9.498885113060e-01,1.000000000000e+04,5.688194874470e+02,7.504713517360e-03,2.000114353920e+04,1.448676929410e+23,6.936501951100e+06
9.248948180440e-10,5.011316404020e-02,9.498868359600e-01,1.000000000000e+04,5.697140669220e+02,7.504713517360e-03,2.000116072420e+04,1.448678174120e+23,6.936585435710e+06
9.387782403150e-10,5.011486457120e-02,9.498851354290e-01,1.000000000000e+04,5.706189757280e+02,7.504713517360e-03,2.000117816760e+04,1.448679437540e+23,6.936670632820e+06
9.528699139200e-10,5.011659066610e-02,9.498834093340e-01,1.000000000000e+04,5.715343086980e+02,7.504713517360e-03,2.000119587320e+04,1.448680719950e+23,6.936757283760e+06
9.671729626290e-10,5.011834270990e-02,9.498816572900e-01,1.000000000000e+04,5.724601608850e+02,7.504713517360e-03,2.000121384510e+04,1.448682021650e+23,6.936845160010e+06
9.816905570680e-10,5.012012109380e-02,9.498798789060e-01,1.000000000000e+04,5.733966275040e+02,7.504713517360e-03,2.000123208710e+04,1.448683342910e+23,6.936934278520e+06
9.964259154240e-10,5.012192621450e-02,9.498780737850e-01,1.000000000000e+04,5.743438038620e+02,7.504713517360e-03,2.000125060350e+04,1.448684684050e+23,6.937024656430e+06
1.011382304160e-09,5.012375847500e-02,9.498762415250e-01,1.000000000000e+04,5.753017852830e+02,7.504713517360e-03,2.000126939830e+04,1.448686045350e+23,6.937116311090e+06
1.026563038720e-09,5.012561828430e-02,9.498743817160e-01,1.000000000000e+04,5.762707124630e+02,7.504713517360e-03,2.000128847570e+04,1.448687427120e+23,6.937209263630e+06
1.041971484300e-09,5.012750605760e-02,9.498724939420e-01,1.000000000000e+04,5.772506616170e+02,7.504713517360e-03,2.000130784000e+04,1.448688829670e+23,6.937303530310e+06
1.057611056560e-09,5.012942221640e-02,9.498705777840e-01,1.000000000000e+04,5.782417287310e+02,7.504713517360e-03,2.000132749550e+04,1.448690253310e+23,6.937399129150e+06
1.073485222410e-09,5.013136718850e-02,9.498686328120e-01,1.000000000000e+04,5.792440141100e+02,7.504713517360e-03,2.000134744660e+04,1.448691698360e+23,6.937496078730e+06
1.089597500750e-09,5.013334140820e-02,9.498666585920e-01,1.000000000000e+04,5.802576183420e+02,7.504713517360e-03,2.000136769770e+04,1.448693165150e+23,6.937594604550e+06
1.105951463260e-09,5.013534531660e-02,9.498646546830e-01,1.000000000000e+04,5.812826422310e+02,7.504713517360e-03,2.000138825340e+04,1.448694654000e+23,6.937695136460e+06
1.122550735210e-09,5.013737936120e-02,9.498626206390e-01,1.000000000000e+04,5.823191867200e+02,7.504713517360e-03,2.000140911840e+04,1.448696165240e+23,6.937797088500e+06
1.139398996240e-09,5.013944399640e-02,9.498605560040e-01,1.000000000000e+04,5.833673528100e+02,7.504713517360e-03,2.000143029710e+04,1.448697699210e+23,6.937900480360e+06
1.156499981180e-09,5.014153968340e-02,9.498584603170e-01,1.000000000000e+04,5.844272821290e+02,7.504713517360e-03,2.000145179440e+04,1.448699256250e+23,6.938005335310e+06
1.173857480900e-09,5.014366689070e-02,9.498563331090e-01,1.000000000000e+04,5.854990605760e+02,7.504713517360e-03,2.000147361510e+04,1.448700836720e+23,6.938111672300e+06
1.191475343110e-09,5.014582609340e-02,9.498541739070e-01,1.000000000000e+04,5.865827890620e+02,7.504713517360e-03,2.000149576410e+04,1.448702440960e+23,6.938219511770e+06
1.209357473260e-09,5.014801777420e-02,9.498519822260e-01,1.000000000000e+04,5.876785733570e+02,7.504713517360e-03,2.000151824630e+04,1.448704069340e+23,6.938328874770e+06
1.227507835360e-09,5.015024242310e-02,9.498497575770e-01,1.000000000000e+04,5.887865194580e+02,7.504713517360e-03,2.000154106670e+04,1.448705722210e+23,6.938439782660e+06
1.245930452890e-09,5.015250053720e-02,9.498474994630e-01,1.000000000000e+04,5.899067334960e+02,7.504713517360e-03,2.000156423040e+04,1.448707399960e+23,6.938552257020e+06
1.264629409680e-09,5.015479262160e-02,9.498452073780e-01,1.000000000000e+04,5.910393216360e+02,7.504713517360e-03,2.000158774270e+04,1.448709102940e+23,6.938667095960e+06
1.283608850820e-09,5.015711918870e-02,9.498428808110e-01,1.000000000000e+04,5.921843903600e+02,7.504713517360e-03,2.000161160870e+04,1.448710831550e+23,6.938783627540e+06
1.302872983590e-09,5.015948075880e-02,9.498405192410e-01,1.000000000000e+04,5.933420920760e+02,7.504713517360e-03,2.000163583390e+04,1.448712586170e+23,6.938901808720e+06
1.322426078340e-09,5.016187786020e-02,9.498381221400e-01,1.000000000000e+04,5.945125094850e+02,7.504713517360e-03,2.000166042360e+04,1.448714367200e+23,6.939021660420e+06
1.342272469520e-09,5.016431102910e-02,9.498356889710e-01,1.000000000000e+04,5.956957536540e+02,7.504713517360e-03,2.000168538330e+04,1.448716175030e+23,6.939143206200e+06
1.362416556560e-09,5.016678080980e-02,9.498332191900e-01,1.000000000000e+04,5.968919358610e+02,7.504713517360e-03,2.000171071870e+04,1.448718010060e+23,6.939266469940e+06
1.382862804910e-09,5.016928775500e-02,9.498307122450e-01,1.000000000000e+04,5.981011674950e+02,7.504713517360e-03,2.000173643540e+04,1.448719872710e+23,6.939391475810e+06
1.403615746980e-09,5.017183242570e-02,9.498281675740e-01,1.000000000000e+04,5.993235599220e+02,7.504713517360e-03,2.000176253920e+04,1.448721763400e+23,6.939518248280e+06
1.424679983190e-09,5.017441539150e-02,9.498255846080e-01,1.000000000000e+04,6.005592243540e+02,7.504713517360e-03,2.000178903580e+04,1.448723682550e+23,6.939647197910e+06
1.446060182930e-09,5.017703723060e-02,9.498229627690e-01,1.000000000000e+04,6.018083234130e+02,7.504713517360e-03,2.000181593130e+04,1.448725630580e+23,6.939778446890e+06
1.467761085680e-09,5.017969853000e-02,9.498203014700e-01,1.000000000000e+04,6.030709470930e+02,7.504713517360e-03,2.000184323170e+04,1.448727607940e+23,6.939911553290e+06
1.489787501960e-09,5.018239988560e-02,9.498176001140e-01,1.000000000000e+04,6.043472121210e+02,7.504713517360e-03,2.000187094310e+04,1.448729615060e+23,6.940046543460e+06
1.512144314490e-09,5.018514190230e-02,9.498148580980e-01,1.000000000000e+04,6.056372368620e+02,7.504713517360e-03,2.000189907160e+04,1.448731652400e+23,6.940183444270e+06
1.534836479210e-09,5.018792519450e-02,9.498120748060e-01,1.000000000000e+04,6.069411399730e+02,7.504713517360e-03,2.000192762370e+04,1.448733720420e+23,6.940322282910e+06
1.557869026400e-09,5.019075038550e-02,9.498092496140e-01,1.000000000000e+04,6.082590402750e+02,7.504713517360e-03,2.000195660560e+04,1.448735819580e+23,6.940463086930e+06
1.581247061790e-09,5.019361810850e-02,9.498063818920e-01,1.000000000000e+04,6.095910754440e+02,7.504713517360e-03,2.000198602390e+04,1.448737950340e+23,6.940605885910e+06
1.604975767720e-09,5.019652900590e-02,9.498034709940e-01,1.000000000000e+04,6.109373742040e+02,7.504713517360e-03,2.000201588530e+04,1.448740113180e+23,6.940751303480e+06
1.629060404240e-09,5.019948373040e-02,9.498005162700e-01,1.000000000000e+04,6.122980516000e+02,7.504713517360e-03,2.000204619630e+04,1.448742308600e+23,6.940899045130e+06
1.653506310300e-09,5.020248294420e-02,9.497975170560e-01,1.000000000000e+04,6.136732325190e+02,7.504713517360e-03,2.000207696380e+04,1.448744537080e+23,6.941048881810e+06
1.678318904950e-09,5.020552731970e-02,9.497944726800e-01,1.000000000000e+04,6.150630422160e+02,7.504713517360e-03,2.000210819470e+04,1.448746799130e+23,6.941200843650e+06
1.703503688530e-09,5.020861753970e-02,9.497913824600e-01,1.000000000000e+04,6.164676061680e+02,7.504713517360e-03,2.000213989600e+04,1.448749095240e+23,6.941354961170e+06
1.729066243860e-09,5.021175429720e-02,9.497882457030e-01,1.000000000000e+04,6.178870651140e+02,7.504713517360e-03,2.000217207480e+04,1.448751425950e+23,6.941511266650e+06
1.755012237510e-09,5.021493829590e-02,9.497850617040e-01,1.000000000000e+04,6.193215455180e+02,7.504713517360e-03,2.000220473840e+04,1.448753791760e+23,6.941669791500e+06
1.781347421080e-09,5.021817025010e-02,9.497818297500e-01,1.000000000000e+04,6.207711735440e+02,7.504713517360e-03,2.000223789400e+04,1.448756193210e+23,6.941831013540e+06
1.808077632390e-09,5.022145088510e-02,9.497785491150e-01,1.000000000000e+04,6.222360786630e+02,7.504713517360e-03,2.000227154910e+04,1.448758630840e+23,6.941994923490e+06
1.835208796880e-09,5.022478093720e-02,9.497752190630e-01,1.000000000000e+04,6.237163903200e+02,7.504713517360e-03,2.000230571130e+04,1.448761105200e+23,6.942161162930e+06
1.862746928830e-09,5.022816115390e-02,9.497718388460e-01,1.000000000000e+04,6.252122593430e+02,7.504713517360e-03,2.000234038820e+04,1.448763616840e+23,6.942329767340e+06
1.890698132760e-09,5.023159229420e-02,9.497684077060e-01,1.000000000000e+04,6.267238413460e+02,7.504713517360e-03,2.000237558770e+04,1.448766166330e+23,6.942500773130e+06
1.919068604760e-09,5.023507512870e-02,9.497649248710e-01,1.000000000000e+04,6.282512477050e+02,7.504713517360e-03,2.000241131760e+04,1.448768754230e+23,6.942674212990e+06
1.947864633830e-09,5.023861043950e-02,9.497613895600e-01,1.000000000000e+04,6.297946128240e+02,7.504713517360e-03,2.000244758610e+04,1.448771381140e+23,6.942850122230e+06
