t,X_O,X_O2,Th,Tv,rho,p,n,E
1.077997243470e-10,5.001442690020e-02,9.499855731000e-01,1.000000000000e+04,5.095385872600e+02,7.504713517360e-03,2.000014796930e+04,1.448604820580e+23,6.931595891350e+06
1.094267202120e-10,5.001464467220e-02,9.499853553280e-01,1.000000000000e+04,5.096790249970e+02,7.504713517360e-03,2.000015020290e+04,1.448604982360e+23,6.931606091340e+06
1.110781210160e-10,5.001486571170e-02,9.499851342880e-01,1.000000000000e+04,5.098214675050e+02,7.504713517360e-03,2.000015247000e+04,1.448605146570e+23,6.931616441950e+06
1.127542928310e-10,5.001509006770e-02,9.499849099320e-01,1.000000000000e+04,5.099659420290e+02,7.504713517360e-03,2.000015477110e+04,1.448605313230e+23,6.931626945370e+06
1.144556072230e-10,5.001531779010e-02,9.499846822100e-01,1.000000000000e+04,5.101124761470e+02,7.504713517360e-03,2.000015710680e+04,1.448605482410e+23,6.931637736250e+06
1.161824413320e-10,5.001554892930e-02,9.499844510710e-01,1.000000000000e+04,5.102610977770e+02,7.504713517360e-03,2.000015947750e+04,1.448605654110e+23,6.931648727060e+06
1.179351779520e-10,5.001578353660e-02,9.499842164630e-01,1.000000000000e+04,5.104118351760e+02,7.504713517360e-03,2.000016188370e+04,1.448605828400e+23,6.931659880060e+06
1.197142056210e-10,5.001602166410e-02,9.499839783360e-01,1.000000000000e+04,5.105647169470e+02,7.504713517360e-03,2.000016432610e+04,1.448606005300e+23,6.931671197600e+06
1.215199187050e-10,5.001626336470e-02,9.499837366350e-01,1.000000000000e+04,5.107197720390e+02,7.504713517360e-03,2.000016680510e+04,1.448606184850e+23,6.931682682080e+06
1.233527174860e-10,5.001650869180e-02,9.499834913080e-01,1.000000000000e+04,5.108770297550e+02,7.504713517360e-03,2.000016932130e+04,1.448606367100e+23,6.931694335920e+06
1.252130082480e-10,5.001675770000e-02,9.499832423000e-01,1.000000000000e+04,5.110365197510e+02,7.504713517360e-03,2.000017187530e+04,1.448606552090e+23,6.931706161600e+06
1.271012033720e-10,5.001701044460e-02,9.499829895550e-01,1.000000000000e+04,5.111982720420e+02,7.504713517360e-03,2.000017446760e+04,1.448606739850e+23,6.931718161600e+06
1.290177214220e-10,5.001726698160e-02,9.499827330180e-01,1.000000000000e+04,5.113623170030e+02,7.504713517360e-03,2.000017709880e+04,1.448606930420e+23,6.931730338460e+06
1.309629872440e-10,5.001752736780e-02,9.499824726320e-01,1.000000000000e+04,5.115286853770e+02,7.504713517360e-03,2.000017976950e+04,1.448607123860e+23,6.931742694740e+06
1.329374320520e-10,5.001779166120e-02,9.499822083390e-01,1.000000000000e+04,5.116974082730e+02,7.504713517360e-03,2.000018248020e+04,1.448607320200e+23,6.931755233060e+06
1.349414935330e-10,5.001805992040e-02,9.499819400800e-01,1.000000000000e+04,5.118685171730e+02,7.504713517360e-03,2.000018523170e+04,1.448607519480e+23,6.931767956060e+06
1.369756159360e-10,5.001833220480e-02,9.499816677950e-01,1.000000000000e+04,5.120420439360e+02,7.504713517360e-03,2.000018802440e+04,1.448607721760e+23,6.931780866410e+06
1.390402501750e-10,5.001860857500e-02,9.499813914250e-01,1.000000000000e+04,5.122180094450e+02,7.504713517360e-03,2.000019085900e+04,1.448607927070e+23,6.931793966150e+06
1.411358539280e-10,5.001888909210e-02,9.499811109080e-01,1.000000000000e+04,5.123964652740e+02,7.504713517360e-03,2.000019373620e+04,1.448608135460e+23,6.931807259190e+06
1.432628917370e-10,5.001917381860e-02,9.499808261810e-01,1.000000000000e+04,5.125774354910e+02,7.504713517360e-03,2.000019665650e+04,1.448608346980e+23,6.931820747760e+06
1.454218351130e-10,5.001946281750e-02,9.499805371830e-01,1.000000000000e+04,5.127609534280e+02,7.504713517360e-03,2.000019962060e+04,1.448608561670e+23,6.931834434720e+06
1.476131626400e-10,5.001975615300e-02,9.499802438470e-01,1.000000000000e+04,5.129470528030e+02,7.504713517360e-03,2.000020262930e+04,1.448608779590e+23,6.931848322930e+06
1.498373600790e-10,5.002005389020e-02,9.499799461100e-01,1.000000000000e+04,5.131357677280e+02,7.504713517360e-03,2.000020568300e+04,1.448609000770e+23,6.931862415300e+06
1.520949204800e-10,5.002035609520e-02,9.499796439050e-01,1.000000000000e+04,5.133271327090e+02,7.504713517360e-03,2.000020878260e+04,1.448609225270e+23,6.931876714790e+06
1.543863442880e-10,5.002066283500e-02,9.499793371650e-01,1.000000000000e+04,5.135211826460e+02,7.504713517360e-03,2.000021192880e+04,1.448609453150e+23,6.931891224400e+06
1.567121394520e-10,5.002097417780e-02,9.499790258220e-01,1.000000000000e+04,5.137179528440e+02,7.504713517360e-03,2.000021512210e+04,1.448609684440e+23,6.931905947150e+06
1.590728215440e-10,5.002129019260e-02,9.499787098070e-01,1.000000000000e+04,5.139174790090e+02,7.504713517360e-03,2.000021836330e+04,1.448609919200e+23,6.931920886130e+06
1.614689138670e-10,5.002161094950e-02,9.499783890510e-01,1.000000000000e+04,5.141197972560e+02,7.504713517360e-03,2.000022165320e+04,1.448610157490e+23,6.931936044470e+06
1.639009475750e-10,5.002193651980e-02,9.499780634800e-01,1.000000000000e+04,5.143249441070e+02,7.504713517360e-03,2.000022499250e+04,1.448610399350e+23,6.931951425330e+06
1.663694617880e-10,5.002226697560e-02,9.499777330240e-01,1.000000000000e+04,5.145329564980e+02,7.504713517360e-03,2.000022838180e+04,1.448610644840e+23,6.931967031930e+06
1.688750037150e-10,5.002260239050e-02,9.499773976100e-01,1.000000000000e+04,5.147438717820e+02,7.504713517360e-03,2.000023182210e+04,1.448610894010e+23,6.931982867510e+06
1.714181287710e-10,5.002294283870e-02,9.499770571610e-01,1.000000000000e+04,5.149577277300e+02,7.504713517360e-03,2.000023531390e+04,1.448611146930e+23,6.931998935390e+06
1.739994007030e-10,5.002328839590e-02,9.499767116040e-01,1.000000000000e+04,5.151745590900e+02,7.504713517360e-03,2.000023885820e+04,1.448611403640e+23,6.932015238700e+06
1.766193917130e-10,5.002363913880e-02,9.499763608610e-01,1.000000000000e+04,5.153944048390e+02,7.504713517360e-03,2.000024245560e+04,1.448611664200e+23,6.932031780870e+06
1.792786825890e-10,5.002399514520e-02,9.499760048550e-01,1.000000000000e+04,5.156173060580e+02,7.504713517360e-03,2.000024610710e+04,1.448611928670e+23,6.932048565450e+06
1.819778628280e-10,5.002435649410e-02,9.499756435060e-01,1.000000000000e+04,5.158433021120e+02,7.504713517360e-03,2.000024981330e+04,1.448612197110e+23,6.932065595940e+06
1.847175307700e-10,5.002472326580e-02,9.499752767340e-01,1.000000000000e+04,5.160724327930e+02,7.504713517360e-03,2.000025357520e+04,1.448612469580e+23,6.932082875860e+06
1.874982937320e-10,5.002509554170e-02,9.499749044580e-01,1.000000000000e+04,5.163047383190e+02,7.504713517360e-03,2.000025739350e+04,1.448612746140e+23,6.932100408810e+06
1.903207681380e-10,5.002547340450e-02,9.499745265960e-01,1.000000000000e+04,5.165402593330e+02,7.504713517360e-03,2.000026126910e+04,1.448613026850e+23,6.932118198410e+06
1.931855796600e-10,5.002585693790e-02,9.499741430620e-01,1.000000000000e+04,5.167790369110e+02,7.504713517360e-03,2.000026520290e+04,1.448613311770e+23,6.932136248340e+06
1.960933633540e-10,5.002624622710e-02,9.499737537730e-01,1.000000000000e+04,5.170211125590e+02,7.504713517360e-03,2.000026919570e+04,1.448613600970e+23,6.932154562340e+06
1.990447638050e-10,5.002664135870e-02,9.499733586410e-01,1.000000000000e+04,5.172665282160e+02,7.504713517360e-03,2.000027324840e+04,1.448613894510e+23,6.932173144190e+06
2.020404352620e-10,5.002704242020e-02,9.499729575800e-01,1.000000000000e+04,5.175153262550e+02,7.504713517360e-03,2.000027736200e+04,1.448614192460e+23,6.932191997730e+06
2.050810417910e-10,5.002744950080e-02,9.499725504990e-01,1.000000000000e+04,5.177675494840e+02,7.504713517360e-03,2.000028153730e+04,1.448614494870e+23,6.932211126840e+06
2.081672574180e-10,5.002786269080e-02,9.499721373090e-01,1.000000000000e+04,5.180232411500e+02,7.504713517360e-03,2.000028577530e+04,1.448614801830e+23,6.932230535470e+06
2.112997662790e-10,5.002828208200e-02,9.499717179180e-01,1.000000000000e+04,5.182824449360e+02,7.504713517360e-03,2.000029007680e+04,1.448615113390e+23,6.932250227620e+06
2.144792627730e-10,5.002870776740e-02,9.499712922330e-01,1.000000000000e+04,5.185452049610e+02,7.504713517360e-03,2.000029444300e+04,1.448615429630e+23,6.932270207320e+06
2.177064517150e-10,5.002913984160e-02,9.499708601580e-01,1.000000000000e+04,5.188115657880e+02,7.504713517360e-03,2.000029887460e+04,1.448615750610e+23,6.932290478690e+06
2.209820484900e-10,5.002957840060e-02,9.499704215990e-01,1.000000000000e+04,5.190815724130e+02,7.504713517360e-03,2.000030337280e+04,1.448616076410e+23,6.932311045880e+06
2.243067792180e-10,5.003002354160e-02,9.499699764580e-01,1.000000000000e+04,5.193552702760e+02,7.504713517360e-03,2.000030793850e+04,1.448616407100e+23,6.932331913120e+06
2.276813809060e-10,5.003047536360e-02,9.499695246360e-01,1.000000000000e+04,5.196327052520e+02,7.504713517360e-03,2.000031257270e+04,1.448616742760e+23,6.932353084670e+06
2.311066016200e-10,5.003093396690e-02,9.499690660330e-01,1.000000000000e+04,5.199139236550e+02,7.504713517360e-03,2.000031727650e+04,1.448617083450e+23,6.932374564860e+06
2.345832006440e-10,5.003139945330e-02,9.499686005470e-01,1.000000000000e+04,5.201989722390e+02,7.504713517360e-03,2.000032205090e+04,1.448617429260e+23,6.932396582550e+06
2.381119486540e-10,5.003187192620e-02,9.499681280740e-01,1.000000000000e+04,5.204879025490e+02,7.504713517360e-03,2.000032689690e+04,1.448617780250e+23,6.932419019770e+06
2.416936278830e-10,5.003235149050e-02,9.499676485090e-01,1.000000000000e+04,5.207807636340e+02,7.504713517360e-03,2.000033181570e+04,1.448618136520e+23,6.932441784140e+06
2.453290323020e-10,5.003283825280e-02,9.499671617470e-01,1.000000000000e+04,5.210775999210e+02,7.504713517360e-03,2.000033680830e+04,1.448618498130e+23,6.932464880070e+06
2.490189677860e-10,5.003333232100e-02,9.499666676790e-01,1.000000000000e+04,5.213784601710e+02,7.504713517360e-03,2.000034187580e+04,1.448618865170e+23,6.932488312280e+06
2.527642523030e-10,5.003383380500e-02,9.499661661950e-01,1.000000000000e+04,5.216833935980e+02,7.504713517360e-03,2.000034701940e+04,1.448619237720e+23,6.932512085530e+06
2.565657160870e-10,5.003434281620e-02,9.499656571840e-01,1.000000000000e+04,5.219924498690e+02,7.504713517360e-03,2.000035224020e+04,1.448619615860e+23,6.932536204660e+06
2.604242018290e-10,5.003485946750e-02,9.499651405320e-01,1.000000000000e+04,5.223056791050e+02,7.504713517360e-03,2.000035753940e+04,1.448619999680e+23,6.932560674590e+06
2.643405648560e-10,5.003538387380e-02,9.499646161260e-01,1.000000000000e+04,5.226231318750e+02,7.504713517360e-03,2.000036291810e+04,1.448620389260e+23,6.932585500280e+06
2.683156733290e-10,5.003591615140e-02,9.499640838490e-01,1.000000000000e+04,5.229448591970e+02,7.504713517360e-03,2.000036837760e+04,1.448620784690e+23,6.932610686780e+06
2.723504084290e-10,5.003645641880e-02,9.499635435810e-01,1.000000000000e+04,5.232709125360e+02,7.504713517360e-03,2.000037391900e+04,1.448621186050e+23,6.932636239170e+06
2.764456645550e-10,5.003700479580e-02,9.499629952040e-01,1.000000000000e+04,5.236013437970e+02,7.504713517360e-03,2.000037954360e+04,1.448621593440e+23,6.932662162630e+06
2.806023495240e-10,5.003756140420e-02,9.499624385960e-01,1.000000000000e+04,5.239362053280e+02,7.504713517360e-03,2.000038525260e+04,1.448622006940e+23,6.932688462410e+06
2.848213847670e-10,5.003812636780e-02,9.499618736320e-01,1.000000000000e+04,5.242755499090e+02,7.504713517360e-03,2.000039104730e+04,1.448622426650e+23,6.932715143800e+06
2.891037055380e-10,5.003869981200e-02,9.499613001880e-01,1.000000000000e+04,5.246194307520e+02,7.504713517360e-03,2.000039692900e+04,1.448622852660e+23,6.932742212170e+06
2.934502611210e-10,5.003928186430e-02,9.499607181360e-01,1.000000000000e+04,5.249679014970e+02,7.504713517360e-03,2.000040289900e+04,1.448623285070e+23,6.932769672980e+06
2.978620150380e-10,5.003987265390e-02,9.499601273460e-01,1.000000000000e+04,5.253210162010e+02,7.504713517360e-03,2.000040895870e+04,1.448623723960e+23,6.932797531740e+06
3.023399452640e-10,5.004047231210e-02,9.499595276880e-01,1.000000000000e+04,5.256788370660e+02,7.504713517360e-03,2.000041510930e+04,1.448624169450e+23,6.932825794520e+06
3.068850444430e-10,5.004108097210e-02,9.499589190280e-01,1.000000000000e+04,5.260414232620e+02,7.504713517360e-03,2.000042135220e+04,1.448624621620e+23,6.932854467270e+06
3.114983201090e-10,5.004169876920e-02,9.499583012310e-01,1.000000000000e+04,5.264088232370e+02,7.504713517360e-03,2.000042768880e+04,1.448625080580e+23,6.932883555250e+06
3.161807949110e-10,5.004232584070e-02,9.499576741590e-01,1.000000000000e+04,5.267810934360e+02,7.504713517360e-03,2.000043412060e+04,1.448625546440e+23,6.932913064340e+06
3.209335068340e-10,5.004296232580e-02,9.499570376740e-01,1.000000000000e+04,5.271582907720e+02,7.504713517360e-03,2.000044064890e+04,1.448626019280e+23,6.932943000440e+06
3.257575094370e-10,5.004360836610e-02,9.499563916340e-01,1.000000000000e+04,5.275404726150e+02,7.504713517360e-03,2.000044727530e+04,1.448626499230e+23,6.932973369570e+06
3.306538720790e-10,5.004426410500e-02,9.499557358950e-01,1.000000000000e+04,5.279276967930e+02,7.504713517360e-03,2.000045400110e+04,1.448626986380e+23,6.933004177800e+06
3.356236801600e-10,5.004492968840e-02,9.499550703120e-01,1.000000000000e+04,5.283200215870e+02,7.504713517360e-03,2.000046082790e+04,1.448627480840e+23,6.933035431300e+06
3.406680353620e-10,5.004560526400e-02,9.499543947360e-01,1.000000000000e+04,5.287175057250e+02,7.504713517360e-03,2.000046775720e+04,1.448627982730e+23,6.933067136300e+06
3.457880558930e-10,5.004629098220e-02,9.499537090180e-01,1.000000000000e+04,5.291202083770e+02,7.504713517360e-03,2.000047479060e+04,1.448628492150e+23,6.933099299140e+06
3.509848767310e-10,5.004698699520e-02,9.499530130050e-01,1.000000000000e+04,5.295281891500e+02,7.504713517360e-03,2.000048192950e+04,1.448629009220e+23,6.933131926210e+06
3.562596498820e-10,5.004769345780e-02,9.499523065420e-01,1.000000000000e+04,5.299415080760e+02,7.504713517360e-03,2.000048917560e+04,1.448629534050e+23,6.933165024010e+06
3.616135446300e-10,5.004841052700e-02,9.499515894730e-01,1.000000000000e+04,5.303602256130e+02,7.504713517360e-03,2.000049653060e+04,1.448630066770e+23,6.933198987090e+06
3.670477478000e-10,5.004913836210e-02,9.499508616380e-01,1.000000000000e+04,5.307844123600e+02,7.504713517360e-03,2.000050399590e+04,1.448630607480e+23,6.933233504310e+06
3.725634640170e-10,5.004987712510e-02,9.499501228750e-01,1.000000000000e+04,5.312141328050e+02,7.504713517360e-03,2.000051157330e+04,1.448631156310e+23,6.933268519770e+06
3.781619159770e-10,5.005062698010e-02,9.499493730200e-01,1.000000000000e+04,5.316494426620e+02,7.504713517360e-03,2.000051926460e+04,1.448631713390e+23,6.933304039990e+06
3.838443447170e-10,5.005138809370e-02,9.499486119060e-01,1.000000000000e+04,5.320904051790e+02,7.504713517360e-03,2.000052707130e+04,1.448632278820e+23,6.933340072050e+06
3.896120098870e-10,5.005216063530e-02,9.499478393650e-01,1.000000000000e+04,5.325370841130e+02,7.504713517360e-03,2.000053499520e+04,1.448632852750e+23,6.933376623140e+06
3.954661900360e-10,5.005294477660e-02,9.499470552230e-01,1.000000000000e+04,5.329895437320e+02,7.504713517360e-03,2.000054303810e+04,1.448633435300e+23,6.933413700530e+06
4.014081828860e-10,5.005374069190e-02,9.499462593080e-01,1.000000000000e+04,5.334478488100e+02,7.504713517360e-03,2.000055120180e+04,1.448634026590e+23,6.933451311600e+06
4.074393056290e-10,5.005454855820e-02,9.499454514420e-01,1.000000000000e+04,5.339120646310e+02,7.504713517360e-03,2.000055948800e+04,1.448634626760e+23,6.933489463810e+06
4.135608952140e-10,5.005536855510e-02,9.499446314450e-01,1.000000000000e+04,5.343822569830e+02,7.504713517360e-03,2.000056789870e+04,1.448635235950e+23,6.933528164740e+06
4.197743086420e-10,5.005620086490e-02,9.499437991350e-01,1.000000000000e+04,5.348584921580e+02,7.504713517360e-03,2.000057643570e+04,1.448635854280e+23,6.933567422070e+06
4.260809232720e-10,5.005704567280e-02,9.499429543270e-01,1.000000000000e+04,5.353408369480e+02,7.504713517360e-03,2.000058510090e+04,1.448636481900e+23,6.933607243580e+06
4.324821371210e-10,5.005790316670e-02,9.499420968330e-01,1.000000000000e+04,5.358293601980e+02,7.504713517360e-03,2.000059389630e+04,1.448637118940e+23,6.933647637250e+06
4.389793691780e-10,5.005877353720e-02,9.499412264630e-01,1.000000000000e+04,5.363241295390e+02,7.504713517360e-03,2.000060282370e+04,1.448637765550e+23,6.933688611070e+06
4.455740597150e-10,5.005965697790e-02,9.499403430220e-01,1.000000000000e+04,5.368252128780e+02,7.504713517360e-03,2.000061188520e+04,1.448638421870e+23,6.933730173110e+06
4.522676706110e-10,5.006055368530e-02,9.499394463150e-01,1.000000000000e+04,5.373326791750e+02,7.504713517360e-03,2.000062108270e+04,1.448639088050e+23,6.933772331580e+06
4.590616856700e-10,5.006146385890e-02,9.499385361410e-01,1.000000000000e+04,5.378465979020e+02,7.504713517360e-03,2.000063041840e+04,1.448639764230e+23,6.933815094810e+06
4.659576109550e-10,5.006238770110e-02,9.499376122990e-01,1.000000000000e+04,5.383670390320e+02,7.504713517360e-03,2.000063989430e+04,1.448640450570e+23,6.933858471240e+06
4.729569751190e-10,5.006332541750e-02,9.499366745820e-01,1.000000000000e+04,5.388940730400e+02,7.504713517360e-03,2.000064951260e+04,1.448641147210e+23,6.933902469420e+06
4.800613297460e-10,5.006427721670e-02,9.499357227830e-01,1.000000000000e+04,5.394277708990e+02,7.504713517360e-03,2.000065927520e+04,1.448641854320e+23,6.933947098030e+06
4.872722496920e-10,5.006524331030e-02,9.499347566900e-01,1.000000000000e+04,5.399682040730e+02,7.504713517360e-03,2.000066918450e+04,1.448642572050e+23,6.933992365850e+06
4.945913334380e-10,5.006622391340e-02,9.499337760870e-01,1.000000000000e+04,5.405154494470e+02,7.504713517360e-03,2.000067924270e+04,1.448643300560e+23,6.934038810120e+06
5.020202034390e-10,5.006721924420e-02,9.499327807560e-01,1.000000000000e+04,5.410695850750e+02,7.504713517360e-03,2.000068945190e+04,1.448644040010e+23,6.934085953000e+06
5.095605064910e-10,5.006822952410e-02,9.499317704760e-01,1.000000000000e+04,5.416306768360e+02,7.504713517360e-03,2.000069981450e+04,1.448644790560e+23,6.934133770710e+06
5.172139140880e-10,5.006925497800e-02,9.499307450220e-01,1.000000000000e+04,5.421987985700e+02,7.504713517360e-03,2.000071033270e+04,1.448645552400e+23,6.934182272660e+06
5.249821228000e-10,5.007029583400e-02,9.499297041660e-01,1.000000000000e+04,5.427740246240e+02,7.504713517360e-03,2.000072100890e+04,1.448646325670e+23,6.934231468410e+06
5.328668546420e-10,5.007135232380e-02,9.499286476760e-01,1.000000000000e+04,5.433564298380e+02,7.504713517360e-03,2.000073184550e+04,1.448647110560e+23,6.934281367610e+06
5.408698574610e-10,5.007242468250e-02,9.499275753180e-01,1.000000000000e+04,5.439460895470e+02,7.504713517360e-03,2.000074284480e+04,1.448647907240e+23,6.934331980060e+06
5.489929053230e-10,5.007351314890e-02,9.499264868510e-01,1.000000000000e+04,5.445430795660e+02,7.504713517360e-03,2.000075400940e+04,1.448648715890e+23,6.934383315690e+06
5.572377989030e-10,5.007461796520e-02,9.499253820350e-01,1.000000000000e+04,5.451474761820e+02,7.504713517360e-03,2.000076534170e+04,1.448649536690e+23,6.934435384560e+06
5.656063658870e-10,5.007573937730e-02,9.499242606230e-01,1.000000000000e+04,5.457593561490e+02,7.504713517360e-03,2.000077684430e+04,1.448650369810e+23,6.934488196860e+06
5.741004613750e-10,5.007687763500e-02,9.499231223650e-01,1.000000000000e+04,5.463787966690e+02,7.504713517360e-03,2.000078851970e+04,1.448651215450e+23,6.934541762920e+06
5.827219682960e-10,5.007803299150e-02,9.499219670080e-01,1.000000000000e+04,5.470058753840e+02,7.504713517360e-03,2.000080037040e+04,1.448652073800e+23,6.934596093210e+06
5.914727978200e-10,5.007920570430e-02,9.499207942960e-01,1.000000000000e+04,5.476406703610e+02,7.504713517360e-03,2.000081239920e+04,1.448652945040e+23,6.934651198310e+06
6.003548897870e-10,5.008039603430e-02,9.499196039660e-01,1.000000000000e+04,5.482832600720e+02,7.504713517360e-03,2.000082460870e+04,1.448653829370e+23,6.934707088960e+06
6.093702131340e-10,5.008160424680e-02,9.499183957530e-01,1.000000000000e+04,5.489337233790e+02,7.504713517360e-03,2.000083700170e+04,1.448654726990e+23,6.934763776040e+06
6.185207663310e-10,5.008283061060e-02,9.499171693890e-01,1.000000000000e+04,5.495921473850e+02,7.504713517360e-03,2.000084958080e+04,1.448655638100e+23,6.934821271120e+06
6.278085778260e-10,5.008407539900e-02,9.499159246010e-01,1.000000000000e+04,5.502586301550e+02,7.504713517360e-03,2.000086234900e+04,1.448656562890e+23,6.934879837420e+06
6.372357064930e-10,5.008533888910e-02,9.499146611110e-01,1.000000000000e+04,5.509332348620e+02,7.504713517360e-03,2.000087530900e+04,1.448657501580e+23,6.934939638750e+06
6.468042420910e-10,5.008662136250e-02,9.499133786370e-01,1.000000000000e+04,5.516160432100e+02,7.504713517360e-03,2.000088846370e+04,1.448658454370e+23,6.935000291770e+06
6.565163057220e-10,5.008792310490e-02,9.499120768950e-01,1.000000000000e+04,5.523071373350e+02,7.504713517360e-03,2.000090181610e+04,1.448659421480e+23,6.935061808330e+06
6.663740503080e-10,5.008924440610e-02,9.499107555940e-01,1.000000000000e+04,5.530065997800e+02,7.504713517360e-03,2.000091536910e+04,1.448660403120e+23,6.935124200400e+06
6.763796610630e-10,5.009058556060e-02,9.499094144390e-01,1.000000000000e+04,5.537145134780e+02,7.504713517360e-03,2.000092912580e+04,1.448661399520e+23,6.935187480120e+06
6.865353559790e-10,5.009194686720e-02,9.499080531330e-01,1.000000000000e+04,5.544309617240e+02,7.504713517360e-03,2.000094308930e+04,1.448662410890e+23,6.935251659780e+06
6.968433863180e-10,5.009332862920e-02,9.499066713710e-01,1.000000000000e+04,5.551560281490e+02,7.504713517360e-03,2.000095726250e+04,1.448663437450e+23,6.935316751830e+06
7.073060371130e-10,5.009473115460e-02,9.499052688450e-01,1.000000000000e+04,5.558897966910e+02,7.504713517360e-03,2.000097164880e+04,1.448664479440e+23,6.935382768870e+06
7.179256276700e-10,5.009615475590e-02,9.499038452440e-01,1.000000000000e+04,5.566323515550e+02,7.504713517360e-03,2.000098625130e+04,1.448665537100e+23,6.935449723660e+06
7.287045120850e-10,5.009759975050e-02,9.499024002500e-01,1.000000000000e+04,5.573837771810e+02,7.504713517360e-03,2.000100107320e+04,1.448666610640e+23,6.935517629110e+06
7.396450797660e-10,5.009906646030e-02,9.499009335400e-01,1.000000000000e+04,5.581441582000e+02,7.504713517360e-03,2.000101611790e+04,1.448667700330e+23,6.935586498290e+06
7.507497559630e-10,5.010055521230e-02,9.498994447880e-01,1.000000000000e+04,5.589136273240e+02,7.504713517360e-03,2.000103138870e+04,1.448668806390e+23,6.935656347950e+06
7.620210023020e-10,5.010206633850e-02,9.498979336610e-01,1.000000000000e+04,5.596922407060e+02,7.504713517360e-03,2.000104688900e+04,1.448669929070e+23,6.935727189370e+06
7.734613173370e-10,5.010360017580e-02,9.498963998240e-01,1.000000000000e+04,5.604800844930e+02,7.504713517360e-03,2.000106262240e+04,1.448671068630e+23,6.935799475330e+06
7.850732370970e-10,5.010515706610e-02,9.498948429340e-01,1.000000000000e+04,5.612772471060e+02,7.504713517360e-03,2.000107859220e+04,1.448672225320e+23,6.935873072310e+06
7.968593356530e-10,5.010673735650e-02,9.498932626430e-01,1.000000000000e+04,5.620838172900e+02,7.504713517360e-03,2.000109480200e+04,1.448673399400e+23,6.935947713460e+06
8.088222256880e-10,5.010834139970e-02,9.498916586000e-01,1.000000000000e+04,5.628998840720e+02,7.504713517360e-03,2.000111125560e+04,1.448674591120e+23,6.936023413230e+06
8.209645590730e-10,5.010996955320e-02,9.498900304470e-01,1.000000000000e+04,5.637255367210e+02,7.504713517360e-03,2.000112795650e+04,1.448675800760e+23,6.936100186240e+06
8.332890274590e-10,5.011162218030e-02,9.498883778200e-01,1.000000000000e+04,5.645608646960e+02,7.504713517360e-03,2.000114490840e+04,1.448677028590e+23,6.936178047310e+06
8.457983628710e-10,5.011329964960e-02,9.498867003500e-01,1.000000000000e+04,5.654059575980e+02,7.504713517360e-03,2.000116211520e+04,1.448678274870e+23,6.936257011410e+06
8.584953383140e-10,5.011500233530e-02,9.498849976650e-01,1.000000000000e+04,5.662609051050e+02,7.504713517360e-03,2.000117958070e+04,1.448679539890e+23,6.936337093710e+06
8.713827683890e-10,5.011673061730e-02,9.498832693830e-01,1.000000000000e+04,5.671258251730e+02,7.504713517360e-03,2.000119730880e+04,1.448680823930e+23,6.936418311690e+06
8.844635099150e-10,5.011848488130e-02,9.498815151190e-01,1.000000000000e+04,5.680008186980e+02,7.504713517360e-03,2.000121530340e+04,1.448682127270e+23,6.936500681740e+06
8.977404625640e-10,5.012026551870e-02,9.498797344810e-01,1.000000000000e+04,5.688859604550e+02,7.504713517360e-03,2.000123356860e+04,1.448683450220e+23,6.936584218400e+06
9.112165695020e-10,5.012207292700e-02,9.498779270730e-01,1.000000000000e+04,5.697813446170e+02,7.504713517360e-03,2.000125210840e+04,1.448684793050e+23,6.936668937900e+06
9.248948180440e-10,5.012390750950e-02,9.498760924900e-01,1.000000000000e+04,5.706870656570e+02,7.504713517360e-03,2.000127092700e+04,1.448686156080e+23,6.936755446960e+06
9.387782403150e-10,5.012576967590e-02,9.498742303240e-01,1.000000000000e+04,5.716032183030e+02,7.504713517360e-03,2.000129002860e+04,1.448687539600e+23,6.936843370950e+06
9.528699139200e-10,5.012765984170e-02,9.498723401580e-01,1.000000000000e+04,5.725298974780e+02,7.504713517360e-03,2.000130941740e+04,1.448688943930e+23,6.936932539300e+06
9.671729626290e-10,5.012957842900e-02,9.498704215710e-01,1.000000000000e+04,5.734671982400e+02,7.504713517360e-03,2.000132909780e+04,1.448690369370e+23,6.937022969240e+06
9.816905570680e-10,5.013152586630e-02,9.498684741340e-01,1.000000000000e+04,5.744152157090e+02,7.504713517360e-03,2.000134907420e+04,1.448691816260e+23,6.937114678170e+06
9.964259154240e-10,5.013350258850e-02,9.498664974120e-01,1.000000000000e+04,5.753740685490e+02,7.504713517360e-03,2.000136935110e+04,1.448693284900e+23,6.937207685580e+06
1.011382304160e-09,5.013550903690e-02,9.498644909630e-01,1.000000000000e+04,5.763438638280e+02,7.504713517360e-03,2.000138993290e+04,1.448694775640e+23,6.937302010260e+06
1.026563038720e-09,5.013754565990e-02,9.498624543400e-01,1.000000000000e+04,5.773246850550e+02,7.504713517360e-03,2.000141082420e+04,1.448696288790e+23,6.937397669320e+06
1.041971484300e-09,5.013961291240e-02,9.498603870880e-01,1.000000000000e+04,5.783166320420e+02,7.504713517360e-03,2.000143202980e+04,1.448697824710e+23,6.937494681420e+06
1.057611056560e-09,5.014171125620e-02,9.498582887440e-01,1.000000000000e+04,5.793198049070e+02,7.504713517360e-03,2.000145355440e+04,1.448699383730e+23,6.937593065410e+06
1.073485222410e-09,5.014384116020e-02,9.498561588400e-01,1.000000000000e+04,5.803343040050e+02,7.504713517360e-03,2.000147540280e+04,1.448700966200e+23,6.937693108660e+06
