t,X_O,X_O2_1,X_O2_2,X_O2_3,X_O2_4,X_O2_5,X_O2_6,X_O2_7,X_O2_8,X_O2_9,X_O2_10,X_O2_11,X_O2_12,Th,Tg_1,Tg_2,Tg_3,Tg_4,Tg_5,Tg_6,Tg_7,Tg_8,Tg_9,Tg_10,Tg_11,Tg_12,rho,p,n,E
3.151396896130e-13,5.000000089960e-02,3.151572579270e-08,6.647945188950e-11,3.778769856350e-11,1.975151432160e-12,5.655174533750e-09,5.649945699600e-10,1.890020377640e-09,4.820871889000e-08,9.393783370670e-01,1.049361157380e-02,1.263125615030e-04,1.649957445640e-06,1.000000000000e+04,5.015752443960e+03,4.774282531250e+03,5.938982359370e+03,4.053669395200e+02,5.546163836780e+03,5.956030307730e+03,6.193568267410e+03,2.333822339170e+03,5.000033749850e+02,5.000287585980e+02,5.006945299760e+02,5.255523377020e+02,7.504713517360e-03,2.000000000920e+04,1.448594103880e+23,4.526076863130e+06
3.298667849570e-13,5.000000094160e-02,3.298851596500e-08,6.958616165770e-11,3.955359404510e-11,2.067453762970e-12,5.919451961170e-09,5.913978658130e-10,1.978344742590e-09,4.938131854220e-08,9.393783280690e-01,1.049361548700e-02,1.263138987590e-04,1.650633019830e-06,1.000000000000e+04,5.015752702170e+03,4.774282085140e+03,5.938982414300e+03,4.053669260910e+02,5.546163906430e+03,5.956030229530e+03,6.193568282690e+03,2.377694796230e+03,5.000035327050e+02,5.000301025330e+02,5.007269789570e+02,5.267353895040e+02,7.504713517360e-03,2.000000000970e+04,1.448594103910e+23,4.526076930390e+06
3.448147867320e-13,5.000000098430e-02,3.448339801890e-08,7.273947158770e-11,4.134597816760e-11,2.161140595280e-12,6.187693553870e-09,6.181972104020e-10,2.067993973810e-09,5.057150720310e-08,9.393783189370e-01,1.049361945890e-02,1.263152560750e-04,1.651318727650e-06,1.000000000000e+04,5.015752945180e+03,4.774281632370e+03,5.938982470090e+03,4.053669124630e+02,5.546163976790e+03,5.956030150160e+03,6.193568298220e+03,2.420658775350e+03,5.000036927900e+02,5.000314666250e+02,5.007599139630e+02,5.279351870530e+02,7.504713517360e-03,2.000000001010e+04,1.448594103940e+23,4.526076998670e+06
3.599870085330e-13,5.000000102760e-02,3.600070333350e-08,7.594008066740e-11,4.316524826720e-11,2.256232695610e-12,6.459958774470e-09,6.453985444350e-10,2.158987944310e-09,5.177954870820e-08,9.393783096680e-01,1.049362349040e-02,1.263166337500e-04,1.652014721080e-06,1.000000000000e+04,5.015753174530e+03,4.774281172830e+03,5.938982526760e+03,4.053668986320e+02,5.546164047910e+03,5.956030069600e+03,6.193568313990e+03,2.462747237810e+03,5.000038552770e+02,5.000328511780e+02,5.007933422650e+02,5.291519526070e+02,7.504713517360e-03,2.000000001050e+04,1.448594103970e+23,4.526077067970e+06
3.753868136610e-13,5.000000107150e-02,3.754076825870e-08,7.918869836900e-11,4.501180764000e-11,2.352751141930e-12,6.736307977510e-09,6.730078977340e-10,2.251346825190e-09,5.300571085050e-08,9.393783002590e-01,1.049362758230e-02,1.263180320910e-04,1.652721154430e-06,1.000000000000e+04,5.015753391660e+03,4.774280706410e+03,5.938982584320e+03,4.053668845950e+02,5.546164119830e+03,5.956029987850e+03,6.193568330000e+03,2.503991736500e+03,5.000040202010e+02,5.000342564980e+02,5.008272712380e+02,5.303859109380e+02,7.504713517360e-03,2.000000001100e+04,1.448594104000e+23,4.526077138310e+06
3.910176158650e-13,5.000000111620e-02,3.910393418970e-08,8.248604480640e-11,4.688606563200e-11,2.450717328360e-12,7.016802422880e-09,7.010313905650e-10,2.345091090150e-09,5.425026544000e-08,9.393782907100e-01,1.049363173560e-02,1.263194514070e-04,1.653438184280e-06,1.000000000000e+04,5.015753597840e+03,4.774280233020e+03,5.938982642780e+03,4.053668703500e+02,5.546164192600e+03,5.956029904870e+03,6.193568346270e+03,2.544421787800e+03,5.000041875980e+02,5.000356828960e+02,5.008617083710e+02,5.316372893530e+02,7.504713517360e-03,2.000000001140e+04,1.448594104040e+23,4.526077209710e+06
4.068828801030e-13,5.000000116140e-02,4.069054764240e-08,8.583285089440e-11,4.878843772960e-11,2.550152969910e-12,7.301504289360e-09,7.294752349970e-10,2.440241519970e-09,5.551348836380e-08,9.393782810170e-01,1.049363595130e-02,1.263208920120e-04,1.654165969590e-06,1.000000000000e+04,5.015753794160e+03,4.774279752550e+03,5.938982702160e+03,4.053668558920e+02,5.546164266230e+03,5.956029820660e+03,6.193568362790e+03,2.584064329340e+03,5.000043575070e+02,5.000371306900e+02,5.008966612620e+02,5.329063177020e+02,7.504713517360e-03,2.000000001190e+04,1.448594104070e+23,4.526077282180e+06
4.229861233050e-13,5.000000120740e-02,4.230096033070e-08,8.922985851160e-11,5.071934565150e-11,2.651080107250e-12,7.590476688410e-09,7.583457362820e-10,2.536819207160e-09,5.679565964730e-08,9.393782711790e-01,1.049364023010e-02,1.263223542270e-04,1.654904671680e-06,1.000000000000e+04,5.015753981600e+03,4.774279264890e+03,5.938982762460e+03,4.053668412190e+02,5.546164340780e+03,5.956029735190e+03,6.193568379560e+03,2.622945098910e+03,5.000045299650e+02,5.000386001990e+02,5.009321376240e+02,5.341932284000e+02,7.504713517360e-03,2.000000001240e+04,1.448594104100e+23,4.526077355730e+06
4.393309151550e-13,5.000000125410e-02,4.393552924420e-08,9.267782066380e-11,5.267921744270e-11,2.753521111660e-12,7.883783678180e-09,7.876492942480e-10,2.634845560590e-09,5.809706351630e-08,9.393782611930e-01,1.049364457320e-02,1.263238383740e-04,1.655654454310e-06,1.000000000000e+04,5.015754161040e+03,4.774278769940e+03,5.938982823700e+03,4.053668263270e+02,5.546164416270e+03,5.956029648450e+03,6.193568396610e+03,2.661088312980e+03,5.000047050090e+02,5.000400917490e+02,5.009681452840e+02,5.354982564380e+02,7.504713517360e-03,2.000000001290e+04,1.448594104140e+23,4.526077430390e+06
4.559208788820e-13,5.000000130140e-02,4.559461672730e-08,9.617750165150e-11,5.466848756880e-11,2.857498689930e-12,8.181490277680e-09,8.173924047200e-10,2.734342310300e-09,5.941798846010e-08,9.393782510570e-01,1.049364898140e-02,1.263253447840e-04,1.656415483690e-06,1.000000000000e+04,5.015754333230e+03,4.774278267580e+03,5.938982885890e+03,4.053668112130e+02,5.546164492730e+03,5.956029560410e+03,6.193568413910e+03,2.698515858890e+03,5.000048826790e+02,5.000416056720e+02,5.010046921860e+02,5.368216393960e+02,7.504713517360e-03,2.000000001330e+04,1.448594104170e+23,4.526077506160e+06
