t,X_O,X_O2_1,X_O2_2,X_O2_3,X_O2_4,Th,Tg_1,Tg_2,Tg_3,Tg_4,rho,p,n,E
2.583757994150e-13,5.000000036790e-02,9.122091556380e-01,3.719294844370e-02,5.907376590910e-04,7.157890960370e-06,1.000000000000e+04,4.000000115780e+03,4.000000384780e+03,4.000002913990e+03,4.000028000260e+03,9.380891896690e-04,2.500000000470e+03,1.810742629350e+22,6.228008700510e+06
2.722514364070e-13,5.000000038770e-02,9.122091551940e-01,3.719294882120e-02,5.907377027420e-04,7.157894465120e-06,1.000000000000e+04,4.000000122000e+03,4.000000405450e+03,4.000003070480e+03,4.000029503960e+03,9.380891896690e-04,2.500000000500e+03,1.810742629370e+22,6.228008705250e+06
2.863352079530e-13,5.000000040770e-02,9.122091547430e-01,3.719294920440e-02,5.907377470480e-04,7.157898022430e-06,1.000000000000e+04,4.000000128310e+03,4.000000426420e+03,4.000003229320e+03,4.000031030210e+03,9.380891896690e-04,2.500000000520e+03,1.810742629390e+22,6.228008710050e+06
3.006302360720e-13,5.000000042810e-02,9.122091542850e-01,3.719294959340e-02,5.907377920180e-04,7.157901633110e-06,1.000000000000e+04,4.000000134720e+03,4.000000447710e+03,4.000003390540e+03,4.000032579350e+03,9.380891896690e-04,2.500000000550e+03,1.810742629410e+22,6.228008714920e+06
3.151396896130e-13,5.000000044870e-02,9.122091538200e-01,3.719294998820e-02,5.907378376630e-04,7.157905297950e-06,1.000000000000e+04,4.000000141220e+03,4.000000469320e+03,4.000003554170e+03,4.000034151740e+03,9.380891896690e-04,2.500000000580e+03,1.810742629430e+22,6.228008719870e+06
3.298667849570e-13,5.000000046970e-02,9.122091533480e-01,3.719295038890e-02,5.907378839920e-04,7.157909017750e-06,1.000000000000e+04,4.000000147820e+03,4.000000491250e+03,4.000003720270e+03,4.000035747700e+03,9.380891896690e-04,2.500000000600e+03,1.810742629450e+22,6.228008724900e+06
3.448147867320e-13,5.000000049100e-02,9.122091528700e-01,3.719295079560e-02,5.907379310170e-04,7.157912793360e-06,1.000000000000e+04,4.000000154520e+03,4.000000513510e+03,4.000003888850e+03,4.000037367600e+03,9.380891896690e-04,2.500000000630e+03,1.810742629470e+22,6.228008729990e+06
3.599870085330e-13,5.000000051260e-02,9.122091523840e-01,3.719295120840e-02,5.907379787460e-04,7.157916625600e-06,1.000000000000e+04,4.000000161320e+03,4.000000536100e+03,4.000004059970e+03,4.000039011800e+03,9.380891896690e-04,2.500000000660e+03,1.810742629490e+22,6.228008735170e+06
3.753868136610e-13,5.000000053450e-02,9.122091518900e-01,3.719295162740e-02,5.907380271920e-04,7.157920515320e-06,1.000000000000e+04,4.000000168220e+03,4.000000559040e+03,4.000004233650e+03,4.000040680660e+03,9.380891896690e-04,2.500000000690e+03,1.810742629510e+22,6.228008740420e+06
3.910176158650e-13,5.000000055680e-02,9.122091513900e-01,3.719295205270e-02,5.907380763640e-04,7.157924463390e-06,1.000000000000e+04,4.000000175220e+03,4.000000582320e+03,4.000004409930e+03,4.000042374560e+03,9.380891896690e-04,2.500000000710e+03,1.810742629530e+22,6.228008745750e+06
